	chr1:181728675-181728824	chr1:181728825-181728854	chr1:181728855-181728924	chr1:181728925-181728974	chr1:181728975-181729084	chr1:181729085-181729124	chr1:181729125-181729214	chr1:181729215-181729274	chr1:181729275-181729424	chr1:181729425-181729574	chr1:181729575-181729724	chr1:181729725-181729874	chr1:181729875-181730024	chr1:181730025-181730174	chr1:181730175-181730324	chr1:181730325-181730404	chr1:181730405-181730474	chr1:181730475-181730624	chr1:181730625-181730774	chr1:181730775-181730924	chr1:181730925-181731074	chr1:181731075-181731164	chr1:181731165-181731224	chr1:181731225-181731374	chr1:181731375-181731524	chr1:181731525-181731674	chr1:181731675-181731724	chr1:181731725-181731824	chr1:181731825-181731974	chr1:181731975-181732124	chr1:181732125-181732274	chr1:181732275-181732424	chr1:181732425-181732574	chr1:181732575-181732724	chr1:181732725-181732874	chr1:181732875-181732984	chr1:181732985-181733024	chr1:181733025-181733174	chr1:181733175-181733324	chr1:181733325-181733474	chr1:181733475-181733584	chr1:181733585-181733624	chr1:181733625-181733731	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.43d53f41-e4a2-4421-b86f-0d0bce6de71d.fc.signal	0.56429	0.20105	0.132119	0	0	0	0.22786	0.609862	0.620153	0.58327	0.378119	0.736491	1.38348	1.31187	1.1215	0.569972	0.54389	0.925796	1.10185	1.04553	0.569185	0.712926	1.19968	1.80828	1.67329	1.12063	0.570993	0.643372	0.454381	0.178264	0.164157	0.427287	0.73471	1.38038	0.570792	0.419765	0.849464	1.84581	1.59318	1.28346	1.78768	1.76941	1.37316	0.448568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.41844a41-a9d8-47e3-9699-651cca6131a4.fc.signal	1.40236	0.769467	0.259191	0	0.153212	0.38303	0.302168	0	0	0.809644	0.990989	1.28728	1.12886	0.648624	0.592307	0	0.392649	0.789126	0.709432	0.402553	1.03383	1.4125	1.7623	1.06734	0.970855	1.05583	0.932656	1.15609	0.333593	0.948572	0.79453	1.77681	1.47367	1.75465	3.20786	2.32981	0.686023	0.613955	1.91297	0.776399	1.21817	0.735488	0.858181	0.495402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.db376d3b-ae63-4e49-80d2-dc3c632957a3.fc.signal	0.671956	0.69286	0.54439	0.145501	0	0	0.236429	0.332262	0.452863	0.621276	1.24852	0.801408	0.556598	1.32797	1.16791	1.02921	1.3121	1.69641	1.36111	0.995541	0.738223	1.06838	1.6553	1.71697	1.28728	0.998142	1.14304	0.951748	0.448219	0.911263	1.10286	0.602788	1.32097	2.21241	1.83368	2.71461	1.74935	0.981537	0.541606	1.43932	2.26847	1.78364	1.4112	0.494088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.cd5f62f8-3dde-4835-8446-eb6b0b81ddfb.fc.signal	0.365312	0	0	0	0	0.0855102	0.48863	0.457463	1.52208	0.599434	0.355991	0.525901	1.08164	0.941564	1.19892	0.721398	0.48863	0.618988	0.795865	1.29976	1.7151	1.4063	1.44161	1.59863	0.446561	1.17937	0.713473	0.0146589	0	0.175917	2.18604	0.824246	0.576637	0.302951	0.160983	0	0	0	0.117768	0.741214	0.171531	0.492969	0.601344	0.804965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.89a447bb-7116-45ed-914d-ea08ca13224b.fc.signal	1.06476	0.552053	0.0757349	0	0.0234947	0.176548	0.612139	1.21915	1.16751	0.352095	0.607478	0.640019	1.29297	1.4733	0.874312	0.799895	0.759376	0.840644	1.11827	0.459087	0.910345	0.719192	1.07884	1.78439	0.584738	2.05527	2.21436	0.585496	0.851189	1.43789	1.47888	1.89798	1.20121	0.597817	1.58229	1.79638	0.700097	0.751569	1.11236	1.62549	1.10624	1.90454	2.60846	0.773234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000265.2.06fd3dc4-16ec-427e-bc47-17e294f4c8b9.fc.signal	0	0	0	0	0	0.432729	0.52452	0.80422	1.68532	1.34264	1.06292	1.50626	0.503903	0.465074	0.982479	0.478582	0	0.832137	0.82165	1.16432	0.494329	0.724313	1.52569	1.13959	0	0.645191	1.49311	1.60672	0.854431	0.357696	1.81265	1.78673	1.28669	1.55944	1.0664	0.710437	0.52452	0.143369	0.734272	0.751751	0.886819	0.957134	1.27439	0.933594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.c8f6239b-cb62-4435-8e19-0a148079f3ba.fc.signal	0.242367	0.048185	0	0	0	0	0	0	0	0.275811	0.218316	0.42705	0.446005	0.541709	0.825603	0.757966	0.708272	0.53174	0.319474	0.633127	0.323044	0.286582	0.373823	0.133144	0.302874	0.536641	0.234621	0.202384	0.460362	0.243407	0.131931	0.301439	0.180876	0	0.408003	0.492948	0.006661	0	0.363335	0.519154	0.782008	0.732293	0.599047	0.462877
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.86df225b-3e1d-4a7a-bbec-4e5619ad713f.fc.signal	1.92667	1.40742	0.936986	0.81988	0.223585	0.317663	0.81988	0.81988	0.24322	0.409021	1.09606	0.407962	1.12866	1.0576	0.860856	1.12216	0.421585	0.472738	1.15051	0.706085	0.335381	0.814313	0.628542	1.47574	1.89935	0.890924	0.533202	0.262627	0.285714	0.148085	0.45909	1.11772	1.38281	1.47848	1.06035	1.54611	1.96016	2.06338	1.60476	0.396306	0.627867	0.52275	0.652196	0.426439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000308.2.454549bf-8607-4e61-b7df-d1279be89352.fc.signal	0.45071	0.330521	0	0	0	0	0.400631	0.45071	0.16526	0	0.435715	0.700175	0.595015	0.976629	0.606994	1.35226	1.32007	0.0360577	0	0.255402	0.31012	0.321636	0.809473	0.430033	0.152085	0.625374	0.99198	1.49293	1.4184	0.123194	0.45071	0.132208	0.291474	1.39437	1.2411	0.787229	0.78267	0.526419	0.0773635	0.570377	0.691744	0.318659	0.216053	0.95
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.c89e7674-ad0a-4af9-b8e6-347f54ee25d4.fc.signal	0.105496	0.199561	0.198293	0.102839	0.118349	0.1033	0.126301	0.103335	0.256455	0.30977	0.350827	0.363076	0.22065	0.230432	0.203346	0.279664	0.22105	0.117512	0.310419	0.846909	0.539744	0.280955	0.283761	0.527729	0.8986	1.0076	0.645878	0.583041	0.681071	0.550383	0.415365	0.480096	0.210326	0.834716	0.874979	0.704231	0.593767	0.343994	0.642947	0.610139	0.351997	0.327999	0.48859	0.732558
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.5e5b25af-d97d-461f-8d8a-fbde27405ef2.fc.signal	0.0124199	0.101726	0.105795	0.0977516	0.0501869	0.106255	0.0627066	0.006196	0.38377	0.300384	0.175395	0.0937785	0.0212912	0.0635396	0.206568	0.172145	0.434781	0.478679	0.432872	0.173365	0.215925	0.278735	0.427508	0.569958	0.681495	0.847765	0.374034	0.424311	0.230275	0.0955825	0.342735	0.384214	0.437425	0.0758697	0.074141	0.365213	0.424014	0.0280692	0.0393548	0.252158	0.332098	0.270952	0.284897	0.396396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e94dc50d-5d07-421e-95e0-6d1d792d2f56.fc.signal	0.945588	0	0	0	0	0	0.984842	1.16626	0.435763	0.893893	2.17008	0.498783	0.501114	1.9299	0.700012	0.550581	0	0	0.528705	1.68713	2.55802	1.68454	2.99327	3.00106	0.595056	3.67114	3.31202	0.811063	0.93555	0.0125604	0.464813	0.505187	1.41291	2.46888	0.535394	0.775177	0.693551	0.286373	0.426419	0.819195	0.885388	2.06931	1.22502	0.613798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.8acf33db-7deb-4ee2-849a-9a31ff1a6d2b.fc.signal	0.765482	0.90864	0.554666	0.313948	0	0	0.151466	1.28039	2.26066	1.21796	0.259372	0.460742	0.633352	0.55233	2.84275	2.00079	0.838724	0.734932	1.94825	1.13074	1.39564	0.582867	0.85356	1.25008	1.3134	1.13725	1.7686	1.09123	0.181349	2.00456	1.64383	1.15925	1.36848	0.767759	1.2235	0.719116	1.23479	2.737	0.831591	0.671819	1.04758	0.0206545	0	0.423077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.1ab14ae8-0dbb-450f-8b35-57be9ec93c65.fc.signal	0.737785	0.482436	0.26802	0.187614	0.0252622	0.455419	1.49221	2.34646	2.42673	0.539264	0.117329	0.294351	0.19911	0.665858	1.4943	2.02226	1.18646	0.712203	1.13412	1.22877	1.96359	1.30697	0.967439	1.10735	1.04562	1.2329	1.30978	1.06021	0.800804	1.63782	2.4635	3.14328	1.95124	2.24148	0.940632	0.401388	0.841334	1.35018	1.11354	2.15651	1.54232	1.42317	1.53586	0.540902
