	chr1:99299224-99299293	chr1:99299294-99299373	chr1:99299374-99299523	chr1:99299524-99299673	chr1:99299674-99299823	chr1:99299824-99299973	chr1:99299974-99300123	chr1:99300124-99300273	chr1:99300274-99300423	chr1:99300424-99300513	chr1:99300514-99300573	chr1:99300574-99300723	chr1:99300724-99300873	chr1:99300874-99301023	chr1:99301024-99301173	chr1:99301174-99301243	chr1:99301244-99301323	chr1:99301324-99301393	chr1:99301394-99301473	chr1:99301474-99301623	chr1:99301624-99301683	chr1:99301684-99301773	chr1:99301774-99301923	chr1:99301924-99302073	chr1:99302074-99302223	chr1:99302224-99302373	chr1:99302374-99302463	chr1:99302464-99302523	chr1:99302524-99302553	chr1:99302554-99302673	chr1:99302674-99302693	chr1:99302694-99302823	chr1:99302824-99302893	chr1:99302894-99302973	chr1:99302974-99303123	chr1:99303124-99303273	chr1:99303274-99303353	chr1:99303354-99303423	chr1:99303424-99303573	chr1:99303574-99303723	chr1:99303724-99303873	chr1:99303874-99303943	chr1:99303944-99304023	chr1:99304024-99304173	chr1:99304174-99304323	chr1:99304324-99304397	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.8266b146-518b-415f-b011-597d6aa5064e.fc.signal	0.927762	0.622443	0.872132	1.1968	0.794059	1.13511	0.86537	0.978657	0.357995	0.227686	0.33038	0.594462	0.535369	0.422715	0.587811	0.509515	1.83954	1.45479	0.456618	0.402799	0.31229	0.674732	1.49341	1.24526	1.17675	0.69892	1.06145	0.640016	0.18209	0.249794	0.15605	0	0.0535246	0.501503	1.11179	1.54941	1.98447	1.11953	1.10001	0.365341	0.903071	0.806965	0.24315	0.43382	0.876911	0.658136	0.410798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.733171c1-b776-4277-a4e8-9b25e6d08804.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310708	0.38201	0.241956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.43d53f41-e4a2-4421-b86f-0d0bce6de71d.fc.signal	0.494466	1.01673	0.991446	0.62687	1.37042	0.807261	0.93448	0.774745	0.409907	0.220766	0.23484	0.261892	0.406406	0.499275	0.357786	0.235252	0.298144	0.37	0.727433	0.708107	0.303703	0.213042	0.323287	0.696247	0.390771	0.709838	0.662659	0.541885	0.409081	0.179063	0	0.108353	0.313468	0.462771	0.133173	0.367754	1.4231	1.32986	0.548987	0.610321	0.949935	0.630772	0.293859	0.718168	1.14519	1.14789	0.676002
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.281a1552-ba2f-4513-8d72-0e1cf5c2b6ab.fc.signal	1.03271	0.436267	0.362196	0.290961	0.178293	0.0893971	0.315026	0.112541	0	0	0.193735	0.214232	0	0	0	0	0	0	0	0.190143	0.120827	0	0.0202992	0.242503	0	0.250738	0.0733879	0	0	0	0	0	0	0	0.307647	0.247875	0.325524	0.493906	0.273499	0.282972	0.203082	0.1571	0.316282	0.0986819	0.0977939	0.238266	0.446194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.41844a41-a9d8-47e3-9699-651cca6131a4.fc.signal	0.138203	0	0.253645	0.466826	0.831913	0.374877	0.629356	0.219491	0.250366	1.0599	1.14928	0.286006	0.574608	2.14537	1.25656	0.695072	0.689598	0.563686	0.569845	0.699817	0.38303	0.375532	0.56727	0.373916	0.44367	0.94025	0.630888	0.528067	0.305492	0	0	0	0	0	0.234954	1.72988	2.87725	1.35726	0.628266	0.143947	0.701271	1.07861	0.384337	0.183961	0.735663	1.67002	0.813033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.db376d3b-ae63-4e49-80d2-dc3c632957a3.fc.signal	0.261916	0.280418	0.421882	0.825303	1.02692	1.55476	1.03696	1.47168	0.120458	0.146284	0.28448	0.185949	0.446239	0.174457	0.172228	0.303163	0.166157	0	0	0.349797	0.672421	1.04846	1.22112	0.642428	1.09907	1.06006	0.905483	0.86548	0.477499	0.25963	0.593841	0.67095	0.420278	0.962884	1.68599	1.65539	1.53777	0.924701	0.487019	0.0227587	0.259334	1.1267	1.13812	0.536099	0.845347	0.611012	0.647157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.72623753-44fb-49f2-a9eb-e1a5603547b0.fc.signal	0.249736	0.25777	0.537743	0.106847	0.789007	0.914405	1.43945	0.876632	0.738334	0.201588	0.0857933	0.554411	0.542648	0.985047	0.888244	0.892662	0.816616	0.365876	0.358518	0.678507	0.584875	1.44292	1.0389	0.385809	0.246992	1.03719	0.600986	0.333752	0.015538	0	0	0.124593	0.206957	0.221206	0.901022	1.0897	0.970114	0.831397	0.377107	1.01417	2.77025	2.16116	1.49588	1.60197	0.76384	0.509306	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.c8f6239b-cb62-4435-8e19-0a148079f3ba.fc.signal	0.246954	0.641614	0.260727	0.105966	0.747225	0.481911	0.286371	0.422526	0.231668	0.298802	0.573276	0.606434	0.151348	0.585462	0.329405	0.907238	1.12176	0.396628	0.131002	0.279392	0.78566	0.532531	0.519475	0.77636	1.19538	0.449285	0.417091	0.0931213	0.163025	0.170303	0	0.137049	0.204583	0.397174	1.20006	1.18946	0.545671	0.0359133	0.666974	0.923014	0.266586	0	0.3907	0.523758	0.380018	0.703444	0.534382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.86df225b-3e1d-4a7a-bbec-4e5619ad713f.fc.signal	0.378915	0.287454	0.412933	0.678709	0.87303	0.858082	0	0.366357	0.121516	0.817577	1.78729	1.20012	0.853365	1.72846	0.338254	0.403088	0.117838	0	0	0.125434	0.462749	0.81988	0.732411	0.789813	0.525239	0.5994	0.882689	0.457704	0.382545	0.268005	0.37335	0.80269	0.959821	1.27251	1.00939	1.06563	1.12303	0.615141	0.427829	0.544585	1.12158	1.63975	1.72173	0.942768	0.485123	0.96329	0.691577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.227d235e-5d49-4e40-8c2e-3e1ec3df47e3.fc.signal	0.0361103	0.0721358	0.234877	1.62794	1.02262	0.673969	1.77136	1.11804	0.548829	0.172192	1.08836	1.07934	1.10955	0.97432	0.752906	0.931698	2.03765	1.65769	0.659381	0.926921	1.7152	2.09761	1.35907	1.15088	1.2555	1.63757	1.43772	1.03766	0.381778	0.0241865	0	0.107251	0.0635123	0.328242	1.15332	1.82119	2.80648	1.68055	1.63881	1.32503	1.802	1.71187	0.950653	2.11231	1.42019	1.05501	0.385965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.ac3d233b-983d-44f1-b32e-ea45048d4db5.fc.signal	0.424391	0.67107	1.0773	0.797494	0.784836	0.761995	0.782718	0.688928	1.09945	0.998705	0.876804	0.575695	0.571647	0.906188	0.980391	1.01682	0.947319	1.0544	0.948298	0.466032	0	0.124351	0.578939	0.497773	0.52049	0.484297	0.747112	0.652038	0.532518	0.278876	0.13229	0.191079	0.262871	0.476079	0.9446	1.13845	0.84463	0.406089	0.415908	1.29249	1.2098	0.845152	1.06785	0.880824	0.726253	0.394014	0.505747
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.ca9877c7-1f2b-4062-b2b9-e0444e14d297.fc.signal	0.556736	0.294826	0.290253	0.560067	0.94767	0.541217	0.351154	0.559617	0.837098	0.712787	0.269482	0.350049	0.366861	0.212694	0.330069	0.258814	0.437785	0.296863	0.114532	0.50879	0.469089	0.370865	0.888808	0.738276	0.883414	0.660465	0.539583	0.269217	0.132253	0.121113	0.134529	0.113816	0	0.00863875	1.26304	0.818151	0.506085	0.893853	0.587309	0.8293	1.32709	1.18169	0.629362	0.381443	0.59317	1.40699	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.67d0b7ff-4124-4e95-8c9b-1a369432b72d.fc.signal	0.45084	0.140887	0	0	0.354848	0.646681	0.429803	0.715339	0.435812	0.295551	0	0	0.243456	1.68315	0.970815	0.0708463	0	0.33491	0.524103	0.802503	0.691293	0.801501	0.634793	0.383984	0.315588	0	0	0	0	0	0	0	0	0	0	0.673732	2.03894	1.39762	0.300961	0.443271	1.02136	1.04982	0.444865	0.363678	1.26837	0.938244	0.223214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fb569507-616e-4ddb-bce1-2cdd793c15be.fc.signal	1.04863	0.571905	0.669941	0.956121	0.586502	0.278441	1.38012	1.17919	0.992296	0.69525	0.519197	0.864088	0.700657	0.300655	0.201232	0.468218	0.760136	0.456739	0.403322	0.675393	0.160518	0.716399	0.713379	0.372936	1.12956	0.94917	1.4187	0.367912	0.054152	0	0	0	0.0290209	0.460482	1.02027	1.38321	0.494332	0.13538	0.468533	0.508598	0.248841	0.319216	0.439191	0.623016	1.09873	1.07987	0.367816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.2ec80afa-2336-413b-8bd9-49d8ccaa2370.fc.signal	0.502882	0.191387	0.543578	0.225627	0.628694	1.01216	0.844727	0.817215	0.466099	0	0.058057	0.539699	0.370431	0.916141	0.0910234	0	0.102222	0.324915	1.00516	0.703547	0.103118	1.13544	1.06342	0.158715	0.911022	1.3966	0.900771	0.671662	0.456119	0.109384	0.09376	0.351803	0.096426	0.107793	0.847212	1.05823	1.04966	0.814049	0.632351	0.597797	0.381488	0.607979	0.481028	0.590524	0.493789	1.06444	0.680251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.c89e7674-ad0a-4af9-b8e6-347f54ee25d4.fc.signal	0.731159	0.465011	1.06704	0.64134	0.343603	0.326233	0.52682	0.426214	0.219634	0.131696	0.335715	0.351507	0.267785	0.642933	0.972645	0.477164	0.396873	0.296436	0.146712	0.498647	0.604211	0.776675	1.16972	0.540251	0.441534	0.599511	0.413374	0.260646	0.130357	0	0	0	0.0863429	0.502039	0.825137	0.35377	0.0645071	0	0.0545209	0.365681	0.950944	1.17798	1.18325	1.66019	1.56067	1.1495	0.346914
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.5e5b25af-d97d-461f-8d8a-fbde27405ef2.fc.signal	1.16805	0.367084	0.655402	1.08556	0.426502	1.01298	1.5075	1.27493	0.936668	0.502514	0.432053	0.859481	0.357225	0.798149	0.676805	0.483325	0.807398	0.914739	0.503078	0.591973	1.38801	2.53064	1.08563	0.900054	0.4357	0.782258	1.5642	0.884709	0.124045	0.1378	0.06201	0	0	0.0396175	1.15085	0.950885	0.333335	0.653229	0.711359	0.699249	0.262542	0.329898	0.251062	1.0718	1.17176	1.2958	0.617729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.51923222-e72a-4522-b89e-61752ad6e164.fc.signal	0.368155	0.184526	1.08824	0.739083	0.913843	0.187627	0.634807	0.822674	0.588881	0.72769	1.00049	0.988837	0.342602	0.241838	0.129778	0.565625	1.79922	1.18495	0.234727	0.493961	0.531789	1.51712	0.943183	0.549821	1.62068	1.25909	0.950284	0.613975	0.461279	0.225812	0.224188	0.158976	0	0	0.629406	0.761946	0.687612	0.234269	0.423316	0.249009	0.802454	1.12261	0.572334	0.329713	0.750466	1.18091	0.83
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e94dc50d-5d07-421e-95e0-6d1d792d2f56.fc.signal	0	0	0	0.0765867	1.16221	0.233252	0	0	0	0.388753	2.29352	1.80373	0.618466	2.13031	1.47714	0.281251	0	0	0	0.163071	0.763142	1.35885	0.438896	0	0	0.429522	1.65352	2.28854	0.311003	0	0	0	0	0	0	0.971883	0.947586	0	0	0.433595	1.04186	0	0	0	1.09628	0.772253	0.769568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.e92029f9-8392-4a2c-a025-c83250d53808.fc.signal	0.231429	0.0975558	0.379424	0.190046	0.24268	0.0603807	0.220652	0	0	0	0	0	0.0763467	0.455604	0.0466734	0	0	0	0	0.187956	0.222788	0.227037	0.731742	0.330689	0.207218	0.274649	0.0651699	0	0	0	0	0	0	0	0.0585711	0.710332	1.24208	0.690939	0.0763609	0.460758	0.3115	0.325445	0.411177	0.468317	0.1372	0.156802	0.644903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.f9db8d06-2630-4975-9e52-9172ce2a1bd6.fc.signal	0	0	0.255892	0.592429	0.301234	0	0.425122	1.26004	0.226683	0.5173	0.247074	0.256102	0.951647	0.532562	0.446275	0	0	0	0	0.541354	0.650592	0.772391	0.949436	0.350461	0.748727	0.955615	0.488685	0.00539433	0	0	0	0	0.0319366	1.18765	2.07538	1.80471	1.49504	0.271461	0.561784	0.341605	0.204394	0.330135	0.141213	0.709566	0.863833	0.575501	0.39726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.b5ebcf48-be4a-49da-a893-8701e4421bd8.fc.signal	0.54752	0.20532	0.14418	0.759279	0.739249	0	0	0	0	0	0.698081	0.764804	0.87901	0.832951	1.04898	0.574208	0.708348	0.383264	0.441438	0.28471	0	0.237281	0.952816	0.180682	0.507382	2.28838	1.18752	0.264635	0	0	0	0	0.0312869	0.489315	0.632307	1.12252	0.773392	1.09302	0.7921	0.779833	0.750171	0.230741	0.465392	0.930389	0.807707	0.318154	0.454849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.8acf33db-7deb-4ee2-849a-9a31ff1a6d2b.fc.signal	0.442377	1.06918	0.918417	0	0.78121	0.694437	0.437608	0.33377	0.0336303	0.335664	0.710104	0.817536	0.44675	0.833297	0.27733	0	0	0.214799	0.32078	0.453871	0.628849	0.275277	0	0.177577	0.680913	0.973094	0.606967	0	0	0	0	0	0	0	0.0394401	0.209949	0.052895	0.233553	0.113868	0.225098	1.08094	0.945918	0.318473	0.10586	0	0.20958	0.566372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.c65b12e4-a68a-4f3c-aa42-e82ee56c7feb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.221374	0.38616	0.100377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257431	0.38616	0.664931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.dc7d36a0-32c9-47d0-9c59-4029c2bb7b08.fc.signal	1.04499	0.417756	0.0476139	0.0693076	0.345019	0.230924	0.407128	0.227882	0.720182	0.925451	1.5906	0.977214	0.166396	0.570754	0.670417	0.530122	0.733497	0.667652	0.113248	0.277175	0.0143027	0.0797781	0.295304	0.128835	0.439816	0.398141	0.372508	0.057212	0	0	0	0.00946369	0.287932	0.165078	1.10003	0.9027	0.8518	0.667152	0.83526	0.923576	1.72678	2.66584	1.16011	0.164919	1.13317	1.59664	0.439076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.1ab14ae8-0dbb-450f-8b35-57be9ec93c65.fc.signal	0.374831	0.217095	0.290546	0.183335	0.250063	0.110429	0.0428829	0.369734	0.48098	0.32164	0.232039	0.19049	0.338176	0.333781	0.235961	0.163202	0	0	0.084909	0.314935	0.725589	0.61752	0.5146	0.74925	1.41698	0.50758	1.1661	1.07542	0.30876	0.07719	0	0	0	0.0585365	0.33835	0.448731	0.933987	1.36286	0.930346	0.415957	0.60695	1.18205	0.667695	0.769831	0.940026	0.734352	0.725208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.86299bdf-bbf6-4373-ba38-f36088dd35b0.fc.signal	0	0	0	0.0760014	0.44707	0.117728	0	0.236946	0.403852	0	0	0.144549	0.640716	0.938716	0.199676	0.239497	0.44707	0.427909	0.167647	0.123687	0.271964	0.402362	0.184785	0.601984	0.654139	0.899971	0.665544	0.644438	0.89401	0.890285	0.636969	0.0429868	0	0	0.244381	0.987896	1.54226	1.29318	0.467878	0.494729	1.94007	1.83916	0.905212	0.14604	0.0566276	0.438008	0.383621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.7f811740-bea6-414e-8ffe-06e6eae70d47.fc.signal	0.280317	0.382145	0.624351	0.513824	0.278252	0.0498686	0.284757	0.252957	0.14816	0.277048	0.32523	0.14021	0	0.0310775	0.214652	0.140933	0.187007	0.21682	0.123316	0	0	0	0.192247	0.152497	0.346912	0.224255	0.214411	0.18249	0.10841	0.0198752	0	0	0.0789844	0.205979	0.142378	0.0874507	0.38079	0.362683	0.37608	0.396781	0.195138	0.250892	0.32523	0.233443	0.174179	0.21682	0.573529
