	chr7:76510584-76510733	chr7:76510734-76510803	chr7:76510804-76510883	chr7:76510884-76510943	chr7:76510944-76511033	chr7:76511034-76511113	chr7:76511114-76511183	chr7:76511184-76511223	chr7:76511224-76511333	chr7:76511334-76511483	chr7:76511484-76511633	chr7:76511634-76511783	chr7:76511784-76511803	chr7:76511804-76511933	chr7:76511934-76512083	chr7:76512084-76512163	chr7:76512164-76512233	chr7:76512234-76512383	chr7:76512384-76512533	chr7:76512534-76512563	chr7:76512564-76512683	chr7:76512684-76512833	chr7:76512834-76512903	chr7:76512904-76512983	chr7:76512984-76513133	chr7:76513134-76513283	chr7:76513284-76513433	chr7:76513434-76513583	chr7:76513584-76513733	chr7:76513734-76513883	chr7:76513884-76514033	chr7:76514034-76514183	chr7:76514184-76514333	chr7:76514334-76514483	chr7:76514484-76514633	chr7:76514634-76514783	chr7:76514784-76514933	chr7:76514934-76515083	chr7:76515084-76515233	chr7:76515234-76515293	chr7:76515294-76515383	chr7:76515384-76515533	chr7:76515534-76515663	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.e0246cbf-2d49-4bee-a25f-b1967eaad820.fc.signal	0	0.162294	0.187737	0.0256747	0	0	0	0	0.141788	0.268287	0	0	0	0	0	0	0	0.133502	0.0526313	0	0	0.0198971	0.19255	0.14321	0	0.0817522	0.287821	0.143129	0.0892149	0.0969169	0.264713	0.235614	0.211253	0.301166	0.349765	0.414045	0.143912	0.290751	0.41134	0.77002	0.302696	0.318957	0.653084	0.3
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.e25da2b0-3beb-48b5-b4cb-d2ae704a33b2.fc.signal	0.304553	0.0128467	0	0	0	0	0	0.028381	0.37837	0.503269	0.327938	0.238421	0.18925	0.18925	0.00757	0	0	0	0	0	0	0.0277567	0.554092	1.29216	1.23015	0.791257	0.931993	0.798613	0.202235	0.237976	0.622188	1.17106	0.8293	0.770916	0.557411	0.694074	0.549776	0.744145	0.564508	0.614226	1.05674	1.11627	0.408968	0.26175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.0fa2831d-dcde-49f0-a77a-b0f556e7e04b.fc.signal	2.76821	2.04737	0.77472	0.77472	0.025824	0	0	0	0	0.955483	1.05878	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17237	1.83344	0.0878016	0.77472	0.160109	0.258239	1.54943	0.206591	0	0.051648	0.570556	0.222086	0.77472	0.57329	4.07488	4.01547	1.64403	0	0.941579	0.224551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004703.3.48627801-dc8a-4642-8d3a-844213fa1ec6.fc.signal	1.46339	1.3571	0.996815	0.254195	0.00484178	0	0	0.070811	0.421904	0.730634	0.535994	0.2571	0.16341	0	0	0	0	0	0	0	0	0.172853	0.43577	0.580115	0.963044	1.74742	2.16721	1.40399	0.805742	1.05891	0.640701	0.405893	0.761861	0.57824	0.792161	0.957975	0.707833	0.869403	1.28714	1.28914	0.915106	1.02198	1.5355	0.544413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.85a03a8e-2650-44c0-bf53-1db912cf1fd2.fc.signal	0.581439	1.03019	1.11759	1.08843	0.735866	0.301538	0.0766743	0	0	0	0.495253	0.869141	0.274264	0.0505994	0	0	0	0	0	0	0	0.829943	0.952442	0.450532	0.166946	0.458333	0.759617	1.04111	0.538595	0.756544	1.0251	1.06889	1.74735	1.20515	0.857967	0.706169	0.590161	0.601035	0.434506	0.526741	0.75272	1.08633	1.55959	0.565217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0.135697	0.14539	0.0536104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042645	0.14539	0.14539	0.129881	0.129881	0.0310144	0	0	0	0	0	0	0.00888373	0.176891	0.189666	0.00131573	0.311533	0.31957	0.0712773	0.072245	0.0067844	0	0.169014
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.beff36be-023d-4a6e-8a49-a553932bd6ce.fc.signal	0.955606	1.17548	1.05482	0.644391	0.321446	0.232697	0.10756	0	0	0.133043	0.13906	1.00639	1.18575	0.453543	0.597045	0.701006	0	0.0741071	0.072849	0	0.192501	0.414483	0.793238	0.933079	1.33825	1.32084	0.845113	0.814409	0.561302	0.439991	0.900026	0.565956	1.10039	1.22843	0.490727	0.427536	0.255189	0.77006	1.20878	0.961348	0.866566	0.964954	0.969204	0.512397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0	0	0	0	0	0	0	0	0.0708559	0.0722505	0.0514661	0.0727454	0	0	0	0	0	0.0291971	0.07423	0.07423	0.007423	0	0.0349941	0.07423	0.0682916	0	0	0	0	0	0.0420637	0.142512	0.12411	0.122967	0.029692	0	0.0163305	0.198926	0.170049	0.07423	0.07423	0.0232587	0	0.161339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	1.02058	1.16891	0.458369	0.0204187	0	0	0	0	0.056544	0.278401	0.365122	0.115599	0.09424	0.0768418	0	0	0	0	0	0	0	0.0684811	0.125211	0.364122	0.476959	0.265299	0.383995	0.504616	0.47948	0.29097	0.242565	0.519068	0.63411	0.764832	1.04885	0.737789	0.247601	0.218668	0.343016	0.494732	0.469636	0.392141	0.0674144	0.0262662
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.e9f8c757-0331-4bff-b052-7d8c2cd4c7aa.fc.signal	0.705434	0.431757	0.799627	0.54835	0.0654861	0	0	0	0.249096	0.42625	0.27671	0.027671	0	0	0.182629	0.228286	0	0	0	0	0	0.112545	0.877699	0.874656	0.80375	0.464761	0.934523	0.678443	0.628574	0.474744	1.0702	1.0747	1.04479	1.18608	1.11812	0.899941	0.77749	0.747277	1.00994	0.919839	0.537975	0.121752	0	0.309123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.dd7c5865-ee3d-478d-bdf1-8e360085ebad.fc.signal	1.36898	0.869032	0.551245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173383	0.523919	0	0.457655	0.628377	0.485702	0.843729	0.702285	0.438851	0.430815	1.90799	1.53391	0.275152	1.36808	1.0817	1.41236	1.14947	0.301521	0	0.137255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.17e8d437-9912-4182-bfcd-8c63788e1a5b.fc.signal	0.14316	0.128071	0.252461	0.438413	0.441804	0.292576	0.0233953	0.0743468	0.105842	0.158665	0.088472	0.003506	0	0	0	0	0	0	0	0	0	0.157081	0.269297	0.239864	0.109557	0.111054	0.149735	0.157295	0.0458321	0	0.0285901	0.0483921	0.0280615	0.136369	0.172024	0.190448	0.19368	0.170955	0.204238	0.193891	0.139075	0.139593	0.339862	0.689655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.5d7cb2f3-47cf-4b96-8e52-3efecb6dacae.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.199128	0.32291	0.0807274	0	0	0	0	0	0	0	0	0	0	0.121628	0.190516	0.249716	0.288465	0.0861091	0.0753447	0.2368	0.101418	0.202016	0	0	0.0462837	0.265863	0	0	0	0	0	0	0.138798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.b61c4709-ddec-4f74-8351-f61eb4c7615d.fc.signal	0.263933	0	0.25425	0.36321	0.423747	0.35867	0	0	0	0	0	0	0	0	0.168288	0.32916	0.0415109	0	0	0	0	0	0.0959939	0.18161	0.101701	0.301465	0	0.18161	0	0.0665887	0.296622	0	0.603515	0.735073	0.0493749	0	0	0	0	0	0	0.168288	0.332479	0.525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.f4eb1507-9e72-4fad-bc11-1462cce349d2.fc.signal	0.994206	0.448037	0.296399	0.0899837	0	0	0	0	0.396986	0.716907	0.118935	0	0	0	0	0	0	0	0	0.0547727	0.459843	0.300524	0.46273	0.423201	0.468826	0.0418265	0.623838	0.728968	1.67792	1.32846	0.733167	0.951279	0.812612	0.0986008	0.792351	0.681445	0.718308	2.05614	2.10234	1.94536	1.59205	1.60162	1.4662	0.403226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.2ce6c7a2-1501-4bf0-9209-c55a1327303d.fc.signal	0.58247	0.484322	0.2088	0.0117742	0	0	0	0	0	0	0	0	0	0	0.0130208	0.0867078	0.165679	0.139663	0.152033	0.331078	0.381726	0.35622	0.243791	0.399725	0.295297	0.355391	0.416604	0.26237	0.166365	0.173792	0.31276	0.513046	0.58514	0.572286	0.646043	0.563225	0.590856	0.851603	1.07343	0.870026	0.286223	0	0	0.115385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.1ce7f4a0-1e00-4296-ade7-a069012950ee.fc.signal	0.190244	0.797732	0.04865	0	0	0	0	0	0	0	0	0	0	0.329323	0.557853	0	0	0	0	0	0	0	0.7784	1.72707	0.52542	2.28403	0.801016	0.734605	0.292145	0.970143	0.633634	0.208721	0	1.33493	1.14793	0.985973	0	0.0866384	0.452102	0	0.571693	0.887886	0.37842	0.244964
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.60b5bb5a-99a2-4161-af81-f580037bc3ea.fc.signal	0.600391	0.445534	0.181046	0.0880533	0.0744119	0.0573601	0.0348943	0.040736	0.0794997	0.212058	0.25315	0.288637	0.336296	0.198936	0.0772857	0.0842286	0.0846186	0.0692478	0.00363913	0	0.086046	0.377551	0.410842	0.353168	0.348186	0.428191	0.360793	0.27654	0.175843	0.273907	0.426631	0.369182	0.402611	0.601699	0.735388	0.580476	0.36144	0.552996	0.849342	0.665075	0.458642	0.452624	0.557669	0.566038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.78bd51d0-e8cc-413f-86cc-b957d9057e5e.fc.signal	0	0	0	0	0	0	0	0	0.277181	0.302883	0.222385	0.0764763	0	0	0.0412569	0.15094	0.280317	0.149934	0	0	0	0	0	0	0	0	0	0	0	0	0.00503133	0.22339	0.551951	0.33106	0.268673	0.219366	0.0422632	0.299867	0.112702	0.30188	0.315296	0.248548	0.199705	0.113281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.f6030e61-e9c0-4b19-9d0e-f1e53212e793.fc.signal	0	0	0	0	0	0	0	0	0	0.097639	0.146458	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196958	0.134674	0.240727	0.297964	0.461258	0.285339	0.413415	0.14477	0.215187	0.481196	0.144015	0.212111	0.255037	0.0673387	0	0	0.159924	0.243723	0.228326	0.674157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.2b835b35-0d4f-4266-a8c6-b8c45974f7ec.fc.signal	0.142644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148875	0.34886	0.315418	0.777641	0.293055	0	0	0.0069744	0.227998	0.279106	0.103841	0.0705553	0.231068	0.131005	0.182965	0.210896	0.131013	0.224085	0.145335	0.00129156	0	0	0.144796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.bfcf2e62-4c9d-48ec-abf1-b7cab2e2086a.fc.signal	1.16512	0.63761	0.561956	0.550267	0.314024	0.138275	0.0612781	0.270132	0.604274	0.712837	0.564323	0.388494	0.17617	0.0107345	0	0	0	0.0225796	0.14762	0.177169	0.168629	0.490026	0.638457	0.745988	0.62366	0.370899	0.414014	0.468463	0.313089	0.376756	0.376694	0.444715	0.39329	0.568129	0.696798	0.671265	0.637779	0.462338	0.566064	0.590567	0.482488	0.133556	0	0.117647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.157a80ac-2af3-454a-beb9-f93ae4d749f1.fc.signal	0.165075	0.312654	0.278177	0.250635	0.192321	0.0419892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314344	0.175009	0.208884	0.0542429	0	0	0.0464355	0.109416	0.122015	0.0725327	0.066538	0.209546	0.112936	0.0584903	0.173683	0.417645	0.255574	0.0396607	0.134596	0.340156	0.21969	0.322352	0.334928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.3393cdeb-e872-46c4-bde0-73b65c9b81ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145818	0.198503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.82ebcb5f-2b06-40e6-9298-a18d7df57bef.fc.signal	0.943267	0.401607	0.33868	0.16934	0	0	0	0	0.267865	0.209982	0	0	0	0	0	0	0	0	0	0	0	0.182887	0.33868	0.122771	0.126457	1.70268	1.99623	0.795989	0.539535	1.32826	0.507436	0.823093	0.645943	1.84948	1.13135	1.48364	0.864893	0.691067	1.25934	2.0324	1.10655	0.410962	0.403842	0.92389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.4195ed0b-af56-4a96-a3b0-ca28cc05743c.fc.signal	0.234485	0.408256	0	0	0	0	0	0	0.175869	0.296042	0.134833	0.29018	0	0	0.539386	1.13506	0.279557	0.376647	0.0483673	0	0.238153	0.278765	0.775839	0.717743	0.0940607	0.311616	0.693066	0.976185	0.382125	0.324431	0.291176	0.477009	0.861753	0.720419	0.295479	0.462776	0	0.416731	0.624996	0.700684	0.564353	0.576017	0.500564	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2011f077-50b7-4adb-842b-523c5e6e134c.fc.signal	0.642285	0.40353	0.670946	0.166156	0.131799	0.121003	0	0	0.102238	0.851105	0.295465	0.363694	0.83782	0.251256	0.165421	0.364105	0	0.212889	0.146721	0	0.316456	0.141039	0.420402	0.610409	0.586223	0.467692	0.4062	0.57861	0.529791	0.780645	0.788249	0.388957	0.231966	0.621272	0.558356	0.308638	0.263208	0.400195	0.391994	0.945136	1.29213	0.158866	0	0.203883
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.e1eb7bb8-867a-4feb-b462-21fef6641a20.fc.signal	1.03948	0.858762	0.568561	0	0.235219	0.470524	0.156433	0.168034	0.24308	0.42882	0.480801	0.439909	0.70394	0.454811	0.102039	0	0	0	0.00117287	0.17593	0.325489	0.15951	0.208606	0.686347	0.768746	1.04626	0.932373	0.831042	0.602455	0.980845	1.72819	0.764262	0.373974	0.495049	1.15545	0.524541	0.582014	0.582754	1.42414	0.513092	0.546714	0.0445791	0	0.253807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.0c1e9fd4-f9cb-4533-81b3-9169355f9ccf.fc.signal	1.03143	0.78936	0.414414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212376	0.621526	0.728235	0.132248	0.711806	1.21512	1.15894	0.487379	0.31453	2.27774	0.957328	0.396704	0.272026	0.308862	1.35729	1.60667	0.655118	0.730331	0.742116	0.70339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.873de0f3-acac-48e1-806f-dd40d10b1225.fc.signal	0.830062	0	0	0	0	0	0	0.559436	0.57378	0.665583	0.524052	0	0	0	0	0	0	0	0	0	0	0.474698	1.02189	0.981044	0.0288799	0.244525	0.466542	0.332791	1.6258	0.680366	0.57378	0.619247	1.21066	0.994035	1.11117	1.5392	1.05274	0.421066	0.794042	1.00891	1.21819	1.28518	1.56663	0.760684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.e6a2cf05-4442-4900-8653-30cc3d2324ab.fc.signal	0.643816	0.320304	0.152591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04439	0.320304	0.44404	0.165741	0.683792	1.2092	0.509137	0.442559	0.110982	0.0162763	0.24712	0.56536	0.70749	0.44403	0.46623	0.325592	0.546116	0.544657	0.858468	0.762229	0.763704	1.60528	0.781513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.8acf33db-7deb-4ee2-849a-9a31ff1a6d2b.fc.signal	2.74526	2.31886	1.26486	0.0206545	0	0	0	0	0.811057	0.726952	0	0	0	0	0	0	0	0	0	0	0	0	0.0649141	0.41309	0.190021	0.0458637	1.0448	0.502528	0.116377	0	0.0208104	0.403815	0.793033	1.55571	0.297383	0.104649	0.372638	1.12653	0.813267	0.93618	0.930088	1.43507	1.35982	0.365806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.96896d79-5432-47b0-a6c8-5120fe89ada5.fc.signal	0.369451	0.412102	0.465684	0.40537	0.187546	0.130886	0.0900386	0.089938	0.0343939	0.270711	0.673238	0.580322	0.462042	0.250591	0.097864	0.0189552	0	0	0	0.0281187	0.047083	0.0537423	0.093114	0.383289	0.807479	1.03696	0.993426	0.82564	0.377297	0.169463	0.329967	0.510106	0.567565	0.681502	0.468427	0.511497	0.59192	0.463026	0.792959	0.89211	0.853987	0.934801	1.12168	0.528958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.d2d5e859-5f7e-4ba2-9ab4-45b7bd789552.fc.signal	1.22642	1.17792	1.0832	0.581305	0.09089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445536	0.47736	0.47736	0.130478	0	1.3154	1.94063	0.484399	0.735416	0.870443	0.433049	0.114078	0.199666	0.526805	0.401852	0.5601	0.84663	0.689003	0.978364	0.812193	0.901573	0.29696	0.315329	0.834967	0.52879	0.27371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.77d0951a-133c-4686-8405-aa8093c5992e.fc.signal	1.17178	0.908447	0	0	0	0	0	0	0	0	0.271897	0.310739	0	0	0	0	0	0	0	0	0	0.301001	1.10962	2.09844	1.31752	0.839687	0.561333	0.0817178	1.0789	1.44662	1.94067	1.37103	0.77769	0.817891	0.408194	1.1198	0.744392	0.443417	1.79629	1.06757	0.659707	0.606996	0.89254	0.833068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.b1de3550-d0dc-4d1f-9668-59472acd9883.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144787	0.589952	0.0810808	0	0	0	0.149082	0.0641311	0.149178	0.319847	0.0233352	0.0132897	0.218608	0.110794	0	0	0	0	0	0	0.161512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.7866bc38-19c8-460a-b9f2-0b2f5c3d0dca.fc.signal	0.303472	0	0	0	0	0	0	0	0	0	0	0	0	0.926776	0.547982	0	0	0	0	0	0	0	0	0	0.878572	0.277852	0	0	0.500456	1.3662	0.73962	1.11794	0.595336	0	0	0	0	0	0.890797	1.05795	0	0	0	0.189189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.bdb135f7-e7e7-45ee-919a-f8d9bc37c43a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197027	0.253179	0.166488	0.198008	0.266965	0	0	0	0	0	0.0265986	0.14777	0.103439	0.0994985	0.513777	0.339056
