	chr8:132938851-132938930	chr8:132938931-132939000	chr8:132939001-132939100	chr8:132939101-132939150	chr8:132939151-132939300	chr8:132939301-132939450	chr8:132939451-132939600	chr8:132939601-132939750	chr8:132939751-132939900	chr8:132939901-132939970	chr8:132939971-132940050	chr8:132940051-132940200	chr8:132940201-132940350	chr8:132940351-132940420	chr8:132940421-132940500	chr8:132940501-132940560	chr8:132940561-132940650	chr8:132940651-132940800	chr8:132940801-132940950	chr8:132940951-132941100	chr8:132941101-132941190	chr8:132941191-132941250	chr8:132941251-132941400	chr8:132941401-132941550	chr8:132941551-132941700	chr8:132941701-132941770	chr8:132941771-132941850	chr8:132941851-132942000	chr8:132942001-132942150	chr8:132942151-132942220	chr8:132942221-132942300	chr8:132942301-132942450	chr8:132942451-132942600	chr8:132942601-132942660	chr8:132942661-132942750	chr8:132942751-132942900	chr8:132942901-132943050	chr8:132943051-132943200	chr8:132943201-132943350	chr8:132943351-132943500	chr8:132943501-132943650	chr8:132943651-132943800	chr8:132943801-132943950	chr8:132943951-132944042	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0.502562	0.273664	0.399685	1.07372	1.24557	0.683306	0.909728	0.613323	0.682233	1.15879	2.48773	1.87909	3.10429	1.82276	0.657432	0.312847	0.399266	0.90002	1.37082	0.941887	1.16045	1.17218	1.286	1.03306	0.395784	0.661493	0.950899	0.671464	1.85631	2.27643	0.717454	0.400474	0	0.509189	0.994651	0.794205	0.615715	0.209711	1.05694	0.700209	0.303876	0.810813	0.822564	0.405125	0.716782
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.2ce6c7a2-1501-4bf0-9209-c55a1327303d.fc.signal	0.649307	0.705948	0.605058	0.491573	0.537832	0.156473	0.0228128	0.15225	0.17935	0.153417	0.365233	1.00376	1.11713	0.70417	0.292591	0.269023	0.443314	0.336132	0.0914159	0.230294	0.219653	0.345012	0.251959	0.326654	0.309499	0.113123	0.0380506	0	0	0	0	0.0880817	0.489859	0.973145	1.44406	1.57917	1.3164	0.713609	0.60263	0.592028	0.663188	0.759601	0.87391	0.942443	0.61314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.2f10d695-5b3b-470a-a2e2-55996404a85c.fc.signal	0.854275	1.15488	1.12243	0.635831	0.272145	0	0	0	0.133114	0.205699	0.246023	0.171066	0.0566531	0	0	0.253229	0.668074	0.660871	0.0471679	0	0	0	0	0.158642	0.537988	0.590319	0.755659	0.731108	0.599036	0.374299	0.0519816	0.0384228	0.770968	0.912282	0.750032	1.61255	1.64778	1.07402	0.599359	0.126864	0.0786147	0.21731	0.399707	0.489045	0.640993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.0997810a-4867-4ba8-9534-ea6e95022077.fc.signal	0	0	0	0	0	0.0840572	0.540573	0.0724313	0.495558	0.444426	0.499856	0.483866	0.297681	0.365239	0.31929	0.369223	0.380379	0.401657	0.135582	0.129996	0.0915952	0.107215	0.120689	0.275587	0.247682	0.423092	0.238282	0.748683	0.160422	0.295252	0.192172	0.32302	0.175627	0.207995	0.0599637	0.330719	0.68364	0.62534	0.516913	0.636699	0.370058	0.668661	0.37538	0.353552	0.511417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.89a447bb-7116-45ed-914d-ea08ca13224b.fc.signal	0.291025	0.272559	0.333524	1.03535	0.936389	0.373993	0.0894763	0.325981	1.17795	0.825694	0.615852	0.8535	0.886695	0.496948	0.312327	0.054266	0.261119	1.12492	1.31702	0.910015	2.09962	2.51243	0.649791	1.18832	1.11906	1.01768	0.879708	0.501103	0.722463	0.413337	0.0401992	0	0.0453366	0.929029	1.57299	0.585208	0.452987	0.197161	0.203853	0.0421621	0.81517	1.00557	0.794788	1.71884	0.56612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.bc3c5401-2679-4e6a-8d23-b4052eee1a8e.fc.signal	0.2143	0.240477	0.380714	0.264382	0.203007	0.293536	0.664513	0.353303	0	0	0.0129517	0.290136	0.660485	0.498289	0.400683	0.318131	0.207855	0.250325	0.347137	0.648793	0.771008	0.710181	0.508022	0.193958	0.250718	0.428704	0.681635	0.517378	0.101759	0	0	0.0281685	0.632806	0.811515	0.765198	0.50473	0.534667	0.234669	0.0754424	0.0600182	0.39001	0.348134	0.188164	0.560302	0.622249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.227d235e-5d49-4e40-8c2e-3e1ec3df47e3.fc.signal	0	0.0202793	0.20777	0.345854	0.117005	0.528707	0.56185	1.16078	0.339009	0	0.0967875	0.432519	0.0270577	0.240202	0.236926	0.218121	0.179083	0.0662819	0.120905	0.34978	0.358585	0.17789	0.0849085	0.17853	0.133146	0.231353	0.184641	0.240971	0.112216	0.154704	0.101617	0.00782587	0	0	0.281204	0.715113	0.269489	0.119734	0.175477	0.178398	0	0	0.323194	0.273918	0.606388
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.40ad2b6a-7c5b-4fe0-8afa-f12886fb0c69.fc.signal	0.159528	0.00238257	0.11465	0.206341	0.448244	0.747225	0.434969	0.481864	0.766684	0.744855	0.637093	0.638923	0.765605	0.804812	0.466303	0.229906	0.738105	1.07435	1.50974	0.854846	1.0352	0.718895	0.248753	0.541529	0.507278	0.425588	0.397032	0.491981	0.481227	0.676702	0.385369	0.87651	0.756094	0.396978	0.697222	0.860078	0.982564	1.01356	0.814225	0.775858	1.07653	1.33834	0.985126	1.18061	0.384389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e718e383-8624-4fbc-ae80-8a013cf8e0a0.fc.signal	0.192243	0.207716	0.242204	0.235693	0.145747	0	0.0850748	0.244169	0.109768	0	0	0.0249915	0.194057	0.220027	0.135131	0.0322853	0.122386	0.247114	0.171803	0.510395	0.52554	0.368768	0.186943	0.0777807	0	0	0	0	0	0	0	0	0.0255239	0.167415	0.599816	0.739649	0.687254	0.496155	0.128282	0.014528	0	0.0454314	0.288777	0.39608	0.568595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.4195ed0b-af56-4a96-a3b0-ca28cc05743c.fc.signal	0.577033	0.901039	0.36939	0.713319	0.615699	0.200547	0.560975	0.794955	0.694604	0	0.173085	0.77696	0.457759	0.058011	0.281413	0.576271	0.291429	0.227184	0.651081	0.21188	0.736183	0.914924	0.121008	0.295825	0.147684	0.128946	0.369464	0.378969	0.628593	1.11908	0.41547	0.281648	0	0	0.51705	0.473904	0.333171	1.37407	0.954371	0.005586	0.168826	0.444891	0.411621	0.237614	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2011f077-50b7-4adb-842b-523c5e6e134c.fc.signal	0.0282665	0.269662	0.310935	0.430204	0.620391	0.290804	0.123996	0.00408947	0.279197	0.349878	0.361483	0.429956	0.641558	0.177341	0.179882	0.11049	0.176734	0.300148	0.617719	0.150289	0.421152	0.499966	0.494503	0.732354	0.78149	0.538542	0.155795	0.664763	0.603418	0.306696	0.388817	0.002832	0.264093	0.246815	0.27414	0.0992129	0.0977729	0.493809	0.451267	0.390899	0.318196	0.73357	0.149558	0.538527	0.557971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.d84b63c8-b66b-45e3-807a-f78312228ee9.fc.signal	0.29809	0.055436	0.330015	0.33834	0.279599	0.437069	0.33281	0.268071	0.0157069	0.0323486	0.139428	0.328097	0.115542	0	0.0710701	0.358344	0.394816	0.193927	0.221311	0.330746	0.263373	0.282915	0.235012	0.300869	0.119677	0.225578	0.272233	0.385514	0.140686	0.215026	0.232373	0.288103	0.324882	0.180221	0.130038	0.103481	0.101633	0.0369573	0.0240331	0.439089	0.0851545	0	0	0	0.589325
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.a73b7d7a-72c8-4781-91d5-38a6f8ee33c5.fc.signal	0.103651	0.0233106	0.115086	0.178937	0.168331	0.0653477	0.450304	0.891205	0.760856	0.352074	0.320724	0.445466	0.680687	0.381237	0.251971	0.166916	0.294835	0.351766	0.404295	0.704796	1.01783	0.802213	0.704151	0.642841	0.540221	0.608567	0.880498	0.717791	0.445325	0.293039	0.233962	0.163996	0.433588	0.777263	0.8064	0.534168	0.388018	0.610687	0.763637	0.860648	0.933741	0.968688	0.800015	1.11751	0.671403
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.43827613-54ef-409d-9a0a-96bb52b3ce7f.fc.signal	0.505	0.0992544	0.194171	0.423184	0.628248	0.512026	1.70682	0.499312	0.593303	0.435235	0.512007	0.413095	0.201555	0.519419	0.399603	0.425723	0.72784	0.844839	0.328073	0.240519	0.265963	0.261854	0.173755	0.432187	0.654183	0.672972	0.660599	0.612081	0.845875	1.17916	0.949067	1.41779	0.582133	0.391512	0.0217646	0.402459	0.835669	0.455646	0.257889	0.499621	0.930857	0.291918	0.407977	0.372025	0.191489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.ca8ee125-6019-4b2e-8f95-2ea50380d6a6.fc.signal	0.310137	0.0762774	0.129089	0.310527	0.311234	0.283102	0.320359	0.253871	0.215714	0.391393	0.645803	0.831634	0.863241	0.489761	0.0487887	0.203523	0.80881	1.45905	0.563843	0.140299	0.556137	0.680317	0.407923	0.0418353	0.152564	0.468804	0.546198	0.238933	0	0	0	0	0	0.131917	0.593871	0.806207	0.369264	0.428308	0.528538	0.179323	0.205494	0.319596	0.215011	0.106166	0.734158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.b1de3550-d0dc-4d1f-9668-59472acd9883.fc.signal	0	0	0.0325868	0.114405	0.333173	0.170203	0.627992	0.12431	0.259699	0.125703	0	0.00607467	0.366121	0.309084	0.190473	0.14356	0.106997	0.646227	0.366222	0.534476	1.09082	0.374816	0.189528	0	0.112354	0.684677	0.468841	0.347305	0.341242	0.207543	0.144437	0.498161	0.612617	0.187304	0.343188	0.137259	0.223697	0.29522	0.393292	0.202098	0.214603	0	0.243191	0.293177	0.624113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.6bdfceff-da00-46c6-af8d-4738c1100d68.fc.signal	0	0.166744	0.388907	0.648133	0.670428	0.882162	1.06399	0.712553	0.491826	0.664181	1.16698	1.34545	1.34399	0.548428	0.634931	1.00286	1.09635	1.6337	1.4839	0.753791	0.879845	1.03899	1.08566	0.596119	0.990249	0.7533	0.325418	0.550045	0.895597	1.02434	1.0807	0.806138	0.684792	0.433867	0.657376	1.32003	1.50395	1.89018	1.97322	1.0172	1.27556	1.76104	1.35174	1.09591	0.944118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.bdb135f7-e7e7-45ee-919a-f8d9bc37c43a.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0454309	0.12306	0.0935877	0.116105	0	0	0	0.0879564	0.384095	0.095658	0.398947	0.534425	0.11526	0	0.0826599	0.293347	0.12912	0.121946	0.179464	0.268337	0.0763463	0.0847635	0.101469	0.115753	0.0820944	0.129052	0.134963	0.390105	0.0354648	0	0	0	0	0.0981802	0.639177
