	chr9:92710961-92711110	chr9:92711111-92711260	chr9:92711261-92711410	chr9:92711411-92711560	chr9:92711561-92711710	chr9:92711711-92711860	chr9:92711861-92712010	chr9:92712011-92712160	chr9:92712161-92712310	chr9:92712311-92712460	chr9:92712461-92712610	chr9:92712611-92712760	chr9:92712761-92712910	chr9:92712911-92713060	chr9:92713061-92713210	chr9:92713211-92713360	chr9:92713361-92713510	chr9:92713511-92713660	chr9:92713661-92713810	chr9:92713811-92713960	chr9:92713961-92714110	chr9:92714111-92714260	chr9:92714261-92714410	chr9:92714411-92714560	chr9:92714561-92714710	chr9:92714711-92714860	chr9:92714861-92715010	chr9:92715011-92715160	chr9:92715161-92715310	chr9:92715311-92715460	chr9:92715461-92715610	chr9:92715611-92715760	chr9:92715761-92715910	chr9:92715911-92716060	chr9:92716061-92716210	chr9:92716211-92716360	chr9:92716361-92716510	chr9:92716511-92716660	chr9:92716661-92716810	chr9:92716811-92716960	chr9:92716961-92717110	chr9:92717111-92717260	chr9:92717261-92717410	chr9:92717411-92717560	chr9:92717561-92717710	chr9:92717711-92717753	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.0141652	0.061095	0.292631	0.0038704	0.0842005	0.590924	0.635456	0.0393959	0.632949	0.143286	0	0	0	0	0.0916987	0.913233	0.510887	0	0	0	0	0	0	0.488564	0	0.479079	0.026208	0	0	0	0.0280787	0.477199	0	0	0	0.239543	0.265741	0	0	0	0	0	0	0.187795	0.21221	0	0.598651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	1.47034	0.512362	0.2695	0	0	0	0	0.00420927	0.505129	0	0	0	0	0	0.0519845	0.819028	0.337656	0	0.444853	0.0558826	0.199517	1.45346	0.199517	0.503857	0.0610925	0.60874	0.80412	0.023752	0.615136	0.147087	0.375501	0	0.430806	0.880981	1.36217	0.948297	0.536938	0.397803	0.108588	0	0.0095008	0.907387	0.318277	0.877717	0.254373	0.623767	0.606933
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.0110879	0.264668	0.334893	0.158965	0.226995	0.0842414	0	0.12257	0.689607	0.133807	0.130695	0.25005	0.473767	0.666313	0.237691	0.220635	0.113275	0.0362049	0.109737	0.223298	0.0878956	0.103258	0.09549	0.168207	0.0638141	0	0	0	0.168328	0.166412	0.0391926	0.339789	0.126384	0	0.0744167	0.101159	0.0559276	0.0741169	0.164036	0.155046	0.109836	0.0671149	0.0959524	0.0365799	0.225201	0.396137	0.208009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	1.52033	0.678585	0.607766	0.85584	0.511703	0.0753313	0.22314	0.527104	0.502103	0.503907	0.346631	0.120455	0.37824	0.759104	0.0735563	0	0.0717221	0.447754	0.46626	0.599172	0.220125	0.313155	0.142199	0.198892	0.500181	0.551995	0.63215	1.04352	0.916782	0.333526	0.0940205	0.310165	0.820475	0.341567	0.388501	0.358471	0.302101	0.392967	0.448806	0.351391	0.682367	1.20503	0.831007	0.997777	0.242605	0.216707	0.523715
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.375604	0.967349	0.372969	0.425575	0	0	0	0.404883	0.099797	0.488287	0.0716505	0	0.287331	0.152775	0.325487	0.192686	0.0844441	0.100653	1.18606	0.41098	0	0	0	0.215568	0.19765	1.11561	0.334812	0.446531	1.394	1.08848	1.18938	0.561113	0.36193	0.670985	1.82034	0.51612	0.547088	0.300952	0.534406	0.595808	0.433545	0.522109	0.0034408	0.712249	0.523004	0	0.55571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.669253	0.594034	0.278544	0.352033	0.482869	0.36978	0.246484	0.261778	0.557048	0.789926	0.116449	0.149473	0	0.122532	0.129485	0.50661	0.579636	0.381502	0.368469	0.41192	0.0807732	0.281231	0.692608	0.716078	0.733157	0.547357	0.839447	0.0669139	0.155917	0.312061	0.155754	0.932324	0.708911	0.306772	0.73605	0.307712	0.16029	0.186427	0.267185	0.62248	0.191791	0.207694	0.499307	0.68044	0.251694	0.606847	0.326103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0	0	0	0	0	0	0	0.56787	0.735329	0.0509335	0	0	0	0	0	0	0	0	0.343031	0.282325	0	0	0	0	0	0	0	0.516873	1.01203	0.863791	0.707961	0.356164	0	0	0.573338	0.317073	0	0	0	0	0	0.00594773	0.426161	0.111197	0	0	0.319333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0.230213	0.252108	0.189043	0.0413238	0	0	0.0533317	0.184101	0.292513	0.356787	0.140062	0.0010664	0.0947231	0.0653094	0.104753	0.131159	0.180672	0.224052	0.110261	0.0586306	0.0235033	0.0589525	0.0561691	0.129967	0.515832	0.64682	0.287428	0.177743	0.332957	0.345894	0.1645	0.126718	0.0785545	0.0319846	0.0419619	0.0611835	0.00509393	0.00466213	0.0453642	0.0627544	0.0544807	0.0624247	0.0870805	0.0563583	0.0155106	0.0787212	0.635528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.653897	0.657231	0.481046	0.152184	0.345322	0.0887043	0.777725	0.438818	1.08436	0.887401	0.238191	0.149208	0.708282	0.580801	0.684278	0.441351	0.373287	0.524684	0.529177	0.262272	0.391646	0.541017	0.381218	0.246609	1.19757	0.682862	0.539533	0.631384	0.477447	0.493094	0.277607	0.54039	0.150226	0.452968	0.528364	0.464158	0.48442	0.338997	0.384953	0.27034	0.414116	0.301678	0.305873	0.236456	0.460313	0.5184	0.0866808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.23219	0.252016	0.15654	0.218278	0.187152	0.0613131	0	0.137811	0.130187	0	0	0	0	0	0	0	0	0	0.0182997	0.0937171	0.0790047	0.00649767	0	0	0.0700525	0.135871	0.0968063	0.0109563	0	0	0	0	0.0577382	0.0527437	0.0201768	0.0700731	0.0952875	0.0638079	0	0	0	0.0392185	0.093531	0.0177471	0	0	0.139547
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.236425	0.419383	0.288535	0.349576	0	0	0	0.108511	0.762518	0.320926	0.268881	0	0.0508323	0.375261	0.590429	0.517845	0.307206	0.384987	0.298119	0.625793	0.350346	0.314014	0.0799937	0.372431	0.515399	0.21249	0.361783	0.486636	0.00807267	0.200013	0.304847	0.237241	0.132162	0.293953	0.0025882	0	0.130548	0.139273	0	0.0934613	0.434931	0.33005	0.161378	0.760168	0.386324	0.16175	0.172109
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0.0121807	0.171125	0.0195717	0	0.114625	0.105683	0	0.100295	0.0773511	0	0	0	0.0239782	0.262721	0.36322	0.138861	0	0.277389	0.659506	0.339865	0.489063	0	0	0	0	0.00819433	0.236814	0.703033	0.464145	0	0	0	0	0.0812955	0.135937	0	0	0	0	0	0	0	0.219276	0.0853909	0	0	0.548487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0.619582	0.511549	1.78881	0.99145	0.164714	0.420591	0.27833	0.348453	1.28143	0.845286	0.295874	0	0	0	0.00919147	0.325319	0.452504	0.390507	0.141488	0	0.0658598	0.549368	0.632656	0.443777	0.0518608	0.373461	0.532258	0.582981	0.185993	0.431639	0.478526	0.769613	0.745833	0.902516	0.454642	0.588325	0.525004	0.723131	0.315333	0.977882	0.522839	0.323756	0.0931651	1.10679	1.35617	1.12244	0.313208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0.688466	0.693902	0.484217	0.140039	0.560163	0.635453	0.500276	0.296952	0.144419	0	0	0	0	0	0	0	0.722752	1.31445	0.147145	0	0.134878	0.766859	0.760619	0.67565	0.544481	0.239792	0	0	0.523124	0.188318	0	0.172362	0.138856	0	0.245457	0.145233	0.144382	0.242871	0.0642465	0.524778	0.662929	0.754339	0.812569	0.153768	0	0	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0	0.277599	0.753524	0.823647	0.138619	0.134034	0.0826778	0.539608	0.640084	0.332107	0.225438	0.332306	0.925696	0.269276	0	0.0556576	0.545878	0.89587	0.466853	0.179519	0	0.38318	1.32178	0.422698	0.145148	0.254826	0.0176061	0	0	0	0.0481884	0.404087	0.150544	0	0	0	0	0.0295324	0.212533	0.214804	0.317859	0.21998	0.0335268	0	0.373932	0.809726	0.448923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	1.2115	0.23221	0	0	0	0	0.0319722	0.640409	0.283931	0	0	0.185216	0.218496	0.182698	0.265174	0.159423	0.107565	0.345264	0.253913	0.293347	0.120133	0.0262184	0.395248	0.169313	0.100599	0.2248	0.146578	0.360219	0.776835	0.913497	0.396919	0.0433264	0	0.005682	0.330988	0.242017	0.354119	0.230626	0.0413911	0.172944	0.222974	0.123622	0.442248	0.587458	0.562271	0.53559	0.129371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.83b0b921-e0bc-4aa4-a2f0-7efee9bf544b.fc.signal	0	0.302172	0.58336	0.124645	0.357135	0.00660853	0.401482	0.116624	0.245767	0.27631	0.360334	0.282941	0.28216	0.443734	0	0	0.261421	0.495103	0	0	0	0.423993	0.426078	1.01647	0.0700449	0.160963	0.643851	0	0	0.281398	0.518485	0	0	0	0	0	0	0	0	0	0	0	0.432267	0.516569	0	0	0.248193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	0	0	0.183402	0.60494	0	0	0.602811	0.548913	0	0	0	0.0282563	0.37253	0.146591	0	0	0	0	0	0	0	0	0.0544288	0.808527	0.42291	0.443989	0	0	0	0	0	0	0	0	0	0.101456	0.712668	0	0	0	0	0.704139	0.163027	0	0	0	0.586331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.165f7781-9b32-4127-9b7e-a3c22e1d8bc5.fc.signal	0.151455	0.209319	0.118631	0.027893	0.0968643	0.115513	0.26548	0.20297	0.0160955	0	0	0.0414364	0.167928	0.232156	0.00161383	0	0.0469145	0.205024	0.0292262	0.106804	0.3439	0.249069	0.221137	0.10181	0.0122573	0	0	0.0565761	0.151327	0.222023	0.282224	0.26385	0.112738	0.147674	0.0743587	0	0	0.0854754	0.0465003	0.0985928	0.0511552	0.0975115	0.107194	0.192746	0.140093	0.284453	0.208411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0.645607	0.74879	0.23943	0.000982267	0	0	0.108974	0.457927	0.347996	0.174825	0.108126	0.0314886	0.378363	0.579171	0.421341	0.442541	0.524153	0.306676	0.207303	0.226136	0.315375	0.196251	0.102739	0.139964	0.164158	0.398454	0.585036	0.593731	0.510828	0.403973	0.425675	0.436285	0.49853	0.592311	0.687262	0.521639	0.671211	0.791555	0.46561	0.472782	0.700851	0.406782	0.371697	0.786606	0.830145	0.661327	0.390849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.204999	0.258091	0.284011	0	0.364114	0.0367533	0.417537	0.229116	0.342865	0.7665	0.229927	0.0757704	0.0812617	0.448509	0.631746	0	0.19386	0.143483	0.594671	0.328267	0.28102	0.230649	0.255451	0.442759	0	0.328741	0.946281	0.837618	0.863009	0.0659209	0	0.168898	0.298269	0.317993	1.19013	0.405562	0	0	0	0	0	0	0	0.280958	0.54071	0.064737	0.763871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.115892	1.01436	1.03342	1.02498	0.846547	0.18782	0.622478	0.173086	0.326188	0.682342	0.912989	1.22649	0.823277	0.14093	0.123397	0.86889	0.196695	0	0.438053	0.75343	0	0.111312	0.537556	0.494882	2.29349	1.08112	0.728634	0.387199	0.840375	1.99888	1.2605	1.13695	0.951161	0.445444	0	0	0	0	0.670407	1.7086	1.37686	1.72346	0.153936	0.217828	1.34244	0.705667	0.481481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000109.3.a2cb3210-5c24-4e50-835f-1201fe42af76.fc.signal	0.321671	0.31219	0.30559	0.71594	0.168879	0.108726	0.0896498	0.782295	0.726505	0.620014	0.233958	0.177079	0.34863	0.742606	0.792698	0.217916	0.305877	0.304145	0.488001	0.454497	1.27532	0.750971	0.617729	0.0274597	0	0	0.572491	0.477359	0.95678	0.209491	0.274576	0.22096	0.590059	0.815058	0.710823	0.174169	0	0	0.077986	0.363935	0.313942	0.125741	0.972086	0.959039	0.74514	0.349075	0.39265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.c60747a0-65be-430d-9bf1-640c270b6e6c.fc.signal	0	0	0.507592	0.943498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109652	1.25739	0.292489	0.331796	0.89323	0.0621547	0	0	0	0	0	0.664496	2.82935	0.822509	1.15348	1.80872	1.86517	0.248607	1.49546	1.0907	0	0	0	0	0.0808011	0.93232	0.458422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.340842	0.557748	0.366542	0.518934	0.753319	0.722216	1.22318	1.29836	0.923807	0.639746	0.610911	0.453749	0.458499	0.537969	0.310714	0.441251	0.535903	0.367278	0.297343	0.391712	1.1339	1.82245	0.734246	0.558748	1.02053	1.09432	0.972064	0.622999	0.726038	0.716751	0.788049	0.888263	0.663821	1.04813	1.05456	0.732498	0.718406	0.328243	0.551484	0.665824	0.421833	0.778115	0.665927	0.903954	1.27994	1.12044	0.0449069
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.d5bec9f7-e2d1-494c-bb1b-19e47c2e4764.fc.signal	0.64377	0.0472098	0.515579	0.909193	0	0.755564	0.736662	0.515039	0.0749379	0	0	0	0.213135	0.73819	0.575101	0.133046	0.609005	0.890941	1.01523	0.364803	1.16308	0.0171672	0	0	0	0	0	0.545059	0.270383	0.996555	0.293104	0	0	0	0.503701	0.175712	0	0	0.231525	0.229029	0	0	0	0.518167	0.431512	0.38761	0.230263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.92277bf1-d852-4798-9042-40cf7998125a.fc.signal	0.0950636	0.17036	0.144017	0.253651	0.441162	0.274582	0.216771	0.0514237	0.115505	0.200948	0	0.128089	0.378063	0.04718	0.0806956	0.0775311	0.0609117	0.347306	0.0635807	0.180378	0.147399	0.186712	0.137503	0.21362	0.141627	0	0	0.0704815	0.196201	0.0973094	0.211233	0.0561705	0	0.0839963	0.589987	0.250109	0	0	0	0.0788563	0.271226	0.414552	0.141895	0.0471721	0.081045	0.1693	0.38785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.a6c1b511-073a-4c3f-aaa3-66dd1c788117.fc.signal	0.0532427	0.142088	0.05586	0.296494	0.0721387	0	0.0645849	0.167241	0	0	0.136913	0.0988634	0.153925	0	0.153364	0.073978	0	0	0	0	0.0673917	0.245131	0.065021	0.149686	0	0	0	0.0769373	0.381438	0.135445	0.102894	0.186347	0	0.195535	0.120487	0	0	0.0033104	0.289916	0.251502	0	0	0	0	0	0	0.736471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.248649	0.427178	0.18034	0.219243	0.0898049	0.130609	0.125063	0.286997	0.30926	0.612301	0.119628	0.204704	0.193633	0.1281	0.424043	0.337485	0.352705	0.481483	0.517952	0.315753	0.231146	0.029362	0	0.0594889	0.511197	0.562522	0.264348	0.354285	0.261982	0.215394	0.592942	0.216599	0.327022	0.456918	0.241382	0.0503432	0.105048	0.127516	0.175196	0.413862	0.2938	0.29434	0.333981	0.358917	0.319534	0.329331	0.242991
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.327717	0.232021	0.414083	0.489663	0.257996	0.0868093	0.152557	0.153483	0.54668	0.475637	0.277393	0.322508	0.547932	1.01547	1.04615	0.440884	0.846769	0.580821	0.624801	0.646963	0.426569	0.747331	1.0209	0.521636	0.377907	0.530669	0.523094	0.169245	0.378122	0.791765	0.785896	0.641091	0.37303	0.204282	0.412132	0.388075	0.426575	0.250443	0.240665	0.466982	0.939163	1.0357	0.631966	0.73373	0.488622	0.629553	0.469588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.d70df12a-56c6-409a-9efd-6ac48fef39f8.fc.signal	0	0	0	0	0.189485	0.542053	0.00836787	0	0	0	0	0	0	0	0	0	0	0.514978	0.382903	0	0	0	0	0	0	0.0779888	1.89413	0.744473	0	0	0	0	0	0	0	0.0294544	1.14283	3.44164	0.640061	0	0	0.877741	1.24778	0.83444	0	0	0.25
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	2.17879	3.3285	1.2184	0.576191	1.5908	0.775027	0.616657	0.519611	0.464002	0.420566	0.17314	0.186087	0	0.380258	1.06173	0.22803	1.62551	1.63128	1.05875	0.641903	0.860604	1.13733	1.79166	1.06172	0.240256	1.46554	2.10706	0.935345	0.825866	1.31171	4.22916	2.29657	0.878259	0.862641	0.971855	1.29051	2.63558	1.99544	1.99886	1.52136	0.584428	1.17109	1.91059	1.52825	1.05695	0	0.574074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.dff5dbe0-28d6-4c21-adf0-9c1b89baf174.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124268	0.741309	0.0248537	0	0	0.511986	0.979191	0.298244	0	0	0.0298244	1.34199	0.417519	0	0	0	0	0	0	0	0.278361	0.616371	0.48709	2.01799	0.178946	0	0	0	0.391228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.5176	0.41577	0.385373	0.284494	0.397305	0.218128	0.360616	0.903179	0.398818	0.360416	0.185336	0.101081	0.204571	0.136551	0.523891	0.597597	0.309221	0.743774	0.88237	0.812704	0.412414	0.411685	0.285522	0.294495	0.199642	0.389755	0.251543	0.342843	0.684162	0.207468	0.383327	0.412658	0.0859034	0.290697	0.188528	0.21219	0.878373	0.657131	0.446227	0.432324	0.421989	0.261462	0.658456	0.461646	0.817864	0.806433	0.246403
