	chr18:670576-670725	chr18:670726-670875	chr18:670876-671025	chr18:671026-671175	chr18:671176-671325	chr18:671326-671475	chr18:671476-671625	chr18:671626-671775	chr18:671776-671925	chr18:671926-672075	chr18:672076-672225	chr18:672226-672275	chr18:672276-672375	chr18:672376-672525	chr18:672526-672675	chr18:672676-672825	chr18:672826-672975	chr18:672976-673125	chr18:673126-673275	chr18:673276-673425	chr18:673426-673575	chr18:673576-673725	chr18:673726-673875	chr18:673876-674025	chr18:674026-674175	chr18:674176-674325	chr18:674326-674475	chr18:674476-674625	chr18:674626-674775	chr18:674776-674925	chr18:674926-675075	chr18:675076-675225	chr18:675226-675375	chr18:675376-675525	chr18:675526-675675	chr18:675676-675825	chr18:675826-675975	chr18:675976-676125	chr18:676126-676275	chr18:676276-676425	chr18:676426-676575	chr18:676576-676661	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0.257725	0.346792	0.537922	0	0	0.363701	0.658531	0	0	0.0489963	0.844385	1.02443	0.431163	0	0.0769978	0.661738	0.317857	0.33013	0.381709	0.35481	0.0972323	0	0	0	0	0	0	0.519395	0.256746	0.523832	0.346586	0.879793	1.32776	0.531278	0	0	0	0.383928	1.08495	0.92554	0.451981	0.288666	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.503bd71c-74cb-4096-8a07-526831cc1c01.fc.signal	0	0	0	0	0	0	0.341861	0.350129	0.0861846	0.258355	0	0	0	0	0	0	0.145665	0.279576	0.130248	0	0	0	0.0274487	0.308906	0.0147096	0.238202	0.480628	0	0.299176	0.332039	0	0	0.140855	0.0775127	0	0	0.106386	0.357816	0.0603854	0.13557	0.0525954	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.376408	0.319759	0.355502	0.138508	0.137898	0.213259	0.470697	0.325567	0.3216	0.537251	0.249016	0.240739	0.31308	0.224002	0.252836	0.404261	0.386519	0.388291	0.359917	0.476633	0.175395	0.0844736	0.16621	0.167826	0.0375549	0.167545	0.246714	0.16708	0.2951	0.122139	0.152913	0.297992	0.318125	0.0521828	0	0.0472643	0.187089	0.152543	0.252191	0.132085	0.175485	0.23122	0.662281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0.169013	0.621483	0.656554	0.718364	1.0814	0.692204	0.421647	0.774448	0.0891733	0.824834	1.97773	1.57456	0.920967	0.604676	0.358363	1.08141	0.516716	0.302544	0.752644	0.175821	0.540204	1.34687	0.697762	0.200748	0.552159	0.568372	0.357947	0.495627	0.274138	0.536954	0.687143	0.467587	0.205957	0.827238	0.645075	1.35369	0.458484	1.0345	0.244566	0.0742265	0.739332	0.602676	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0.0898225	0	0	0.166339	0.129601	0	0	0	0.227143	0.0519984	0	0	0	0	0	0	0.0551052	0.151138	0.0858789	0.0193889	0.268389	0.304107	0.318392	0.430647	0.138787	0	0.0804998	0.148459	0.0583345	0	0.0232133	0.0858938	0.0775905	0.0119357	0.0889602	0.114695	0.00444313	0	0	0.115071	0.309936	0.281228	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.88e0b9dc-6b08-443f-bb12-a02db4d96a2b.fc.signal	0.742679	1.19814	0.322017	0	0.552963	0.288621	0.889498	0.504052	0.031602	0.347579	0.318406	0.521915	0.447214	0.997391	0.676286	0.299921	0.383753	0.863063	0.510049	0.560976	0.536145	0.162602	0.335131	0.164204	0.235397	0.564558	1.2004	0.613333	0.0752079	0.652946	0.432591	0.513223	0.831309	0.622272	0.63118	0.307547	0.0550221	1.34835	0.846982	0.781692	0	0.124176	0.965812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0.0170461	0	0	0	0	0	0	0.0049016	0.0649577	0.0935896	0.0500814	0.11804	0.17072	0.132176	0.0653229	0.0958837	0.111427	0.230529	0.0933259	0.0811949	0.123184	0.00907593	0.18104	0.357081	0.287852	0.323085	0.24459	0.0607657	0.255769	0.325197	0.124913	0.0701146	0.149398	0.116597	0.0860271	0.0803545	0.121182	0.143251	0.229215	0.0946107	0.130483	0.174646	0.266667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0.135427	0.278535	0.322094	0.23408	0.224769	0.147833	0.190165	0.378266	0.161753	0.298151	0.52814	0.553266	0.49092	0.350806	0.299763	0.425391	0.563907	0.699407	0.531803	0.310144	0.0910507	0	0	0.0206747	0.200997	0.248019	0.0785641	0.0820905	0.203593	0.216498	0.169518	0.266618	0.297115	0.155624	0.138955	0.121991	0.0918963	0.0714525	0.0187771	0.0154199	0.136179	0.345244	0.248649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0.00779927	0.0646833	0.0540081	0.0817111	0.111376	0.0392059	0.180464	0.109648	0.0475072	0.07423	0.0554248	0.14845	0.210061	0.164194	0.0436264	0	0	0	0	0	0	0	0	0	0	0.0529485	0.258197	0.180312	0	0	0	0	0.0019876	0.0543507	0.0402227	0.00975687	0.0705877	0.0790183	0.10171	0.0693785	0.0146679	0	0.264887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	0.498398	0.833134	0.292848	0.306621	0.588503	0.328694	0.570015	0.846589	0.313957	0.170209	0.559332	0.889961	1.51744	0.808079	0.776154	0.42551	0.519387	0.350655	0.391812	0.172993	0.174784	0.118818	0.17874	0.520311	0.609963	0.334155	0.400587	0.649929	0.272393	0.194692	0.202155	0.462751	0.627171	0.216263	0.573923	0.177647	0.774469	0.192414	1.03317	1.2883	1.03344	0.681669	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.c46cb165-d796-4481-af20-c4979e6e803f.fc.signal	0	0	0.345866	0.438236	0	0.436458	0.876606	0.814068	0.182528	0.824338	0.470221	0.905616	2.64604	1.84226	0.116327	0.987856	0.920489	0.703716	0.422726	0	0	0	0	0	0	0	0	0.484416	0.894418	0.705553	0	0	0	0	0	0	0	0.746703	1.50281	1.07145	1.0992	0.623181	0.144828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.958c3b4f-844d-4f79-97b0-c208d576e212.fc.signal	1.22467	0.922979	0.242524	0.477683	0.750355	1.09341	0.409215	0.809279	0.399129	0	0.505144	0.386636	0.506964	0.455212	1.60607	0.598563	0.0565375	0.44309	0.270669	0.353487	0	0.266085	0.118348	0	0.00602907	0.815853	0.483822	0.416449	0	0	0	0.214525	0.521862	0	0.472024	0.26621	0	0.29457	0.311277	0.0376817	0.622491	0.440824	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0.02838	0.44462	0	0.286953	0.186047	0	0	0.0055912	0.401673	0.404222	0	0	0	0	0	0.0489194	0.414202	0.145053	0.510673	0.196239	0	0	0.0835633	0.753165	0.062901	0	0	0	0	0	0	0	0.143474	0.0681108	0.271708	0	0	0.212127	0.190132	0	0.235072	0.281034	0.343478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.5d7cb2f3-47cf-4b96-8e52-3efecb6dacae.fc.signal	0	0	0	0.0465664	0.280551	0.212042	0	0	0	0.146182	0.210461	0.255402	0.053956	0.0097008	0.106176	0.120727	0.291058	0.0290616	0.396154	0.538261	0.00215267	0	0.00215267	0.20505	0.0112024	0	0	0	0	0	0.308917	0.003229	0	0.004042	0.618433	0.273407	0	0.184058	0.288465	0.151768	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.b61c4709-ddec-4f74-8351-f61eb4c7615d.fc.signal	0.645223	0.773495	0.246954	0.108789	0.394204	0.778336	0.27725	0.0859621	0.112598	0.652466	1.02771	0.748113	0.637342	0.265146	0.69728	0.808651	0.435776	1.55794	0.454439	0.133177	0.244372	0.0386685	0.731037	0.612534	0.421223	0.433354	0.292933	0	0.0859621	0.170713	0.186844	0.600765	0.312361	0.211175	0.183593	0.118652	0.163448	0.49518	0.508489	0.104121	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.1724086a-5e6f-40e4-8774-8e9b5ce9aa91.fc.signal	0.0285722	0.203707	0.202648	0	0	0	0	0	0	0	0	0	0	0.210089	0.212435	0.0259492	0.0125262	0.177108	0	0.105221	0.0144107	0	0	0	0.220732	0.382547	0.0467421	0	0	0	0	0	0	0	0	0	0	0.249584	0	0.0872266	0.146588	0	0.385593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.733171c1-b776-4277-a4e8-9b25e6d08804.fc.signal	0.187728	0.153385	0.104969	0	0	0	0.0819437	0.444618	0.664279	0.614393	0.229351	0.15961	0.0606518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166739	0.576252	0.612534	0.26615	0.0618514	0.231549	0.179704	0.189376	0.110023	0.278467	0.298563	0.14662	0.27833	0.095734	0	0	0.54569
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.7fa161be-cf7b-4429-a672-c1d72473e2c1.fc.signal	0.0431656	0.156351	0.0796173	0	0	0.047548	0.477562	0.422066	0.615828	0.553687	0.147605	0	0	0	0	0	0	0.134739	0.5945	0.301199	0	0	0	0	0	0	0.0334744	0.483513	0.82998	0.560953	0.185678	0.0205984	0.269728	0.178548	0	0.664349	0.847441	0.0396839	0.178412	0.436654	0.144806	0	0.217143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.34e1eb06-bd04-44e7-b752-6e248f54239d.fc.signal	0.27311	0.161657	0.0276287	0.213508	0.377257	0.284318	0.143957	0.0834491	0.168257	0.237661	0.0541588	0	0	0	0	0.192083	0.379096	0.175995	0.0446101	0.140521	0.0788245	0	0	0.0509086	0.192349	0.147655	0.0854883	0.0843863	0.109146	0.164192	0.282721	0.137228	0.133232	0.249045	0.213515	0.0601811	0.139174	0.106803	0.0774605	0.144049	0.0595209	0.14725	0.522059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.2ce6c7a2-1501-4bf0-9209-c55a1327303d.fc.signal	0.299744	0.318993	0.0829017	0	0	0	0.252214	0.406549	0.412694	0.350691	0.00527813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0616663	0.440985	0.908877	0.603758	0.114738	0.0695472	0.227672	0.424947	0.317228	0.156331	0.100733	0.289924	0.414957	0.644196	1.02828	0.49065	0.508961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.0c69eda8-716f-44e4-bc94-dce057d4c5a3.fc.signal	1.03028	0.865221	0.455652	0.236559	0.414038	0.653081	0.391871	0.458127	0.481239	0.432713	0.231685	0.391906	0.273324	0.686533	0.498276	0.23798	0.026767	0.142361	0.0392376	0.185735	0.212345	0.390212	0.323189	0.307989	0.0111568	0.219903	0.472529	0.0609784	0	0.0721205	0.465225	0.236087	0.612257	0.0707459	0.273101	0.185622	0.247087	0.187026	0.195693	0.0622906	0	0	0.683292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.afa177cc-ebf6-4778-b3d1-1bbb2401b4e5.fc.signal	0	0.223474	0.0673272	0	0	0	0	0.328799	0.506033	0	0	0	0	0	0	0	0	0	0.22643	0.572338	0.041556	0	0	0.0015584	0.511466	0.30882	0	0	0	0.0803291	0.126637	0.221509	0.16119	0	0	0	0	0	0	0	0	0	0.718182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.0997810a-4867-4ba8-9534-ea6e95022077.fc.signal	0.137429	0.122583	0.06039	0.239319	0.0357867	0	0	0	0.300824	0.282931	0.0872275	0	0	0.0623471	0.0548381	0.0679537	0.155643	0.106995	0	0.0733083	0.57874	0.0032514	0	0.0767501	0.231943	0	0	0	0	0	0.018202	0.141348	0.00783827	0	0.135214	0.0907683	0.0216713	0.149232	0.128286	0.0255385	0.18631	0.0656336	0.536082
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.1ce7f4a0-1e00-4296-ade7-a069012950ee.fc.signal	0.493223	0.927194	0	0.497655	0.151979	1.10021	0.648137	0.727772	0	0	0	0.480435	1.49253	0.143978	0.11042	0.418103	0.532628	0.724793	0	0	0	0	0	0	0	0.127642	0.92476	0.41379	0	0.190957	1.15077	1.42254	1.01074	1.5902	0.615861	2.0964	1.97057	0.848784	0.687734	0.392716	0.315508	0	0.415929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.59a9b7d0-5484-46d1-b8f0-117dbd401378.fc.signal	0.823051	1.00494	0.543651	0.325637	0.242891	0.305959	0.641543	0.620757	0.504541	0.275057	0.0703494	0.153127	0.313988	0.275513	0.14377	0.245704	0.215081	0.202365	0.110175	0.219384	0.212015	0.11672	0.0583712	0.0418338	0.114913	0.0975528	0.358904	0.47442	0.439035	0.3943	0.451631	1.04161	0.931709	0.332075	0.331896	0.366015	0.450387	0.255388	0.215109	0.141759	0.297259	0.34756	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.72623753-44fb-49f2-a9eb-e1a5603547b0.fc.signal	0.673931	0.608827	0.347954	0.631	0.732752	0.855958	1.06144	0.644923	0.540599	0.49555	0.0935183	0.301507	0.510187	0.345741	0.476597	0.515875	0.510542	0.531416	0.418813	0.145347	0.967161	0.43332	0.261601	0.408142	0.167389	0.438163	0.999123	0.339964	0.373862	0.297761	0.758752	1.06379	1.01025	0.569382	0.252181	0.205684	0.419308	0.273951	0	0.209201	0.499424	0.107379	0.462104
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.78bd51d0-e8cc-413f-86cc-b957d9057e5e.fc.signal	0.552773	0.720088	0.447088	0.694373	0.65809	0.776147	0.568772	0.195216	0.27263	0.116406	0.500916	0.567814	0.500016	0.303404	0.399082	0.635594	0.541268	0.291486	0.524586	0.726604	0.600636	0.392467	0.209584	0.351333	0.209273	0.221334	0.571783	0.298978	0.233409	0.27667	0.869676	0.942455	0.619279	0.612516	0.74913	0.396286	0.140716	0.127109	0.533486	0.640002	0.80184	0.479139	0.982729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.89a447bb-7116-45ed-914d-ea08ca13224b.fc.signal	0.689657	1.23311	0.671673	0.575461	0.0937073	0.560008	0.504926	0.50812	0.19117	0.268669	0.0403463	0.600334	0.899118	1.00125	0.334294	0.420898	0.0801341	0.255587	0	0	0	0	0.00301147	0.619018	0.0456522	0.259322	0.458956	0.77629	0.392188	0.101047	0	0.166066	0.783009	0.536099	0.442547	0.0844041	0.124524	0.289431	0.557435	1.23104	0.719834	0.321202	0.492701
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.bc3c5401-2679-4e6a-8d23-b4052eee1a8e.fc.signal	0.0779609	0.289128	0.367486	0.223395	0.182951	0.15191	0.551591	0.653004	0.535707	0.597107	0.46177	0.367372	0.626898	0.827283	0.743992	0.420616	0.553646	0.750193	0.335355	0.0462643	0	0	0	0	0	0	0.00422167	0.144004	0.240225	0.147414	0.151609	0.297347	0.607932	0.498575	0.0965559	0.315097	0.293654	0.0699022	0.253148	0.507083	0.720967	0.544969	0.797963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.6122ce53-36ab-4726-899c-4019d21224b2.fc.signal	0.0030572	0.170441	0.161504	0.136913	0.100251	0.157972	0.123657	0.112393	0	0	0	0	0	0	0	0	0	0.101028	0.294052	0.300546	0.380783	0.118141	0	0.0239747	0.253797	0.556372	0.569268	0.145152	0	0.10584	0.125345	0.0894942	0	0.0437779	0.193351	0.155943	0.08743	0.196264	0.161028	0.084672	0	0	0.194215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.f6030e61-e9c0-4b19-9d0e-f1e53212e793.fc.signal	0.0435925	0	0	0.238111	0.304974	0.126256	0	0.156556	0.087537	0	0.00336693	0.310487	0.400104	0.172036	0.20541	0	0	0	0.218533	0.268508	0	0	0	0	0.0770769	0.0874115	0.269346	0.0244103	0.112788	0.131306	0.0151512	0.182972	0.0315343	0.0921733	0.120201	0.323256	0.267111	0.0977559	0.0901453	0.22434	0	0	1
