	chr2:73077151-73077300	chr2:73077301-73077450	chr2:73077451-73077600	chr2:73077601-73077750	chr2:73077751-73077900	chr2:73077901-73078050	chr2:73078051-73078200	chr2:73078201-73078350	chr2:73078351-73078500	chr2:73078501-73078650	chr2:73078651-73078800	chr2:73078801-73078950	chr2:73078951-73079100	chr2:73079101-73079250	chr2:73079251-73079400	chr2:73079401-73079550	chr2:73079551-73079700	chr2:73079701-73079850	chr2:73079851-73080000	chr2:73080001-73080150	chr2:73080151-73080300	chr2:73080301-73080450	chr2:73080451-73080600	chr2:73080601-73080750	chr2:73080751-73080900	chr2:73080901-73081050	chr2:73081051-73081200	chr2:73081201-73081350	chr2:73081351-73081500	chr2:73081501-73081650	chr2:73081651-73081800	chr2:73081801-73081950	chr2:73081951-73082100	chr2:73082101-73082250	chr2:73082251-73082400	chr2:73082401-73082550	chr2:73082551-73082700	chr2:73082701-73082850	chr2:73082851-73083000	chr2:73083001-73083150	chr2:73083151-73083300	chr2:73083301-73083450	chr2:73083451-73083600	chr2:73083601-73083750	chr2:73083751-73083900	chr2:73083901-73084050	chr2:73084051-73084163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	2.58528	1.7355	0.463132	1.08134	0.482973	1.50126	1.08768	0.457746	0.401541	0.536723	1.0761	1.82165	1.68182	1.14185	1.71285	1.92048	0.95523	2.2165	1.45724	1.50561	1.80393	1.59814	0.782787	1.178	0.809344	0.974921	2.49009	1.39204	1.50221	2.85613	2.1421	0.56576	0.474662	0.665309	1.04871	0.575005	0.567067	0.37251	0.541911	0.980639	0.877776	2.25098	1.70555	1.93656	2.70571	1.04797	1.14761	0.933005
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	2.62461	1.79483	2.63311	1.1955	0.785143	1.39515	1.56715	1.92349	1.61569	1.55346	2.13195	1.46956	1.49552	3.75362	2.61333	1.15269	1.7303	3.4327	1.47248	1.58538	1.57229	2.07874	1.62435	2.4907	2.02012	0.882839	0.395775	1.8947	3.64891	3.13121	2.75132	1.27635	1.15234	1.44864	1.6407	0.926773	0	1.21922	1.27672	1.43963	1.47289	0.753874	0.482602	1.61341	1.57485	1.60638	1.64272	0.519841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	1.02117	0.945514	0.204589	0	0	0	0	0	0.650313	1.12413	0.320911	0.3117	0.228375	0.116731	0.328289	0.262	0.318239	0.481931	0.707778	0.496375	0.248034	0.0462024	0	0	0	0	0.0206788	0.449331	0.570095	0.568755	0.812983	0.554105	0.412999	0.362453	0.0214517	0.432521	0.830544	0.336178	0.012727	0.219075	0.279472	0.0188416	0.417975	0.679414	0.352138	0.118952	0.30207	0.35
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.165f7781-9b32-4127-9b7e-a3c22e1d8bc5.fc.signal	2.31944	1.9317	1.89571	1.98781	1.72902	2.08895	2.05416	2.16152	1.42542	1.36359	2.17311	2.00132	2.05024	2.09441	1.77429	0.785448	0.795896	1.46291	1.71024	1.75536	1.6864	1.6033	1.83019	1.15984	0.757801	1.00086	1.23323	0.875227	1.01353	0.850491	1.10969	1.0589	0.698646	0.679484	1.21481	1.03153	0.851881	0.921755	1.33373	0.947383	1.73528	0.995318	0.70913	0.982717	1.2092	1.26988	0.770201	0.122642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.304364	0.465135	0.272721	1.11808	1.14847	0.896989	0.759963	0.414029	0.790166	0.252408	0.639826	0.591769	0.432248	0.156483	1.2824	0.0667719	0.534082	1.44177	0.418718	0.32869	1.11327	0.375797	0.913761	0.962312	1.44836	0.884468	0.989127	0.430128	0.148463	0.362306	0.554294	0.895856	0.182003	0.763404	0.381697	0	0.440055	1.48166	0.491106	0.397396	0.695225	0.603542	0.507654	0.333414	0.203362	0.324644	0.448854	0.352688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.630762	0.29629	0.363388	0.449411	0.871794	2.60839	2.01589	0.790934	0.473207	0	0.852379	0.507891	1.24785	0.917833	0.544739	0.367208	0.625113	1.32703	1.08538	0.891813	1.85144	0.635103	0.379881	1.18675	1.0694	0.834786	0.393814	0.788796	0	0	0	0.391775	0.747384	0.545858	1.13549	0.395185	0	0	0	0	0.173801	0.745174	0.567141	1.22553	1.02425	0.400637	0	0.308123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.238783	0.904235	0.76738	0.562777	0.616357	0.473093	0.69073	1.16983	1.34475	0.746052	0.378333	0.695039	0.951779	0.539686	0.353266	1.54385	1.37867	0.441596	0.59115	0.646565	0.608308	0.383187	0.784948	0.610021	0.475534	0.73657	1.37212	0.670516	0.531487	0.937062	0.667232	1.11533	0.804623	0.86348	0.860917	0.509844	0.654382	0.458259	0.451394	0.803804	0.493881	0	0.228214	0.164039	0.549501	1.063	0.833023	0.346786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	1.63153	1.41587	2.06502	2.67227	1.82943	1.23855	2.25859	1.97026	1.7373	1.44416	1.36949	1.75395	1.44007	1.3005	1.46745	1.61159	1.74856	2.08443	1.63639	0.99398	1.81965	1.73942	1.25905	0.865907	0.914384	1.40156	0.608511	0.489812	0.615008	0.333309	1.22353	2.209	1.35526	1.08136	1.55179	1.01893	0.362286	0.996496	1.16313	1.65312	1.17724	1.71921	2.43117	1.14723	0.680231	1.45831	1.66762	0.69906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	1.2566	1.87165	1.0502	0.209098	0.753718	1.0324	1.09554	0.261424	0.12799	0.841216	1.0305	0.802853	0.51373	0	0	0.115742	0.491323	0.834509	1.54482	0.842356	0.682751	0.988344	0.485687	1.5331	0.643977	0.45349	0.0394929	0.467571	0.0835857	0	0.237771	0.37258	0.99908	0.924404	0.849429	1.57954	0.224642	0.542864	0.14237	0.863455	0.681967	1.15258	0.942311	0.339321	0.116898	1.24518	0.768842	0.332143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.608336	0.534123	0.411988	0.683577	0.875669	1.22098	1.31679	1.01539	0.909335	0.643761	0.760113	0.588009	0.328499	0.289687	0.373071	0.564846	0.649068	0.388448	0.525255	0.989071	0.365784	0.0636608	0.373826	0.59916	0.718415	0.500848	0.305904	0.226407	0.342417	0.272039	0.25303	0.188849	0.242656	0.195763	0.565941	0.842938	0.604795	0.338178	0.459787	0.357989	0.00146347	0.283515	0.687421	0.61533	0.480104	0.272218	0.384924	0.451613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.542531	0.618854	0.677977	0.395564	1.14073	0.80506	0.453513	0.190766	0.34397	0.347437	0.379227	0.487999	0.523927	0.494704	0.720706	0.529267	0.422655	0.654974	0.787163	0.592881	0.680863	0.762914	0.561546	1.33574	1.4432	1.24244	0.432288	1.16966	1.08329	0.710669	1.94343	1.38243	0.535338	1.24719	0.931086	1.01618	1.39458	1.61801	1.51904	1.48401	1.27909	1.20748	0.914566	0.530753	1.02822	0.671964	0.774197	0.291317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.047c2416-3a22-4cd4-965c-493225f5ed12.fc.signal	2.81804	1.99001	0.820431	1.69794	1.75574	1.92089	1.65265	1.67608	1.8917	1.58895	1.02298	1.86103	2.52303	1.66148	2.0699	2.13807	2.88146	2.57708	1.98416	1.14102	0.761884	0.801643	1.05181	1.70292	1.17945	1.13967	1.37665	2.12253	1.42617	0.738921	1.16279	1.06384	0.571542	0.902954	1.0556	0.293744	0.41592	0.979275	1.50019	1.04454	1.36623	1.34516	0.883376	1.89805	1.90175	0.935502	0.8573	0.286174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.308527	0.505562	0.425018	0.51629	0.317012	0.492156	0.562364	0.335102	0.365576	0.366665	0.388839	0.491382	0.367577	0.275789	0.325705	0.387502	0.330618	0.332564	0.364178	0.199066	0.287211	0.239968	0.177412	0.117979	0.301138	0.284172	0.241056	0.229161	0.235047	0.162868	0.331562	0.181556	0.108036	0.16639	0.222536	0.188038	0.318824	0.302922	0.37711	0.398582	0.341963	0.250053	0.172001	0.384622	0.347924	0.0815247	0.277747	0.376682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0.939981	0.810118	0.505789	0.1885	0.221268	0.412908	0.555564	0.568562	0.356443	0.220566	0.242096	0.439971	0.482505	0.28613	0.120093	0.21874	0.478693	0.508549	0.413403	0.559917	0.866371	0.837164	0.935348	1.06737	1.01013	1.0487	0.733943	0.347552	0.3037	0.356414	0.720525	0.215349	0.304836	0.475467	0.244322	0.4541	0.444471	0.739299	0.795134	0.361546	0.256567	0.13445	0.365502	0.509778	0.550551	0.196312	0.225503	0.391975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0.411444	0.489619	0.307367	0.70047	0.31666	0.349396	0.785397	0.37085	0.417683	0.518718	0.746015	0.936381	0.770656	0.962672	0.535274	0.637444	1.2481	0.821919	0.848269	1.0989	0.720624	0.707247	0.633399	0.638827	0.37164	0.600589	0.722033	1.09464	0.421355	0.604063	0.916501	0.329931	0.0158926	0.167293	0.164773	0.0819658	0.747543	0.673676	0.373637	0.164694	0.387302	0.410128	0.226319	0.719458	0.384957	0.702457	0.972646	0.476534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.45140bd1-90fe-4a64-8e67-977bea385e45.fc.signal	0.155681	0.257384	0.156226	0.123221	0.0446217	0.27912	0.65658	0.758673	0.633293	0.0985114	0.246284	0.742554	0.509652	0.26867	0.325153	0.505228	0.728225	0.937833	0.92977	1.21731	2.57433	1.40363	0.888534	0.755113	0.565229	0.764942	0.392356	0.180009	0	0.211389	0.969972	0.377537	0.0332968	0.287655	0.378378	0.241405	0.498447	0.55538	0.512393	0.383383	1.40454	0.93424	0.111049	0.341264	0.449654	0.911985	1.02377	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.c1b4ffc0-5671-47c4-baaa-5f1958b2a0b4.fc.signal	2.71598	2.43032	2.37564	1.61938	0.42043	0.713816	0.668401	1.37638	1.82881	1.7402	1.29393	0.66919	0.846142	0.920813	0.843106	0.778318	1.01519	2.05786	2.22376	1.3525	1.79702	1.30387	1.17011	2.25453	1.72592	1.07187	0.490019	1.00421	1.3481	0.380148	0.433984	0.713519	0.856338	0.896762	0.857533	1.16676	1.95604	1.28587	1.2613	2.13976	1.64553	1.06064	1.15913	2.25954	1.2803	2.00653	2.24452	0.82684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.dd1317db-7d1b-41c7-a204-2df8f91c596d.fc.signal	0.36764	0.241154	0.0736867	0.312045	0.446566	0.467783	0.335265	0.21192	0.696114	0.659448	0.510493	0.356582	0.0850741	0.143232	0.387917	0.262498	0.476978	0.30863	0.211752	0.308492	0.239142	0.281158	0.408747	0.135408	0.304473	0.165182	0.232025	0.375379	0.291064	0.407445	0.66653	0.206296	0	0.106727	0.813454	0.546008	0.49995	0.642498	0.381307	0.257666	0.206745	0.188442	0.0872369	0.0536117	0.654516	0.203654	0	0.484157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	1.97501	0.53169	0.978291	0.757564	0.922484	0.954817	1.53304	1.50196	0.294188	1.20004	1.56502	0.605981	0.139279	0.953223	0.744686	0.165266	0.946684	0.878198	0.643239	1.01861	0.557345	0.725017	0.742328	0.473116	0.94812	1.11135	1.06203	1.82786	1.11692	1.43607	0.955078	0.820987	1.17132	0.300683	0.230121	0.50927	0.301521	0.518907	1.24919	0.82135	0.246266	0.375926	0.577107	0.781587	1.84476	1.63035	1.04563	0.354237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.ee61f45f-7dde-4017-8f76-95a89e2d408d.fc.signal	0.695436	0.408009	0.319224	0.166295	0.342832	0.274859	1.24944	0.595248	0.860326	0.549023	1.29082	1.16281	0.980238	0.274495	0.393111	0.641556	0.760146	0.815578	0.361587	0.522012	0.686821	0.639786	0.346595	0.746607	0.790011	0.772733	0.705817	0.714879	0.587342	0.935613	0.702359	0.652862	0.412437	0.115943	0.267436	0.607712	1.11291	0.666383	0.953135	0.975854	1.09561	0.939795	0.376826	0.589589	0.30806	0.255795	0.486879	0.228448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	0.764533	1.44539	1.23826	0.395626	0.487591	0.185951	0.718721	0.197638	1.01063	1.26395	1.03521	1.02567	0.967695	1.29842	1.57208	0.751174	1.53974	1.29946	0.414689	0.941751	0.740439	0.664295	1.18568	0.937724	0.734271	0.35545	1.02961	0.477092	1.04161	0.878437	1.0074	0.576863	0.376505	0.502113	0.423437	0.890077	1.06804	0.684937	1.13704	0.706749	1.36965	1.89836	1.07637	1.315	1.08729	2.17336	1.29347	0.859848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.e0246cbf-2d49-4bee-a25f-b1967eaad820.fc.signal	0.294047	0.00494693	0.236399	0.584954	0.446911	0.87401	0.155286	0.224644	0.532875	0.497325	0.515104	0.330714	0.169772	0.0615781	0.202277	0.363553	0.479353	0.435066	0.499249	0.0911203	0.250607	0.116086	0.714947	0.509538	0.137353	0.160458	0.0911437	0.404408	0.40527	0.111196	0.254901	0.504053	0.115838	0.487175	0.437444	0.886665	0.711468	0.504501	0.156788	0.296712	0.742367	0.48511	0.683371	0.300976	0.17137	0.304346	0.364458	0.254386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.445e6e0a-1317-4ac0-8603-79bdacbbaeb7.fc.signal	0.0356957	1.43652	0.408193	0	0	0	0	0	0	0	0	0	0	0	0.148161	0.495427	0	0	0	0	0	0	0.0855484	0.716765	0	0	0	0	0	0	0	0	0	0	0	0.463662	0.366652	0	0	0	0	0	0	0	0	0	0	0.425568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	0.261015	0.181121	0.330162	1.05194	1.20003	0.64729	1.50419	0.856892	1.07794	0.894636	0.326628	1.03866	1.07729	1.24897	1.56053	1.75941	2.18107	3.01823	1.63735	1.97862	2.04791	1.49679	0.975251	0.93703	0.985948	2.27023	1.77068	0.254288	1.42972	1.89873	1.29335	1.70251	0.405635	0.696607	0.447555	0.784146	1.4077	1.81317	0.905957	0.59178	0.92806	0.98765	0.559057	1.10071	1.66659	2.33295	0.839597	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.223aa04f-e316-48e4-abf6-e6d88a4e9390.fc.signal	0.658634	1.03156	1.37406	0.826719	0.967474	1.50983	2.36982	1.00088	1.39035	0.925803	0.506814	0.422239	0.140221	0.446078	0.774625	1.11012	0.900172	0.142092	0.578684	0.824725	0.774597	1.42076	0.700365	0.265198	0.291914	0.128328	0.0208871	0.931597	0.49619	0.407457	1.14483	0.967058	0.207559	0.261003	0.644551	1.08706	0.428672	1.14661	0.685644	0.277255	0.486202	0.766893	0.821559	0.508991	0.332399	0.720033	0.723942	0.0735294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.e25da2b0-3beb-48b5-b4cb-d2ae704a33b2.fc.signal	0.405079	0.508241	0.508427	0.426339	0.502409	0.609724	0.663065	0.785441	0.907697	0.570858	0.439783	0.653083	0.925052	0.513082	0.537885	0.482271	0.623037	0.472027	0.626624	0.580788	0.540542	0.551635	0.449454	0.453063	0.591143	1.2294	1.11801	1.04891	0.318453	0.342727	0.766177	0.619309	0.435238	0.247232	0.393919	0.30531	0.711617	0.701431	0.246402	0.157065	0.226662	0.673665	0.687525	0.404572	0.542426	0.505187	0.685828	0.0970696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.853b1d33-1744-4990-baf4-0f508c154dec.fc.signal	0.593516	0.948184	1.00637	1.0236	0.304695	0.0509939	0.297267	0.223044	0.323297	0.57191	1.29142	0.447091	0.165021	0.0424117	0.110484	0.123256	0.603594	0.642451	0.501899	1.02096	0.41483	0.226374	0.605398	0.258123	0.809137	0.275076	0.0785042	0.471818	0.41892	0.266188	0.73209	0.473815	0.140694	0.0378593	0.228252	0.22478	0.251055	0.278657	0.677222	0.340293	0.344714	0.315427	0.0517333	0.351107	0.323578	0.340929	0.460965	0.215736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.127428	0.359332	0.406194	0.16571	0.128871	0.221226	0.177937	0.326062	0.295786	0.328366	0.17423	0.13722	0.207107	0.41557	0.541821	0.364456	0.692417	0.875386	0.623883	0.235221	0.911589	0.621531	0.412408	0.683119	0.47981	0.679703	0.790162	0.636716	0.590338	0.199448	0.0444957	0.102918	0.00702693	0	0.0381187	0.314038	0.454675	0.496464	0.451096	0.252515	0.0771419	0.262733	0.280496	0.338684	0.172552	0.377919	0.245748	0.280632
