	chr22:35063962-35064031	chr22:35064032-35064111	chr22:35064112-35064191	chr22:35064192-35064261	chr22:35064262-35064311	chr22:35064312-35064411	chr22:35064412-35064461	chr22:35064462-35064561	chr22:35064562-35064711	chr22:35064712-35064801	chr22:35064802-35064861	chr22:35064862-35064911	chr22:35064912-35065011	chr22:35065012-35065161	chr22:35065162-35065311	chr22:35065312-35065461	chr22:35065462-35065611	chr22:35065612-35065761	chr22:35065762-35065911	chr22:35065912-35066061	chr22:35066062-35066211	chr22:35066212-35066361	chr22:35066362-35066511	chr22:35066512-35066661	chr22:35066662-35066811	chr22:35066812-35066961	chr22:35066962-35067111	chr22:35067112-35067261	chr22:35067262-35067411	chr22:35067412-35067561	chr22:35067562-35067711	chr22:35067712-35067861	chr22:35067862-35068011	chr22:35068012-35068161	chr22:35068162-35068311	chr22:35068312-35068381	chr22:35068382-35068461	chr22:35068462-35068501	chr22:35068502-35068611	chr22:35068612-35068761	chr22:35068762-35068911	chr22:35068912-35069061	chr22:35069062-35069211	chr22:35069212-35069252	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.328484	0.238464	0.312182	0.253572	0.12407	0.155295	0.345476	0.516152	0.472872	0.283923	0.917163	1.37513	0.791151	0.174935	0.142385	0.400201	0.195425	0.0897882	0.131159	0.376737	0.544682	0.311365	0.165381	0.224459	0.438106	0.397094	0.0485949	0.350764	0.33582	0.246665	0.339177	0.550649	0.753024	0.358123	0.862895	0.985377	0.498409	0.306517	0.471883	0.723919	0.486921	0.512377	0.404868	0.276953	0.770648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.dc7b5661-43e6-4e06-8a03-ce4fe6a31079.fc.signal	0.0929127	0.434932	0.696924	0.611835	0.320844	0.0102732	0.111534	0.314067	0.851775	0.287295	0.147377	0.0551448	0.28136	1.27463	0.617408	0.483126	0.897636	1.08987	1.71746	0.363877	0.233282	0.123175	0.586781	0.628083	0.53706	0.48721	0.462621	0.512288	0.179688	0.690333	0.441056	0.468305	0.74549	0.730125	0.853388	0.631792	0.720557	0.875998	1.30019	0.621914	0.815682	0.540126	0.164109	0.133235	0.729064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0	0	0	0	0	0.071094	0.417174	0.610874	0.482998	0	0	0.103877	0.31892	0.525245	0.214013	0.676239	0.291828	0.295937	0.9651	0.512424	0.284441	0.672857	1.0694	0.526576	0.229248	0.533501	0.984386	0.599908	0.232855	0.547197	0.667953	0.611421	0.0816977	0.483364	0.300756	0.55528	0.803311	0.55078	0.312882	0.479637	0.739552	0.224055	0.458493	0.479965	0.538363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0.183773	0.43666	0.502132	0.016314	0	0	0.294575	0.556328	0.442021	0.900164	0.390299	0	0	0	0.403181	0.560202	0.150461	1.12799	0.454922	0.186442	0.867272	0.2484	0.672057	1.0057	1.23583	0.952117	0.60055	1.50587	0.263527	0.590504	0.900216	0.230833	0.443204	0.522217	0.337289	0.278859	0	0	0	0.210506	0.54854	0.315576	0	0	0.426024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.0fdc34e0-537d-401e-add6-faec819eca23.fc.signal	0.518783	0.416788	0.0726429	0	0	0	0.165703	0.73193	1.48062	0.738631	0.534774	0.579134	0.0611875	0.104331	0.728603	0.575153	1.22972	0.230796	0.278851	0.163047	0.437191	0.185963	0.768472	0.610188	0.100231	0.267496	0.412664	0.643469	1.03026	1.36376	0.0739729	0.0589859	0.394404	0.539373	0.138292	0.471675	0.663889	0.969235	1.01985	0.873893	1.29776	0.761609	0.390303	0.951017	0.640089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.02d83500-1eee-47fb-928a-288e119fb2d5.fc.signal	0.885774	1.23312	0.656114	0.010066	0	0	0	0	0.694145	1.45905	2.22535	1.89151	0.462105	0.296311	0.878624	1.36791	1.08225	0.860172	0.1817	0.715297	0.743273	0.529596	1.08186	2.21777	1.63065	1.08766	1.11664	0.500603	1.43133	1.57402	1.07632	0.128814	0.56523	0.581762	0.40713	0.571353	0.808769	0.690795	0.476119	0.809325	0.595856	0.411249	0.29911	0.292179	0.749735
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.634295	0.597395	0.643405	0.420149	0.173393	0.0018848	0.0697518	0.330893	0.610375	0.548582	0.386123	0.340644	0.304309	0.469993	0.856449	0.894271	1.02261	1.1698	0.603036	0.944945	0.589438	0.4782	0.578377	0.775422	1.06205	0.532871	0.726706	0.352808	0.462191	0.562483	0.705947	0.957718	0.838096	1.09408	1.13017	1.35622	1.26105	1.03868	0.527133	0.663381	1.47228	1.22193	0.787038	0.67428	0.70085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.35556ffc-f017-4274-85bd-1310cd0fe68d.fc.signal	0.0922046	0.429345	0.683779	0.260733	0.131669	0.0592416	0	0	0.441496	0.413082	0.759539	0.712501	0.626508	0.658272	0.184127	0.536897	0.518768	1.07515	0.752234	0.638408	0.667385	0.348226	0.828276	0.733092	0.595563	0.768946	0.621307	0.615757	0.85014	1.11379	0.701669	0.492286	0.689871	0.65478	0.507466	0.611275	0.627918	0.447224	0.395915	1.11838	0.998266	0.461805	0.119547	0.0743756	0.719665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.eaae55a7-76d3-4c5f-8e82-3f3f6f93f567.fc.signal	0.167307	0.104898	0.691973	0.67092	0.251963	0.0100372	0	0.0532459	0.918217	0.366586	0.248095	0.254363	0.842803	0.625165	0.467528	1.74651	1.07385	0.415973	0.812273	0.835391	0.389263	0.319465	0.525894	1.00888	0.676336	1.14106	0.47683	0.444337	0.974544	0.85228	0.880893	0.95013	2.15978	0.428213	0.583694	1.25	0.740119	0.884618	0.817696	1.15115	0.776362	0.737994	0.478886	0.339513	0.742813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.1d4895d1-fc6f-4299-b288-fac0f6f34000.fc.signal	0	0.61858	0.99773	0.591724	0.118399	0.108605	0.311661	1.0717	0.887124	0.76713	0.261772	0	0.186912	0.334023	0.693908	1.30907	1.36531	0.610651	1.5125	1.0595	0.824389	0.460124	1.58096	1.51056	0.437859	0.934464	1.14507	0.560667	0.505062	0.349141	0.333688	0.686466	1.6016	0.756976	0.528715	0.621675	0.265358	0.297734	0.20985	0.410094	0.919515	0.188498	0.433424	0.441593	0.597549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.f20ced91-030b-432e-b792-c809b0185614.fc.signal	0.479564	1.20789	0.95787	0.299987	0.0834764	0.165247	0.0947016	0.542222	1.22804	1.45315	0.754633	0.641546	0.409593	0.739174	0.837085	1.11737	1.13187	0.774091	0.649822	0.421784	0.65797	1.07441	0.70233	0.748811	0.733085	0.759663	0.723105	0.260727	0.283102	0.59598	1.48361	1.65092	1.72073	1.89949	1.72354	1.39761	0.869751	0.207305	0.378618	0.802796	1.74874	0.927664	0.257817	0.14396	0.803571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.9e3b4885-f5bc-4ff7-9713-139148fa3034.fc.signal	0.401206	0.177319	0.536247	0.292565	0	0	0	0.0903298	0.69461	0.360171	1.55663	1.71641	0.593214	0.467233	0.111506	0.699747	0.464835	1.2244	1.79681	0.424539	0.346286	0.233471	0.4922	0.473336	0.562103	0.679225	0.502004	0.379698	0.311312	0.698373	0.242887	0.22018	0.861111	0.578226	0.283589	0.409639	0.368112	0.417301	0.857149	0.553893	0.753198	0.0130823	0	0	0.745475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.37fbee98-9629-4bc8-bd64-c5ae6243c65d.fc.signal	0.606706	0.683572	0.688695	0.653385	0.65263	0.277985	0.244352	0.605268	1.87443	1.05015	1.09812	0.52952	0.559202	0.543741	0.113597	0.397416	0.848292	0.9536	0.696097	1.03491	0.577082	0.769786	0.766412	0.60953	0.463567	0.175434	0.233533	0.664645	0.526286	0.243859	0.182161	0.762087	0.606258	0.734719	1.50939	1.20609	0.894135	0.449407	0.556666	0.581744	0.268947	0.434513	0	0.234105	0.519503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001007.4.cf39648d-c62d-43ff-9d7d-22e416d4ed26.fc.signal	0	0.281941	0.638026	0.166932	0	0	0.0339048	0.161104	0.440929	0.387151	0.74241	0.61913	0.891696	0.485839	0.008718	0.736255	0.245117	0.444949	0.244639	0.458385	1.04017	0.233481	0.218233	0.546439	0.730491	0.685259	0.676487	0.104609	0.221983	0.869408	0.219812	0.500942	1.17447	1.07287	1.0461	1.85436	0.751257	0.161529	0.130466	0.837814	0.534652	0.101897	0	0	0.705548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.f0ec07bd-7acb-4f94-999c-ee11e0eda161.fc.signal	0.357326	0.363722	0.213927	0.0349271	0	0.002417	0.143787	0.305598	0.723543	1.02377	0.606184	0.396092	0.312046	0.514892	0.313354	0.522759	1.12891	1.3244	0.971688	1.04903	0.463045	0.194998	0.45854	0.569461	0.753456	0.672074	1.52886	0.839167	0.98687	0.422569	0.143283	0.934439	1.53485	1.05984	1.04233	1.22519	0.809983	0.367124	0.546375	1.55059	1.76859	0.703909	0.129163	0.0961524	0.790713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.e0707b51-da3d-4db9-b667-fa81699b438f.fc.signal	0.200576	1.14161	1.07103	0.40235	0	0	0	1.17709	3.60811	3.10546	1.87663	1.19327	0.167234	0.591619	0.314442	0.688466	1.48456	1.78947	1.08799	1.41662	1.73592	2.52066	2.67349	2.11845	1.61836	2.31224	2.53564	1.18723	0.549499	0.578293	0.8733	1.13697	1.3446	1.36252	0.618358	1.47366	1.37903	0.626548	0.504846	1.06451	1.10321	0.983168	0.407253	0	0.739448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.d1e0006a-c7d9-4c7e-995a-f2b8963a524b.fc.signal	0.153173	0.204686	0.773642	1.02734	0.656955	0.278823	0.250895	0.389	0.527944	0.691349	0.349147	0.248334	0.78289	1.17023	0.611998	0.863971	0.691621	0.592471	0.429449	0.245584	0.393965	0.646664	0.436643	0.393655	0.491093	0.518087	0.433383	0.418631	0.446504	0.484699	0.582913	0.627636	0.381903	0.809277	0.766	0.987568	0.821596	0.345208	0.272102	1.30818	0.880391	0.518328	0.104798	0.329305	0.594067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2011f077-50b7-4adb-842b-523c5e6e134c.fc.signal	0.914579	0.698901	0.784701	0.336773	0.126698	0.780575	0.690804	0.516858	0.715587	0.248086	0.560687	0.579612	0.299618	0.163454	0.138901	0.603779	0.98293	0.247424	0.953598	0.312683	0.393649	0.380866	0.832134	1.16529	1.09238	0.681407	0.453539	0.314244	0.257724	0.869921	0.428531	0.519411	0.845602	1.51125	0.65507	0.58619	0.91425	0.735915	0.111514	0.409384	0.818711	0.545831	0.0415181	0.128119	0.79096
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.0101c129-8d25-4833-adbc-872c2164040d.fc.signal	0.288436	1.31482	1.06676	0.366675	0	0	0	0	0.0441446	0.777077	2.82775	1.25135	0	0.670543	0.868088	0.0366551	0.4341	0.861105	0.523126	0.276527	0.0943499	0.311619	0.521208	0	0.834063	0.30134	0.509005	0.454984	0.726299	1.07189	0.473857	0.44359	0.493647	0.802326	1.3136	0.459786	0.84435	0.769073	0.468207	0.978387	0.663488	0.290948	0.311326	0	0.491946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.fbd8e9ac-18c2-44af-965b-f56cc82f5aa5.fc.signal	0.721013	1.38543	0.94639	1.38909	0.198476	0	0	0.38506	0.314627	0.340023	0.0385002	0.235301	0.636681	0.611619	0.575365	3.39286	2.49768	2.27359	1.48241	1.34061	0.827897	0.735218	0.934146	0.534703	1.13538	0.957893	1.10017	0.905209	2.07727	0.638295	0.734777	1.62026	2.74209	1.51556	0	0	0	0.076776	0.373234	1.58101	0.572883	1.78072	0.579384	0	0.682025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.2cc21aab-5f40-403e-8a83-d216d8e577c3.fc.signal	0	0.868937	0.702888	0	0	0	0	0	0	0.13755	1.74596	2.14546	0.245094	0	0.122547	0.857829	0.72856	3.08317	1.49768	1.34441	0	0.357312	1.64192	0.858986	1.42538	1.32959	1.16535	0	0.760942	0.180945	0.580817	0.706833	1.65962	1.674	0.694243	0.857494	0.016864	0.5635	3.39779	1.67456	1.08053	1.94169	0.209497	0	0.468918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.2ddcc9ae-acae-4c28-a3c9-fb754675b0bb.fc.signal	0.153595	0.65688	0.680334	0.209535	0.180898	0.166556	0.358304	0.730761	0.275167	0.702545	0.822391	0.447272	1.0355	0.702616	0.609274	0.900619	1.18464	0.302281	0.60718	0.287632	0.846417	1.30425	1.16691	1.32067	0.628775	0.512178	0.88159	0.588027	0.45793	0.548582	1.02903	0.818851	0.592435	0.230747	0.469724	0.509361	0.876002	0.703633	0.83044	0.727985	0.903242	0.460227	0.185207	0	0.75803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.aae53ae7-440e-46f4-918f-03a4a678eccd.fc.signal	0.326812	0.770571	0.577307	0.417879	0.482554	0.53142	0.91664	1.13649	0.503097	0.396558	0.566573	0.803025	0.834975	0.269979	0.387599	1.11401	1.40133	0.94779	0.0757395	0.42172	1.00886	1.20736	0.972817	0.698962	1.21915	0.554332	0.802014	1.45543	0.69684	0.339512	0.366822	0.659848	1.11258	0.572462	1.29364	1.55457	1.71193	1.42019	0.875914	0.711054	0.848954	0.923802	0.50519	0.109631	0.746677
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.8acf33db-7deb-4ee2-849a-9a31ff1a6d2b.fc.signal	0.420799	0.63284	0.625628	0.309874	0.07995	0	0	0	0.0654405	0.203075	0.190185	0.23818	0	0.165819	0.417352	0.287965	0.304209	0.0818577	0	0.197461	0.18662	0.506687	0.420132	0.185874	0.0290381	0.211866	0.0760879	0.773611	0.605887	0.429923	0.408018	0.592949	0.974945	0.225764	0.407192	0.529824	0.220231	0.0746955	0.288917	1.02404	0.50386	0.285364	0.220796	0	0.768805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001011.4.50c7a119-8134-450c-ae37-3f0d0147e0d6.fc.signal	0.397732	0.622014	0.780405	0.74704	0.533419	0.234696	0.0177524	0.297189	0.931671	1.05382	1.07383	0.916736	0.49945	0.211034	1.1701	1.12579	0.900384	0.374105	0.266433	0.398871	0.249777	0.174803	0.302457	0.373651	0.531838	0.232715	0.234532	0.344296	0.213564	0.228352	0.288243	0.213661	0.650673	0.674895	0.458571	0.573665	0.696679	0.653415	0.491367	0.500617	0.473553	0.382507	0.334708	0.331226	0.754489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.6c99108e-d358-47f5-ae9f-66cd74c47173.fc.signal	0.248955	0.396603	0.160447	0	0	0	0.153465	0.313749	0.738752	1.70963	1.25929	1.01499	0.759461	1.00239	0.329092	2.00886	0.873833	0.488883	1.25994	1.54392	0.632792	0.671405	1.14331	1.80028	0.636746	0.732765	0.681308	0.633649	0.179747	0.418006	0.156266	0.386381	1.13514	0.599636	0.998126	1.13728	1.73441	1.46095	1.03174	1.67227	0.495998	0.0541736	0.224409	0.217702	0.722992
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.4164b172-b072-474a-8b05-6452f6b50d11.fc.signal	0.509961	0.62749	1.3804	1.67316	1.45011	0.37928	0	0.0223108	0.55777	0.401553	0.470369	0.503899	0.278885	0	0.241237	2.74219	1.48696	0.0376453	0.387181	1.10931	1.34289	1.53608	2.81722	3.3774	4.00545	3.00947	4.00822	2.75522	2.0571	1.11789	2.32792	1.88086	2.67002	1.62741	1.23832	2.08511	1.07395	1.8143	2.78717	3.49687	1.69159	1.08065	0.84315	0.497873	0.857143
