	chr8:37742196-37742345	chr8:37742346-37742445	chr8:37742446-37742495	chr8:37742496-37742585	chr8:37742586-37742645	chr8:37742646-37742795	chr8:37742796-37742945	chr8:37742946-37743095	chr8:37743096-37743245	chr8:37743246-37743395	chr8:37743396-37743475	chr8:37743476-37743545	chr8:37743546-37743655	chr8:37743656-37743695	chr8:37743696-37743845	chr8:37743846-37743995	chr8:37743996-37744095	chr8:37744096-37744145	chr8:37744146-37744295	chr8:37744296-37744445	chr8:37744446-37744595	chr8:37744596-37744745	chr8:37744746-37744895	chr8:37744896-37745045	chr8:37745046-37745195	chr8:37745196-37745345	chr8:37745346-37745495	chr8:37745496-37745575	chr8:37745576-37745645	chr8:37745646-37745795	chr8:37745796-37745945	chr8:37745946-37746095	chr8:37746096-37746245	chr8:37746246-37746305	chr8:37746306-37746395	chr8:37746396-37746545	chr8:37746546-37746695	chr8:37746696-37746845	chr8:37746846-37746995	chr8:37746996-37747145	chr8:37747146-37747295	chr8:37747296-37747445	chr8:37747446-37747595	chr8:37747596-37747745	chr8:37747746-37747895	chr8:37747896-37748045	chr8:37748046-37748069	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.9c3ec4b2-7073-4306-8028-2374ba66f5d2.fc.signal	0	0	0	0	0	0	0	0	0.216254	1.30004	0.0425625	0	0	0	0	0	0.49666	0.670088	0.207691	0.279749	0.709151	0.550302	0	0	0	0	0	0	0	0	0	0.233332	1.65942	1.11952	0.689397	0	0	0	0	0	0	0	0	0.0716053	0.533127	0	0	0.319231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.e0246cbf-2d49-4bee-a25f-b1967eaad820.fc.signal	0.474817	0.0722092	0	0	0.00460533	0.295622	0.0149217	0.191509	0.204194	0.134824	0.306978	0.0326734	0.30203	0.310416	0.0646141	0.0802067	0.118915	0.19992	0.156013	0.0667444	0.0793839	0.140718	0.0762559	0	0	0	0.0922394	0.0877108	0.110767	0.171639	0.0597788	0	0.133409	0.373741	0.12491	0	0	0	0.0839128	0.14511	0.06694	0.102049	0.0125023	0	0	0.118415	0.19255	0.647887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.8cb3e2ca-fcd2-47cb-9b65-cd786fdfabca.fc.signal	0	0	0	0	0	0	0.300329	0.0982402	0.426399	0.144109	0.235631	1.41545	1.48444	0.203678	0	0	0	0.0432328	0.547114	0.0580608	0.864294	0.532469	0.326728	0	0.211032	0.825494	0.30824	0.26471	0	0.211227	0.289268	0.40688	0.0854269	0.52288	0.868044	0.79315	0.78148	1.15731	0.0593397	0.518834	0.40539	0.33544	0.303322	0.608892	0.150472	0	0	0.176923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.40235741-bb90-41ef-92e9-8d550ae72a34.fc.signal	0	0	0	0	0	0	0	0.091349	0.286408	0.0889795	0.0845812	0.267146	0.212973	0.101	0	0	0.107975	0.171322	0.296322	0.364242	0.188365	0.00260213	0.199098	0.0922461	0	0	0	0	0	0	0.10706	0.400923	0.279368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.503bd71c-74cb-4096-8a07-526831cc1c01.fc.signal	0.171505	0	0	0	0	0	0.0840771	0.182255	0.0661274	0	0	0	0	0	0	0	0.146166	0.661572	0.364028	0.15772	0.0731478	0	0.165078	0.0791257	0.238232	0.0664064	0.351213	0.417588	0.167417	0	0	0	0	0	0	0.000709267	0.341411	0.0868208	0	0	0	0	0.0618471	0.469566	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.0394017	0.177502	0.217751	0.223655	0.240255	0.242946	0.310189	0.513638	0.283444	0.280168	0.472217	0.355978	0.313285	0.0042955	0.0428917	0.22248	0.32354	0.28018	0.258831	0.631342	0.618204	0.205029	0.176852	0.0379673	0.287014	0.256888	0.221297	0.360457	0.483287	0.33102	0.266199	0.177253	0.270531	0.165977	0.0957756	0.0163705	0.13244	0.027098	0	0	0	0.0214475	0.110417	0.0852627	0.141583	0.287764	0.323657	0.213333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.02d83500-1eee-47fb-928a-288e119fb2d5.fc.signal	0.23202	0.299113	0.0365248	0.100142	0.787974	0.79831	0.828785	0.460724	0.662503	0.238603	0.23258	0.153194	0.0163285	0.255874	0.244504	0.408571	0.135527	0.229903	0.376629	0	0	0.324428	0.30319	0.433453	0.399705	0.0531063	0	0	0	0.406532	0.461083	0.499989	0.474615	0.0340025	0.275615	0.225455	0.549055	0.132663	0	0	0	0.177696	0.098535	0.57093	0.393221	0.360154	0	0.176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.e37d93da-dc33-42a2-aab6-afc4ccdb4a46.fc.signal	0.0999765	0	0	0	0	0.0117465	0.288847	0.876786	0.41012	0.478488	0.317691	0.385102	0.259995	0.136555	0.299033	0.345168	0.169073	0.0903186	0	0.0085616	0.072314	0.283996	0.272433	0.25965	0.311127	0.284765	0.346166	0.61066	0.595341	0.299372	0.189828	0.0628407	0.0864386	0.0143482	0.255611	0.343428	0.216589	0.35648	0.374699	0.196044	0.433073	0.245365	0.332943	0.481613	0.589743	0.574849	0.684392	0.414286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.dd7c5865-ee3d-478d-bdf1-8e360085ebad.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19094	1.99231	0.163377	0	0	0.985476	0.794414	0	0	0	0	0	0.231476	0.489971	0.802406	0.474915	0	0	0	1.03268	1.05906	0	0.0400079	1.22334	0.799341	0	0	0.1302	0.54075	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.958c3b4f-844d-4f79-97b0-c208d576e212.fc.signal	0.451146	0.101676	0	0	0	0	0.348363	0.395095	0	0	0	0	0.186241	0.55369	0.393128	0.0552283	0.37187	0.927011	1.21849	0.795467	0.104457	0.241173	0.263137	0.0670171	1.07614	0.16858	0.752148	2.17614	1.3718	0.0103354	0.61474	0.415978	0.463648	0	0.191175	1.21926	0.15294	0.20392	0.534604	0.288887	0.950358	0.430768	0.379848	0	0.003828	0.345571	0.527884	0.921875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.5d7cb2f3-47cf-4b96-8e52-3efecb6dacae.fc.signal	0.150689	0.205045	0.32291	0.113016	0.0968707	0.495206	0.0904147	0	0.0236793	0.288465	0	0	0	0	0	0	0	0	0	0.0330364	0.168943	0.0267637	0.234321	0	0.151951	0.0561782	0.445706	0.307571	0	0.280127	0.0308959	0.137847	0.0901551	0	0	0	0.0566767	0.24541	0.101177	0.210967	0	0	0	0	0	0	0	0.515924
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.06d474fe-8a5b-49c2-81ef-b754d64a93d0.fc.signal	0.234589	0.467512	0.301358	0.655096	0.867004	0.736533	0.489244	0.51606	0.876781	0.610556	0.618738	0.413864	0.456271	0.641012	0.81641	0.792544	1.07196	0.834546	0.310482	0.122098	0.276669	0.324223	0.154248	0.222716	0.422995	0.711405	0.741223	0.619701	0.372577	0.663325	0.697923	0.605879	0.418337	0.548571	0.610753	0.384545	0.188513	0.142589	1.01998	1.19204	0.494484	0.346248	0.330723	0.473263	0.0535001	0.227116	0.272285	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.10f5266d-441b-4d93-a883-d970677b92f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.274015	0.918397	0.806752	0.282747	0.0397115	0	0	0	0	0.23378	0.086642	0.346101	0	0	0	0	0	0	0	0	0.11318	0.235625	0.031342	0.144038	0.231738	0	0	0	0.134355	0.710638	0.130507	0.355102	0	0	0	0.566038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.eaae55a7-76d3-4c5f-8e82-3f3f6f93f567.fc.signal	0.701981	0.393788	0.121913	0.218882	0.920729	0.97485	0.274153	0.28692	0.520041	0.781584	0.858776	1.52211	0.884009	0.372923	0.469409	0.0180541	0.0304638	0.165133	0.721704	1.07856	0.593041	0.345937	0.496108	0.336152	0.861748	0.517591	0.834693	1.08248	0.567328	0.535068	0.219929	0.463928	0.556874	0.523956	0.0831664	0.315274	0.133126	0	0.257905	0.358587	0.136796	0.435701	0.778017	0.740934	0.333332	0.299887	0.259275	0.146893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.1d4895d1-fc6f-4299-b288-fac0f6f34000.fc.signal	0.400461	0.286885	0.220586	0.126831	0.325978	0.448402	0.409792	0.780642	0.370665	0.300529	0.457648	0.0686026	0	0.127438	0.372373	0.347562	0.419648	0.245358	0.143557	0.261318	0.361523	0.850514	1.18975	0.667077	0.534443	0.494555	1.73529	0.864008	0.021809	0	0.1864	0	0.152434	0.0905572	0	0.128207	0.220709	0.369938	0.450152	0.682384	0.163536	0.274538	1.31824	0.825059	0.813251	0.25795	0.372486	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.37fbee98-9629-4bc8-bd64-c5ae6243c65d.fc.signal	0.543082	0.0831138	0.313464	0.715788	0.962577	0.515998	0.938952	0.374584	0.345027	0.470842	0.656438	1.08817	0.69756	0.0048485	0.816627	0.792529	0.509899	0.200189	0.389295	0.576825	1.09957	1.06835	0.220066	0.136608	0.172738	0.160972	0.772107	0.374652	0.392933	0.595454	0.112177	0.527561	1.56224	1.07139	0.35712	0.291753	0.198096	0.344561	0.706367	0.184827	0.413665	0.561697	0.508294	0.434446	0.47322	0.748366	0.31271	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.5a78c0ce-4eae-417e-ab07-38cf2f39807a.fc.signal	0	0	0	0	0	0.365909	0.497752	0.210164	0.0495865	0.158031	0.321209	0.472867	0.338162	0.160775	0.287918	0.989452	0.294716	0.026179	0.29483	0.351657	0.484231	0.578417	0.2321	0	0.0501833	0.368452	0.128774	0	0	0.0802434	0.58255	0.226301	0.361769	0.662578	0.381142	0.266592	0.962799	0.950171	0.436714	0.750615	0.110262	0	0	0	0.0920551	0.166261	0.0200675	0.59204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.a76c9ec7-a103-4b17-9625-01cbf3f2cce7.fc.signal	0	0	0	0	0.0438175	0.35547	0.603662	0.287901	0.296252	0.442535	0.106812	0	0.205744	0.513893	0.262299	0.452866	0.0099444	0.195445	0.134297	0	0	0	0	0	0	0	0	0.205468	0.484834	0.149148	0.0357854	0.432461	0	0	0	0.668694	0.58031	0.202557	0	0	0	0	0	0	0	0.286698	0.355398	0.91342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.78bd51d0-e8cc-413f-86cc-b957d9057e5e.fc.signal	0.121314	0.146246	0	0.034763	0.280041	0.535878	0.760433	1.39781	0.654813	0.182078	0.420627	0.735258	0.77695	0.84655	0.359772	0.00833573	0	0.16752	0.667676	0.650638	0.548302	0.713611	0.412086	0.168003	0.743621	0.254653	0	0.123998	0.422612	0.478337	0.365975	0.501458	0.134957	0.0214503	0.2056	0.565376	0.569524	0.316584	0.605744	0.436724	0.622783	0.593618	0.641373	0.530718	0.450849	0.475128	0.543117	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.f6030e61-e9c0-4b19-9d0e-f1e53212e793.fc.signal	0.0505026	0	0	0	0	0.0420867	0.0788744	0.115317	0.00673387	0.0707053	0.228838	0.146271	0.338467	0.376843	0.203571	0.136105	0	0	0	0.0731057	0.0929723	0.298278	0.160883	0.160984	0.443281	0.199885	0.0409365	0	0	0.128219	0.215171	0.108553	0	0	0	0	0	0	0	0	0.146328	0.296937	0.279141	0	0.0469447	0.321888	0.501822	0.911392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.66aa71ea-1d07-4b0c-8fa8-a30c9d97fadb.fc.signal	0	0	0	0	0	0.217461	0.23054	0	0	0.118434	0.16112	0.0285566	0.00374045	0.103727	0.102774	0	0.129339	0.142058	0.0627698	0.0122159	0.152072	0.180373	0.171016	0.0217701	0.195565	0.0859525	0.152287	0.0734961	0	0.0612577	0.148595	0	0.0831788	0.132579	0.0539951	0.0253746	0.123907	0.0036294	0	0	0.0765247	0.105328	0	0.125815	0.289655	0.0428781	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.199c7007-224d-4e2c-9f9c-6b9a53277081.fc.signal	0	0	0	0	0	0	0.041465	0.430391	0.660142	1.00762	0.826812	0.348415	0.125215	0.38573	0.511186	0.140425	0	0	0	0	0	0	0.0248784	0.31072	0.0957846	0	0	0	0	0.204835	0.954832	1.04283	0.0145129	0	0	0	0.179217	0.751575	0.207285	0	0	0	0	0.169346	0.475592	0.124273	0	0.30303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.22142533-566c-427b-ba85-c5bd39fb7b54.fc.signal	0	0	0	0.382069	0.316244	0.0893684	0.547176	0.512657	1.3279	1.42492	1.0877	1.50509	1.11385	0.670469	0.437028	0.26874	0.630273	0.460943	0.110272	0.0402	0.243881	0.0342245	0	0	0.213749	0.297183	0.346534	0.271359	0	0	0	0.913023	2.05456	1.15728	0.424331	0.192143	0.601529	0.191964	0	0.102581	0.781836	0.454953	0.261448	0.41384	0.673077	0.491655	0.750938	0.220779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.7c73acf1-f35f-4974-9a58-4e35890cb8d9.fc.signal	0	0	0	0	0	0	0	0.0926415	0.841979	0.193823	0.289324	1.86007	2.03428	0.750973	1.09968	0.870331	1.32418	2.42335	1.30212	0	0	0.225111	1.25797	0.0617951	0	0	0.50193	0.390068	0.487587	0.60007	0.626198	0.693067	0.386258	0	0	0	0	0	0.423393	0.141082	0	0.296645	0.194523	0.0991413	0.724565	0.507075	0	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000309.2.41fd34d2-a156-4d85-9543-3f17b68400f3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.43118	0.987172	0.948232	0.256294	0	0	0	0.64314	0.549024	0	0.565633	1.07526	0	1.03596	0.525177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139082	0.920592	1.61809	0.320755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.543a1493-290b-4269-abbe-6f5be0724415.fc.signal	0.166718	0.173053	0.140552	0	0	0	0	0	0	0	0	0	0	0	0	0.0021052	0.31578	0.31578	0.239993	0.284202	0.296851	1.94548	1.57702	0.391652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10105	0.297379	0.157028	0.554762	0.509853	0.321317	0.0756757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.2decf229-d57c-4c34-87d3-51ccee560986.fc.signal	0	0.570123	0.77413	0.304497	0.501727	0.625725	0.510918	0.546648	0.109535	0.11688	0.166155	0.108643	0.0377086	0.249537	0.785222	0.765383	0.258205	0.299147	1.00649	0.420666	0.496061	0.169193	0.440473	0.283827	0.257626	0.556236	0.133121	0.212342	0.324241	0.0756199	0	0	0	0	0.0544754	0.267059	0.0170317	0	0.189476	0.101117	0.113676	0.151091	0.000948533	0.0772867	0.085705	0.162803	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.0c1e9fd4-f9cb-4533-81b3-9169355f9ccf.fc.signal	0	0	0	0	0	0	0	0.136404	0.444554	0.232156	0.34259	0.501999	0.476479	0.200859	0.0773935	0	0.0652487	0.27152	0.369599	0.176079	0.389466	0	0.0518328	0.270884	0.0108267	0	0	0.0769453	0.276147	0.380226	0.95209	0.505332	0	0	0	0.0991493	0.343518	0.0093592	0	0	0	0	0	0	0.395753	0.120497	0.32398	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.43827613-54ef-409d-9a0a-96bb52b3ce7f.fc.signal	0.222607	0.0700327	0	0	0	0.0958135	0.076037	0.105609	0.204443	0.137245	0.0829069	0.366091	0.69075	0.346248	0.0528441	0.163941	0.383971	0.0969006	0.165323	0.198411	0.203847	0.100469	0.269689	0.217835	0.222823	0.363102	0.404102	0.21057	0.249059	0.535586	0.887213	0.380759	0.352405	0.300615	0.138529	0.459465	0.413345	0.41041	0.211315	0.243211	0.341244	0.0467143	0.00451333	0.18757	0.0995473	0.626891	0.757309	0.292308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.ca8ee125-6019-4b2e-8f95-2ea50380d6a6.fc.signal	0	0	0	0.0384817	0.429137	0.573343	0.178146	0.0878761	0.504354	0.357232	0	0	0	0	0	0.0193752	0.597692	0.885379	1.07002	0.294359	0.408356	0.651796	0.265353	0.667678	1.49887	0.399086	0	0	0	0	0	0	0	0	0	0	0.263096	0.890028	0.329243	0	0	0.102581	0.366164	0.305689	0.470996	0.689477	0.377408	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.5e75e9ad-e9d2-4508-9566-bf664ca87cc0.fc.signal	0	0	0	0	0	0	0.156795	0.218575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187168	0.290126	0.113971	0	0	0	0	0	0	0.0221743	0.380349	0.0349631	0	0	0	0	0.141667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.e0ba87df-93d1-418d-8f45-e1c64bd56fa6.fc.signal	0.0286847	0	0	0	0.136022	0.371982	0.297487	0.992789	0.575201	0.287765	0.561944	0.703942	1.04929	0.900282	0.293951	0.136169	0.215465	0.355679	0.570043	0.717437	0.684411	0.412315	0.375391	0.254396	0.312937	0.824516	0.458116	0.218403	0.34259	0.162301	0	0.112912	0.388853	0.292963	0.144944	0.0849275	0.320568	0.241536	0.374487	0.255704	0.185241	0.0093872	0	0.219474	0.466664	0.104595	0.16889	0.211356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.d2d5e859-5f7e-4ba2-9ab4-45b7bd789552.fc.signal	0	0	0	0	0	0	0.020083	1.06885	1.55338	0.70673	0.173813	0	0	0	0	0.0108691	0.46255	0.903047	0.774318	0.389968	0.924926	0.469951	0.125304	0.202958	0.161093	0.105136	0.257744	0.304015	0.307818	0.116451	0	0	0	0	0	0.0103512	0.353012	0.642175	0.567577	0	0.164787	0.340491	0	0	0.173472	0.367601	0.460962	0.19797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.0906ba9e-a21c-4f9c-ad41-4d1d8cef3196.fc.signal	0	0	0	0.169009	0.39002	0.249613	0	0	0.0749211	0.402766	0.0844481	0	0	0	0	0	0.05349	0.44575	0.42224	0	0	0.095902	0.785255	0.200772	0	0	0	0	0	0.377484	0.328429	0.122694	0.440699	0.455535	0	0	0	0.0255739	0.33225	0.308536	0.415575	0	0	0.0575412	0.47951	0.0863118	0	0.608696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.b1de3550-d0dc-4d1f-9668-59472acd9883.fc.signal	0.158483	0	0	0	0	0.0103877	0.146841	0.0453384	0	0	0	0	0	0.13852	0.186747	0	0	0	0	0	0	0	0.0400557	0.10692	0	0.312257	0.65877	0.297977	0.218626	0.0744392	0.191967	0.219744	0.327833	0.149432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.ab229d27-fab9-498a-94c4-1828601ac534.fc.signal	0.553272	0	0	0.092139	0.144039	0.12183	0.136049	0.437844	0.0555673	0.319189	0.198125	0.466091	1.12783	0.64846	0.355198	0.0288451	0.311826	0.446823	0.84239	0.558679	0.261976	0.398135	0.279964	0.400452	0.929709	0.478471	0.094719	0.0867806	0.32291	0.113775	0.167912	0.302579	0.419065	0.530331	0.0926349	0.252892	0.391887	0.339364	0.0521315	0.0797543	0	0	0.372487	0.157603	0.456605	0.629958	0.48436	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000051.3.b5dcae1f-81a5-4254-851d-508582dc78ce.fc.signal	0.308021	0.224958	0	0	0	0	0.0980345	0.362215	0.395077	0.43291	0.043902	1.66336	1.62849	0	0.14241	0.443279	1.51439	2.36265	1.51181	0.355339	0.354602	0	0	0.78477	0.506143	0.284803	0.480401	0.0569092	0.29452	0.511974	0.51541	0.407275	0.804878	0.712003	0.0515944	0.0988608	0.38984	0.247766	0.359772	0.257894	0.14634	0.21917	0	0.129338	0.23577	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.99988f24-e828-40c1-95dd-f8807babb062.fc.signal	0	0	0	0	0	0	0	0.217288	0.172382	0.286195	0.187413	0	0	0	0.0637658	0.201513	0.0800319	0.203562	0.900715	1.14035	0.0570829	0.253154	0.902556	0.490998	0.271237	0.19418	0	0	0.18024	0.260075	0.246658	0.0152539	0	0	0	0	0	0	0.143743	0.260784	0	0	0	0	0	0.167774	0.231436	0.230769
