	chr9:92710961-92711110	chr9:92711111-92711260	chr9:92711261-92711410	chr9:92711411-92711560	chr9:92711561-92711710	chr9:92711711-92711860	chr9:92711861-92712010	chr9:92712011-92712160	chr9:92712161-92712310	chr9:92712311-92712460	chr9:92712461-92712610	chr9:92712611-92712760	chr9:92712761-92712910	chr9:92712911-92713060	chr9:92713061-92713210	chr9:92713211-92713360	chr9:92713361-92713510	chr9:92713511-92713660	chr9:92713661-92713810	chr9:92713811-92713960	chr9:92713961-92714110	chr9:92714111-92714260	chr9:92714261-92714410	chr9:92714411-92714560	chr9:92714561-92714710	chr9:92714711-92714860	chr9:92714861-92715010	chr9:92715011-92715160	chr9:92715161-92715310	chr9:92715311-92715460	chr9:92715461-92715610	chr9:92715611-92715760	chr9:92715761-92715910	chr9:92715911-92716060	chr9:92716061-92716210	chr9:92716211-92716360	chr9:92716361-92716510	chr9:92716511-92716660	chr9:92716661-92716810	chr9:92716811-92716960	chr9:92716961-92717110	chr9:92717111-92717260	chr9:92717261-92717410	chr9:92717411-92717560	chr9:92717561-92717710	chr9:92717711-92717753	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.378565	0.998501	0.897418	0.44608	0.262773	0.00703787	0.0696406	0.256033	0.533647	0.475712	0.135562	0.115399	0.0911186	0.263598	0.266875	0.00916267	0	0	0	0	0.131694	0.620999	0.271412	0.117927	0.013314	0.0543059	0.212112	0.204868	0.44554	0.279392	0.559602	0.373402	0.0997899	0.162996	0.545602	0.274454	0.199779	0.1219	0.193685	0.458424	0.263923	0.00997373	0.283532	0.310152	0.290912	0.454345	0.193798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.425555	0.81748	0.402597	0.764863	0.711412	0.383347	0.370265	0.249584	0.696944	0.392676	0.0892928	0.769756	0.307893	0.223113	0.320106	0	0	0.347372	0.320146	0.627858	0.451884	0.0157674	0	0.486654	0.561507	0.839547	0.84342	0.180017	0.202386	0.595723	0.489958	0.831393	0.252653	0.429324	0.164316	0	0.0910888	0.765925	0.975701	0.887339	0.290305	0.100835	1.14959	0.674021	0.439323	0.829342	0.216518
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.255883	0.0594104	1.70547	1.06008	0.434639	2.04644	0.177842	0.153382	1.12905	0.446935	0.920284	1.28343	1.18395	0.847855	0.472925	0	0.631486	0.472671	0	0	0	0	0	0	0.1406	1.17592	0.0042606	0	0	0	0	0	0	0	0.349367	2.30022	0.692629	0	0	0	0	1.11201	0.208768	0.0596484	1.12053	0.490464	0.264984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0.618115	0.534758	0	0	0	0	0	0	0	0	0.552512	0.216086	0	0	0.262787	0.41917	0.773583	0.589366	0.854687	0.563514	0.207143	1.09132	0.504851	0	0	0	0.504703	0.238896	0.0331347	0.497706	0.0865379	0	0	0.466701	1.77334	1.73189	0.591276	0.897306	0.378389	0.0728251	0.356506	0.012873	0.959141	0.674361	0	0.0799574
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	1.91611	0.233492	0.348202	0.646498	0.519769	0.259917	0.818524	0.15479	0.815831	0.636838	0.159187	0.605919	0.879046	0	0.193624	0.752098	0.510683	0.975804	0.460808	1.32459	0.71012	0.164831	0.689578	0.559262	0	0	0	0.472112	1.48733	1.26888	0.832274	0.137728	0	0.18072	0.439768	0.238684	0	0.010355	0.639771	0.960813	0.465031	0.490735	0	0.972364	1.2295	0.411795	0.43515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.433638	0.840454	0.830815	0.895758	1.21626	0.276909	0.0736351	0.436234	0.504416	0	0.357004	0.349052	0.375713	0.722411	0.833503	0.847709	1.06017	0.581949	0.951487	0.707398	0	0.263392	0.736468	0.658119	0.168686	0	0	0.685334	0.988902	0.1065	1.2787	2.0397	1.11001	0.0843452	0.377867	1.08721	0.868733	0.339401	0.404467	0.558588	0.0366793	0.547022	0.285578	0.176481	0.734448	1.1305	0.579767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.488377	0.0675957	0	0.393501	0.855912	1.06735	0.821632	0.281859	0.365216	0.466261	0.304655	0.203117	0.0552256	0.390026	0.462423	0.640691	0.547244	0.602887	0.402703	0.219874	0.254791	0.827806	0.634447	0.362473	0	0.0496351	0.252225	0.274798	0.435833	0.180581	0	0	0.226048	0.148707	0.246778	0.0671877	0.356764	0.415899	0.869008	0.388331	0.383815	0.211898	0.107147	0.165276	0.0472755	0.276271	0.350343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.0402843	0.137967	0.154676	0.086621	0.339461	0.469666	0.263409	0.413697	0.147383	0	0.0266957	0.174387	0.580236	0.435858	0.471234	0.620163	0.621945	0.337696	0	0.0501768	0.109112	0.0033792	0.0280159	0.293044	0.194895	0.227944	0.674016	0.599234	0.303967	0.212969	0.38721	0.144117	0	0.121826	0.27051	0.417729	0.420475	0.629384	0.143072	0	0	0	0	0.329822	1.14915	1.12937	0.205021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	1.0019	0.659158	1.08239	0.935382	0.748204	0.917303	2.81331	4.35121	3.7457	1.7786	0.407344	0.454718	0.772526	0.896905	0.0101189	0.0632428	0.464006	0.908321	1.71792	0.808325	0.0999222	1.09805	1.31938	1.54965	0.164456	0	0.390891	0.765372	1.34214	0.97154	0.831585	0.270133	0.375693	1.4889	0.523005	0.36053	1.24475	1.66603	1.4692	1.06186	0.487893	0.846443	1.48787	1.64832	0.951304	0.388281	0.238908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	1.4407	1.16193	0.158395	1.03446	1.53366	0.545368	1.23517	0.890996	0.868539	1.0526	1.17346	1.52254	0.415726	0.502468	1.20781	1.03811	1.59022	0.540663	0.752282	1.18784	1.34756	0.845123	0.0133107	0.598927	0.536421	0.246228	1.32563	0.85843	0.825163	0.254176	0.938018	0.928694	0.751979	0.805203	1.14355	0.782312	0.447267	1.2601	0.418838	0.00389533	0	0.521297	0.872378	0.0436709	0.226546	0.58421	0.230263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.711303	1.18104	0.11814	0	0	0	0.0225266	1.18729	1.29087	1.46422	0	0	0	0.277257	0.263718	0.0806271	0.668172	0.735333	0.965044	1.1307	0.380557	0.983407	0.503248	0.2757	0.4	0.784067	0.746795	0.472862	0.517376	0.201824	0.481	0.138116	0.492427	0.352241	0.715247	0.155722	0.245306	0.611559	0.901978	0.884766	0.666917	0.501711	0.631461	1.36501	0.824974	0.264559	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	0.221421	0	0.261212	0.577533	0	0.148752	0.979505	2.10958	1.78962	0.911376	0.752253	0.0544122	0.644454	0.130252	0.116452	0.568208	0.638939	0.782529	0.0693535	0.12507	2.00375	2.16283	0.543133	0.145517	0.707123	0.395348	0	0	0	0	0	0	1.56353	1.20011	0	0	0.0606276	0.499597	0.463378	0.367018	0.877224	1.27499	0.891997	0.614388	0	0	0.107143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000142.3.04c97833-79e3-4e15-a844-d12897753030.fc.signal	0.284015	0.291973	0	0.0899217	0.375494	0.858231	1.46572	2.45507	1.91665	2.34262	1.10345	0.19766	0.378004	0	0.764633	1.08169	0.589198	0.233947	0.0136325	0.655436	0.681949	0.0569886	0	0	0	0.0622968	0.477056	0.132266	0.276514	1.07727	0.154423	0.616969	0.711847	0.0353503	0.978831	0.83973	0.0707621	0.571776	1.10125	0.913752	0.461511	0.809605	0.876489	0	0	0	0.715953
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.758d5d10-4216-453a-8922-829185023225.fc.signal	1.36816	0	0.721489	1.30175	0	0	0.0266624	4.9568	10.5161	2.71	0	0	0	0	1.13099	0.425979	0	0	0	0.2484	2.16565	1.21179	0	0	0.552811	1.14041	0.745269	2.09821	0.767138	4.0428	3.77545	2.4273	0	0	1.23312	3.78109	0.168857	0.29541	2.62238	1.98846	0.616162	1.00129	0.263166	0	0	0	0.458422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	0.89814	0.0214084	1.03329	0.788748	1.24461	0.279387	1.09616	0.896133	0	0	0	0	0.385882	1.87357	2.95017	1.01668	0.68397	0.0866362	0.341521	0.21682	0	0.644096	0.312191	2.22973	1.49935	0.220291	0	0.670291	0.273588	1.44201	1.35192	0.148743	0.719314	0.253811	0.21887	1.66888	0.571328	0.022799	0.680574	0.445075	1.98855	0.378207	0	0.0398599	0.393224	0.996377	0.319333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.3053275a-04d9-4877-878d-0e1bc4a6f2cf.fc.signal	0.323803	0.0347174	0.311368	1.02007	0.773982	0.106718	1.99562	2.96595	0.562581	0.553248	0.142426	0.0844109	0.320353	0.207358	0.7985	0.295846	0.31306	0.183552	0.619186	0.493667	0.347038	1.01205	0.969995	0.634031	0.89361	0.0081688	0.478734	0.275434	0.54362	0.257313	0	0	0	0	0.322548	0.451369	0	0.388597	1.35355	1.76744	3.62426	3.03353	3.7765	4.02656	4.39625	4.65255	0.722738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	1.13363	1.88858	1.39566	1.45088	1.9566	2.54906	3.75065	11.9796	7.96054	10.2455	2.48354	1.17393	0.119279	0	0.0192447	0.591089	0.0690205	0.495562	0.69191	0.63715	1.30277	1.66061	1.11996	1.40259	0.961701	0.846377	2.64086	0.563867	0.325307	0.563864	1.32839	0.933607	0.946318	0.68592	1.08228	1.08735	1.1657	0.941775	1.75649	1.94357	1.53834	0.869175	1.65138	0.0492225	0.557669	0.886219	0.595757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.d97cec1d-7d0f-4eca-828b-b016663b72c7.fc.signal	0	0	0	0.583148	1.2172	2.21386	1.2025	3.21987	4.80957	4.1768	1.36193	0	0	0	0	0	1.03828	0.731909	0.399664	3.23286	0.307111	0.915393	1.05415	1.02027	1.70983	0.882127	0	0	0	0	1.24191	0.796166	0	0	0	0	0	1.39902	3.28717	3.86719	1.59723	0	0	0	0	0	0.339105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	0.538778	0.437736	0.913166	0.54727	0.974542	0.756596	1.59641	2.73222	2.83598	1.64432	0.486696	0.0897693	0.735027	1.16539	0.478905	0.8214	0.843828	1.57771	1.09985	1.00066	0.735266	0.108473	0.19494	0.298564	0.583107	0.376382	0.278992	0.400211	0.616108	0.287638	0	0.200231	0.674982	0.932009	1.16859	0.408138	0.533385	0.845568	0.174871	0.720449	0.987514	0.119588	0.713041	1.64553	0.415185	0.0270649	0.559322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	0.30498	0.367665	0.793041	1.41695	1.17542	1.1694	1.44139	1.83132	1.91696	1.51382	1.53393	1.2261	0.391012	0.584901	0.698727	1.12332	1.30135	0.855416	0.524432	0.5102	1.01359	0.905537	0.685548	0.94944	0.512672	0.751418	0.484159	0.508513	0.672657	0.780653	0.80131	0.583068	0.714677	1.10045	0.920455	1.09241	1.01643	0.807166	1.18655	1.28004	1.66742	1.07634	0.766537	0.427812	0.289194	0.467759	0.289502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.657564	0.383789	0.528906	0.692188	0.686575	1.15664	0.799409	2.38803	1.42725	0	0.38872	0.420059	0.489016	0.494979	0.226066	0.546384	0.78091	0.639529	0.979384	0.276713	0.322445	1.13557	0.541118	0.634603	0.276756	0.332563	0	0	0.172264	0.492907	1.06856	0.569892	0.24038	0.272892	0.504011	0.495232	1.12211	0.597971	0.223253	0.333682	0.250787	0.578311	0.172425	0.250526	0.899844	0.524822	0.108131
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.318133	0.224715	0.524156	0.228158	0.141405	0.0770836	1.10728	0.861813	0.960791	0.909331	0.517765	0.236361	0.281182	0.132744	0.429945	0.245469	0.403241	0.427795	0.404794	0.398788	0.255727	0.333723	0.536332	0.103915	0.116567	0.660992	0.290639	0.32591	0.744859	0.42178	0.444508	0.217537	0.580668	0.391023	0.250652	0.497536	0.237124	0.320877	0.59003	0.665161	0.925634	0.461282	0.349251	0.208344	0.35752	0.595784	0.519685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.7aca552f-d7f4-4773-8438-94768d4b35a1.fc.signal	0.0762538	0	0.979069	1.11445	1.15249	0.877184	0.130965	1.03952	0.973335	1.16869	0.199298	0	0.530783	0.359289	0	0	0	0.380554	0.738288	0.846766	0.355573	0.81261	0.113765	0	0	0.530905	1.15926	0.514653	1.57092	0.547671	0	0.162522	0.81261	0.108348	0.173357	0.689234	0.0512472	0.660455	0.882593	1.01159	0.78412	1.3045	0.733599	0.238609	0.303888	0.81261	0.390991
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.383687	0.3315	0.1393	0.271153	0.88388	1.1242	1.47106	2.32422	1.48917	1.08146	0.618823	0.209437	0.1464	0.359	0.434546	0.437639	0.282436	0.217265	0.031188	0.0925104	0.010724	0.185263	0.594738	0.422791	0.127651	0.145764	0.143624	0.237444	0.110007	0.183248	0.115432	0.130971	0.536083	0.840925	0.745738	0.184132	0.677888	0.762612	0.384477	0.375414	0.263479	0.344794	0.28894	0.400648	0.412602	0.570921	0.534156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.399566	0.330801	0.565225	0.956625	0.399617	0	0.483344	1.10169	1.33019	0.713791	0.172146	0.212469	0.716846	0.818855	1.03423	1.27984	2.16775	0.472722	0.763744	0.900987	0.791027	0.72302	2.14466	2.33477	1.35829	0.956213	0.719048	1.2931	1.58918	0.471257	1.00553	0.729292	0.0711693	0.560141	1.57503	0.740307	1.75795	3.41911	5.07468	1.96868	2.50561	0.271247	0.313777	0.0617458	0.370482	0.529235	0.594629
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.fb1fbd8e-766e-4e8e-92ba-d9148c15ec81.fc.signal	0.257753	0.0078356	0.701574	0.919522	1.41789	1.02341	2.64678	7.75153	5.39627	5.80903	1.55245	0	0.0465444	1.09665	0.875301	0.671116	0.995863	0.38873	0	0	0	0	0	0	0.371973	0.228843	0.034136	0.637716	0.232364	1.22434	0.73519	0.0663255	0	0	0.498214	0.171251	0.417605	0.278306	2.80961	0.675177	0.375326	0.372612	0.297882	0.109638	0	0	0.313862
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0.383417	0.453747	0	0.390658	0.299423	0.122606	0.566938	0.937667	1.51708	0	0	0.603588	0.393246	0.343169	0	0.217277	0.504406	0	0.0675408	0.493667	0	0.0297856	1.50202	1.46064	1.07888	0.340805	1.38103	0.237801	1.35868	0.715601	0	0.429338	0.907419	0.561329	0.4016	1.92774	1.74454	0.819243	0.236249	1.12922	1.46097	0.21891	0	0.666046	0.266337	0.606539
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.57148	1.07642	0.822295	0.125191	0	0	0.197204	1.13587	0.978813	0.481176	0.221837	0.0123199	0	0.0765519	0.194634	0.443933	0.725193	0.783105	0.676478	0.407111	0.336796	0.193001	0	0	0.0798415	0.147677	0.136999	0.597949	0.684886	0.258649	0.275077	0.29736	0.289089	0.273385	0.0804509	0.146204	0.338964	0.398321	0.388034	0.684936	0.756224	0.327957	0.170166	0.479132	0.537756	0.63139	0.318548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0.795582	0.696989	0.257451	0.0367125	0	0	0.12953	0.257915	0.0642213	0.468438	0.324327	0	0.214061	0.333929	0.265429	0.270325	0.115641	0.288228	0.2952	0.282223	0.409267	0.324385	0.179822	0.0695008	0.019414	0.124698	0.0894689	0.21207	0.259967	0.278495	0.354567	0.0537911	0	0.0419814	0.1364	0.149126	0.179886	0.341903	0.262406	0.156861	0.268914	0.875461	0.804604	0.607267	0.777017	0.613197	0.613979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.0636931	0.276304	0.241115	0.0755751	0.324828	0.348415	0.490391	0.901488	0.596155	1.18006	1.1686	0.43645	0.179205	0.0049698	0.151089	0.0406769	0	0	0	0	0	0	0.136626	0.245357	0	0.207856	0.200035	0.0710568	0.341132	0.0183288	0	0.167709	0.0485187	0.419218	0.554858	0.110929	0.498607	0.583338	0.312226	0.198108	0.265703	0.0729666	0	0	0	0	0.163399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000310.2.13c9a4f1-6099-46e7-900d-6e97d2b9ea39.fc.signal	0	0.509219	1.04356	0	1.09091	0	0.179354	2.27781	0.501647	0.793053	0.56798	0.236648	1.09148	0.0543537	1.87289	0.357084	0	1.55165	1.23951	2.32961	3.90402	1.2133	0	0	0	0.756035	2.40331	2.10853	3.8906	1.27913	0	0	0	1.73249	1.15736	0.387077	0	1.60306	1.15247	2.65823	3.35224	1.15185	2.10973	2.08178	0.02174	0.812542	0.442244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.73d1e6ec-7a5c-4a36-af2c-6b95660100b5.fc.signal	0.901629	0.314727	0.826133	1.48381	0.0534005	1.15582	0.74334	1.59819	0.456774	0.91136	2.19694	1.02543	0.369412	0.610144	0	0	0	0	0	0.303663	1.03107	0.43415	0.474999	0.999548	0.408486	0.512659	0.530031	0.474416	0.300389	0.766642	0.625456	0.137688	1.4914	0.764229	0.442656	0.18792	0.60552	0.115821	0.684557	0.549931	0	0.100528	0.491815	0.831078	0.797661	0.6264	0.55571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.aa73485b-a7d2-4bb9-8721-ffbe86f89aca.fc.signal	0.670204	0.529075	0.0182484	0.080926	0.835158	1.00043	0.658473	0.347131	0.66941	0.669441	0.398261	0.205906	0.186552	0.820894	0.49681	0	0	0	0.361804	0.109099	0	0	0.496702	0.0614366	0.246866	0.915736	0.567997	0.441963	0.364139	0.00731707	1.93602	1.29361	0.73047	0.811507	0.249495	0.805186	0.543466	0.624608	0.56061	0.0778722	0.691486	0.444715	0.421376	0.308272	1.01541	1.07069	0.576577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0.305398	0	0	0	0	0	0.202629	0.614063	0.413941	0.579157	0.199293	0	0.105743	0.56456	0.0697906	0	0.144278	1.11229	0.91984	0.200889	0.570167	0.166181	0.727311	0.282304	0	0.567405	0.852871	1.01598	0.458864	0.31663	0.539414	0.414471	0.0867095	0	0.0577411	0.621605	0.659918	0.448062	0.193321	0.553991	0.116318	0.646723	1.07308	1.42702	1.49571	0.416156	0.29659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.cce25949-4874-486b-8e10-e945d4818d87.fc.signal	0.0453102	0	0	0.231603	0.15658	0.103479	0.351009	0	0.272321	0.528655	0.183005	0.25549	0	0.134517	0.951606	0.257914	0.435985	0.215277	0.419727	0.558425	0.235901	0.681424	0.489334	0.200509	1.50944	0.887695	0.347231	0.67625	0.621771	0.40534	1.44262	0.343889	0.574725	0.598535	0.396754	0.0402035	1.00086	0.824973	2.92714	3.4826	2.6073	3.55718	2.66578	6.22233	6.13917	2.56616	0.548487
