	chr2:15939448-15939597	chr2:15939598-15939637	chr2:15939638-15939747	chr2:15939748-15939897	chr2:15939898-15939947	chr2:15939948-15940047	chr2:15940048-15940197	chr2:15940198-15940347	chr2:15940348-15940497	chr2:15940498-15940647	chr2:15940648-15940797	chr2:15940798-15940947	chr2:15940948-15941097	chr2:15941098-15941247	chr2:15941248-15941397	chr2:15941398-15941547	chr2:15941548-15941697	chr2:15941698-15941847	chr2:15941848-15941997	chr2:15941998-15942147	chr2:15942148-15942297	chr2:15942298-15942447	chr2:15942448-15942497	chr2:15942498-15942597	chr2:15942598-15942747	chr2:15942748-15942897	chr2:15942898-15943047	chr2:15943048-15943197	chr2:15943198-15943347	chr2:15943348-15943407	chr2:15943408-15943497	chr2:15943498-15943647	chr2:15943648-15943797	chr2:15943798-15943947	chr2:15943948-15944097	chr2:15944098-15944247	chr2:15944248-15944397	chr2:15944398-15944547	chr2:15944548-15944697	chr2:15944698-15944847	chr2:15944848-15944997	chr2:15944998-15945147	chr2:15945148-15945297	chr2:15945298-15945354	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	1.0374	1.86442	1.80413	2.08324	2.96008	5.4346	10.0726	11.3754	11.4732	12.2218	15.5551	18.8213	14.4158	12.3076	13.9621	11.8214	7.61933	3.82616	9.59198	13.0843	16.5997	14.1086	8.67155	3.0069	1.6587	6.48245	10.1217	8.69118	7.17298	5.56048	3.85584	3.58591	4.13168	3.97808	3.19408	1.76118	0.31335	0	0	0.10268	0.394708	0.6329	0.656787	0.512985	0.607143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	9.30846	8.48773	29.5798	26.0663	45.1731	70.8808	48.7513	55.9322	31.5675	48.6332	47.8729	65.4724	70.6276	71.1958	70.7306	62.1528	41.3209	13.2556	28.4437	27.9263	43.1515	32.3306	14.1601	2.77523	5.6149	19.1844	27.6515	33.8649	36.8524	18.985	12.7902	23.1962	18.9655	25.3521	15.7949	19.236	20.6408	10.6361	10.0202	5.52387	2.72183	2.18543	1.11163	0.943461	0.996656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.73d1e6ec-7a5c-4a36-af2c-6b95660100b5.fc.signal	2.21961	1.98338	0.551883	0.728888	2.04377	3.82351	5.53889	4.3755	4.51508	3.40367	7.15401	10.47	8.77024	12.7837	9.58138	5.79118	6.5735	3.17829	5.16224	12.3363	13.3307	16.5799	13.9321	5.75703	4.15125	9.20843	12.5284	13.9614	11.3094	6.19138	6.92573	8.57811	10.1134	5.56094	4.59199	11.494	10.2307	4.5981	3.49227	1.52438	2.75978	1.69426	0.311084	0.403187	0.410665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	2.74328	2.04185	3.10464	6.29555	9.19086	11.5324	16.9584	25.9081	24.8991	65.7125	105.874	150.916	147.388	198.553	150.27	122.681	85.3417	34.031	101.379	121.709	139.509	126.724	61.2878	23.7164	23.0112	74.6902	103.849	100.121	78.292	40.5678	35.2471	30.4085	43.1723	44.1289	36.5236	22.4785	14.0049	9.47251	6.89848	5.78856	3.74765	2.2682	3.09375	2.92658	0.438875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	2.70567	4.10405	4.91567	5.00963	6.25931	9.69822	13.5311	24.4344	19.6419	39.8837	75.2202	110.869	128.723	140.08	137.512	106.013	60.9976	24.2403	72.0969	71.1977	76.4282	74.7561	35.53	13.133	14.781	43.1685	71.2681	54.0702	33.8819	28.9793	23.0826	21.3898	21.5238	21.2834	20.8339	17.3378	10.7729	5.12649	3.33887	3.02286	1.85528	0.467188	1.43196	1.41049	0.480032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.cc1ccc19-c2bd-4f77-8714-4fe6bab0d403.fc.signal	8.19667	8.49184	21.5044	17.6095	31.2296	52.9783	42.8441	31.7408	18.5919	17.4222	26.2288	44.4535	32.6262	37.616	40.4292	40.8878	22.7931	6.01691	30.1813	26.8396	26.2993	25.204	20.2883	14.0291	14.3536	30.3175	38.4664	45.726	45.871	25.0997	10.4099	29.3822	32.3434	32.2545	38.4079	29.7269	30.655	20.43	19.4137	16.5437	11.2388	14.9292	8.12532	5.2548	0.97383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	3.84894	5.28051	4.81046	3.85942	5.83442	9.90709	15.6202	14.8708	11.8957	11.2576	12.4613	19.0345	20.9193	17.7397	17.266	22.2952	16.8913	7.17188	12.9928	17.5572	19.2572	11.3627	3.19326	1.16843	1.9652	8.8581	21.9216	29.9904	31.8119	17.9476	11.1617	13.0522	15.9756	16.1588	14.2143	13.2956	15.5169	15.57	17.4428	13.7299	5.07079	1.23597	0.891822	1.38635	0.744948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	1.71752	3.01045	3.21287	1.2276	0.791117	3.31369	2.76028	5.88938	2.28666	12.0012	15.0928	11.6035	11.8904	19.5284	9.65956	6.86064	8.98471	5.24357	15.4249	11.8589	18.3761	29.5659	12.6768	6.12039	9.01154	8.89249	7.837	6.13894	7.22002	1.54913	1.56195	3.24127	4.6356	2.80398	2.18031	1.13062	0.912624	0.0528987	0.125293	1.04262	0.696049	0.54401	0.306037	0	0.370849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0.586619	2.12015	6.93015	9.75427	21.5283	45.8976	53.4943	72.314	49.0459	54.2721	72.5194	74.4255	56.6375	79.4236	62.0113	48.7155	52.015	39.6668	51.3728	47.431	58.8979	73.5619	47.3426	20.6976	27.9225	31.0266	35.6962	37.1745	25.3801	10.6844	6.8708	11.6781	10.0042	6.98639	6.63668	3.43434	7.67132	4.54391	2.9198	3.96111	1.22855	0.836122	1.36311	0.739624	0.463087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	10.5839	8.29076	20.0352	21.9783	18.6853	37.3242	37.377	33.0352	15.1739	20.5853	24.9335	31.3978	40.438	42.9424	45.9582	43.9182	25.6932	5.54737	23.4446	22.9039	20.8974	15.7649	15.487	18.0856	17.3077	20.5206	29.9719	38.7594	34.5765	26.6975	13.4455	36.2863	39.1493	23.1877	23.935	26.6704	41.8187	37.7503	38.6632	35.801	20.2337	14.7546	10.5033	7.84009	0.960688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	3.57143	9.40888	7.76253	4.43024	15.0618	18.2635	28.9456	29.6151	26.5666	30.0467	3.16625	27.4364	50.2825	17.9586	25.7957	23.2364	27.2916	14.2383	5.53893	6.81387	4.69224	0.609611	0.487677	0.422871	0.400671	7.80368	19.6072	17.8788	23.99	16.1649	6.35907	3.14754	14.3529	18.9136	13.2034	7.17445	8.95908	5.77638	2.44066	3.1593	1.91656	0.982015	0.520748	0.588427	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	1.78816	3.05524	3.32824	3.42508	4.49776	8.37725	11.8	13.3193	14.9502	14.2418	20.9789	25.1601	23.2135	23.0154	23.6664	19.7088	10.5107	4.2397	8.16607	11.7392	14.5602	16.7166	10.5609	6.26298	8.33825	17.3921	15.1194	9.72902	7.17901	6.28385	4.74872	5.76386	6.23272	7.12358	8.17395	5.44357	1.66349	0.23832	0.921972	1.40663	1.52671	1.6334	1.08905	0.738441	0.651106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.29b532ed-a9ce-4294-8a49-639e0e106f5d.fc.signal	1.97573	6.24073	10.9668	19.0777	29.724	49.2363	61.4486	71.559	67.8158	80.5384	98.8578	117.593	118.905	133.706	132.027	116.05	102.43	77.0549	104.816	125.295	134.405	129.092	146.012	134.979	137.477	129.741	130.049	118.588	124.414	92.5642	86.1524	87.3437	113.966	108.48	87.423	75.8711	70.4964	57.2795	57.9845	58.7403	29.6814	10.0946	15.2232	23.3368	0.349131
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	5.42601	6.03765	6.55708	3.5517	2.1273	4.57437	8.20223	6.80761	3.49814	5.5578	9.95626	13.8113	13.5588	10.2544	11.5872	8.2996	6.85626	3.35922	7.33604	8.70751	9.26188	9.71429	6.79908	4.33282	6.60308	9.38113	11.9324	11.8313	10.8031	5.59456	3.47805	6.68534	14.1619	14.9758	11.3596	8.06321	6.92135	3.00267	1.9519	5.10965	2.43411	1.40996	1.9894	0.826325	0.670533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	5.47404	7.72146	14.6406	7.56266	6.54523	18.43	19.8846	21.6362	15.4205	52.3738	54.0231	56.967	57.3639	62.8343	56.7101	49.6173	40.783	16.9792	56.6652	59.6519	70.6347	65.2101	43.9925	39.7205	49.3157	56.7385	64.4493	56.5022	47.7422	43.8327	28.4361	36.6272	48.433	44.9747	35.3671	40.0255	33.0865	19.712	22.7395	12.5349	10.5601	2.91664	2.73004	3.79013	0.418811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	3.47928	2.90192	5.06703	3.58045	5.08307	5.21497	3.89626	5.33362	5.32411	3.35898	4.2133	7.42145	6.95103	3.58268	5.41434	3.37963	5.64791	4.64083	4.20539	2.47496	4.94765	3.06828	2.86305	4.09425	5.36776	6.62954	4.64673	2.69323	2.38013	1.67744	0.510427	0.806147	2.17651	2.51015	3.69546	2.3644	1.89462	1.14654	1.26073	0.587462	0.818197	1.3986	1.39908	0.399684	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	2.38445	3.1544	6.97615	6.85995	6.2015	8.92108	8.79368	9.25267	5.93223	6.94473	4.71313	4.59123	8.1498	10.8047	8.96774	10.6077	7.48813	1.90096	4.57885	7.30012	8.9779	10.0462	9.21139	8.18548	9.07089	11.0462	10.9202	8.76302	6.38475	3.25435	2.76532	3.72754	5.27019	7.66496	6.94584	5.18515	5.4088	4.28364	4.68493	4.79577	2.71415	0.342079	0.287662	0.981666	0.664495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9a67dbab-2305-42d6-a0ec-7cb7b956e3e2.fc.signal	2.75274	2.56902	5.42106	4.26608	9.62938	19.8908	16.6612	14.6977	6.50602	4.41548	4.89301	6.35241	6.36278	9.76735	11.4094	9.88111	6.77167	3.81142	2.94579	3.9219	7.65172	6.76969	4.87639	2.4382	4.71243	6.63265	9.28353	6.46779	5.64039	3.89134	2.46493	3.86801	2.65902	3.53064	4.06178	3.26467	3.99454	4.6458	2.37344	1.57218	0.992646	1.78638	0.834303	0.616994	0.974155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.7418f6bc-6e40-4cd9-9c59-6013c4a60b00.fc.signal	1.97488	5.21359	9.66235	8.45337	12.3674	23.6057	31.0353	26.6808	18.5301	15.4676	13.7138	20.4801	22.2657	18.5982	11.7587	14.221	18.999	15.8466	16.8687	22.7327	23.9352	16.2394	5.47124	2.26968	1.69346	5.79993	5.72417	11.9144	13.2553	7.80629	5.12996	7.12814	8.9453	6.18041	6.41308	3.63826	3.75617	5.16732	2.93002	1.24254	1.83577	1.70494	0.460842	0.202166	0.458333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.afd56aac-66b2-49ba-b108-0839492989bd.fc.signal	2.12513	3.29642	5.36408	11.5926	34.8031	53.0487	61.4038	57.9191	42.8382	59.3081	84.3645	112.242	102.663	99.9691	98.4123	89.1779	52.0134	46.0505	85.3703	106.939	119.946	131.548	103.883	115.747	113.786	103.757	80.9916	88.7879	44.6437	63.9876	44.5044	34.1478	35.2587	61.398	63.9497	46.7274	46.3114	32.8519	23.0248	17.7942	7.2815	3.66148	3.12428	6.45998	0.364641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.c5ef21e4-195e-4160-bc6c-4a5cf2e91a44.fc.signal	5.06539	8.5706	13.1673	5.89261	12.4923	35.5292	22.6944	40.9173	21.2775	18.5166	20.5298	36.966	13.9572	27.3938	26.8109	19.0148	13.8148	18.2523	30.96	26.6516	27.7662	30.6459	12.6634	3.51159	4.44719	11.6608	16.8182	21.0227	21.1948	13.6928	6.89707	6.71754	15.3355	7.26559	5.07071	3.45783	7.46619	2.91305	1.77982	4.05389	1.57583	1.91638	2.5897	1.34693	0.215827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.c4a2d88f-1de5-4172-8460-f71aa0a40d72.fc.signal	4.09464	1.92923	9.34848	5.79451	7.18366	21.2335	14.57	11.0062	6.90305	5.69004	6.84743	17.6087	11.7556	14.6653	12.2923	19.5203	18.8321	0.254033	3.90494	6.70809	6.58671	3.80896	4.24542	3.50076	3.20965	5.71144	16.5905	18.9407	14.9983	11.5282	4.68036	12.3848	20.8986	18.8498	9.25113	10.5403	17.5177	17.2483	13.8245	9.59603	10.4825	11.3061	7.29346	6.64101	0.505445
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.f0f49cb4-faa4-493d-95f6-28ba67fd8f5a.fc.signal	2.11094	4.35796	5.36467	2.79858	14.4161	29.2628	36.2244	47.1304	31.7062	38.8211	11.3138	39.1022	51.6607	29.9966	48.8695	39.3162	42.5034	30.0793	37.1256	41.3026	30.6003	11.2867	2.96923	0.355321	0.00411133	8.65176	30.6285	38.0805	36.4259	21.034	14.5586	18.5569	19.0715	17.3255	12.3774	8.95951	8.28612	5.4666	1.66995	1.89105	2.77833	1.97868	1.24887	0.275133	0.211864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.d7185ece-dead-471a-94c7-970dbc1c9c5a.fc.signal	1.26116	4.11638	6.34784	3.12558	3.13099	7.17889	15.6207	14.3712	12.0787	22.5109	25.3957	29.4959	32.0374	27.3185	20.1877	25.5181	20.811	16.0372	27.3048	26.1769	34.2664	20.2336	16.114	28.0401	24.6305	17.2903	21.307	20.0591	24.1824	23.0069	15.6934	13.1386	21.9126	23.7378	18.9598	12.043	13.809	10.7212	6.75131	8.28051	5.65606	2.96293	0.951711	1.82022	0.27551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	7.68849	19.7407	22.1077	10.9444	16.4931	28.9167	33.8325	22.6117	13.6694	24.016	45.8817	67.1462	82.3165	65.7171	77.045	68.712	41.0403	15.1621	57.5265	63.1792	52.8044	39.3454	21.1395	4.41528	0.847153	13.883	38.1677	63.5549	45.8196	19.2978	8.03384	12.2298	10.3132	9.88342	12.3929	6.56801	3.98989	2.75605	2.00167	2.6217	2.20518	0.238158	0	0	0.477645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.7cb1b260-ca75-46bb-8f6a-650a6447c78b.fc.signal	5.77368	7.41083	19.9963	16.9889	26.7928	37.6	36.7789	36.9309	19.6488	14.2986	19.7346	57.4877	36.5131	37.111	41.2572	44.3931	30.2357	8.97882	28.8933	26.2639	22.6547	17	9.25009	3.02248	6.70644	22.1924	40.2276	44.0001	45.1654	26.9725	11.7217	27.7374	36.0677	42.9854	38.6574	44.4821	39.8807	30.9376	28.8857	17.2667	19.5243	15.4998	11.072	7.15991	0.800153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.fc.signal	3.14776	3.01358	11.5888	10.0104	25.4531	37.471	26.099	29.9225	14.8007	19.8049	19.6495	31.8562	29.886	29.5872	29.672	24.3004	17.106	5.48464	16.4439	17.1141	27.5565	17.0272	8.27238	5.6653	13.7328	18.7591	16.993	21.2747	20.4411	13.4492	7.62709	11.1177	7.13148	11.2398	9.74115	9.136	8.23789	6.30847	6.87103	3.94957	2.76463	1.48634	1.9863	1.10751	0.735955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003830.4.0fee77cc-ad56-4f5b-bfb6-451051158efc.fc.signal	4.23704	3.81548	11.3631	13.2386	34.7957	37.6147	19.8421	13.9563	11.5121	5.22282	5.6552	13.0744	6.42762	7.99561	8.35831	8.8068	5.47069	0.657199	6.01177	8.80438	7.44223	11.0336	4.53105	1.02036	1.13561	5.78779	10.6102	7.98084	4.96027	2.83115	2.20383	5.80956	3.84626	5.38398	2.37236	2.36239	4.20965	7.86591	5.01529	2.60568	4.27745	2.22477	2.52601	3.25459	0.665323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.5f1e2b9f-7ef0-4e6e-89e2-0b9c11816f3d.fc.signal	12.7713	16.4917	14.7779	8.18062	9.31026	14.1621	13.2709	9.75994	12.8471	19.5733	20.0858	32.428	33.328	33.7131	33.5726	31.3561	25.4328	10.231	27.2739	35.3906	38.7566	32.8805	16.5348	6.62316	6.33037	22.0941	38.1255	40.6115	22.8503	21.9425	25.0614	30.441	35.4155	38.5254	32.3638	33.2131	36.8939	29.4602	27.8049	19.7405	14.3629	4.90951	3.01094	4.96254	0.415771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.9815b17b-4b2f-4371-98fe-9b674b10f52b.fc.signal	2.02017	3.64101	4.54081	3.75843	5.99038	11.0011	15.617	14.7148	11.7412	16.3835	18.7664	21.9293	23.0313	20.2063	18.2466	12.6029	14.9908	14.791	16.5218	18.2929	21.2729	18.0268	8.23252	3.26984	2.48612	8.27946	10.7422	12.0824	12.774	7.55305	5.38282	5.56214	5.32308	4.36564	2.96835	3.06173	3.4584	2.86734	3.15373	2.75383	1.54706	1.03661	1.15075	0.935009	0.755299
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.a1786588-e489-4c70-a7da-27b695059d11.fc.signal	10.7114	11.7839	24.0278	19.8528	43.1062	64.9724	39.5127	36.0178	22.9866	28.2398	28.35	56.1056	45.9048	45.7161	39.457	33.7	27.9359	5.85936	20.5053	21.5134	30.1785	24.0503	8.15536	1.74833	1.52791	8.89673	16.8534	20.3895	17.2253	12.2322	8.91707	13.697	9.79972	21.2461	13.9674	8.75047	7.81364	3.41877	2.15896	0.578045	0.542548	0.797162	0.748432	1.03518	0.798319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.5811fe86-2f6b-4937-8c8f-b865bb36877a.fc.signal	0.816269	1.84499	1.87381	0.692286	0.638061	0.366687	1.84488	1.13727	5.80852	7.92066	5.73037	2.18239	2.78362	6.46544	3.48271	0.385552	1.04458	3.45676	4.51488	0.403284	0.5384	0.423815	1.13412	0.413459	1.33299	0.178397	2.53805	0.60019	0	0	0	1.52698	3.21241	2.14731	2.99118	1.71973	0.900679	0.702829	1.3136	5.82244	0.801837	0	0	0	0.230088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.55c580e9-33d1-47be-8555-14db2907a656.fc.signal	1.17446	1.54919	1.39439	1.5622	1.80426	5.24931	3.68257	2.87893	4.3701	5.2871	3.08185	3.16902	7.3108	6.62491	5.27778	3.0378	2.75358	1.29336	3.02798	7.90482	7.58012	6.84578	3.82807	1.54414	2.14702	4.71814	6.3186	3.42074	3.4307	0.545535	1.21228	4.4685	0.116788	0	1.23447	1.17211	0.599678	0	0.519159	0.146505	0	0.0124686	2.60059	2.83538	0.741713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aac7e4a9-da4f-4f24-8b37-ec261c55025e.fc.signal	0.897272	3.25255	4.06297	2.71847	4.5981	8.04199	10.5654	11.3508	6.99412	4.60258	6.24281	7.37316	6.53964	4.70825	2.2336	0.690369	0.419667	0.534727	3.0902	3.1771	4.76361	6.87924	5.39452	3.19812	1.57257	0.130859	0.345207	0.538288	0.040011	0	0.619315	2.21911	2.0175	0.313215	0.829095	1.03805	1.44136	0.610928	0	0	0	0.331917	0.453295	0.167762	0.583333
