	chr2:73077151-73077300	chr2:73077301-73077450	chr2:73077451-73077600	chr2:73077601-73077750	chr2:73077751-73077900	chr2:73077901-73078050	chr2:73078051-73078200	chr2:73078201-73078350	chr2:73078351-73078500	chr2:73078501-73078650	chr2:73078651-73078800	chr2:73078801-73078950	chr2:73078951-73079100	chr2:73079101-73079250	chr2:73079251-73079400	chr2:73079401-73079550	chr2:73079551-73079700	chr2:73079701-73079850	chr2:73079851-73080000	chr2:73080001-73080150	chr2:73080151-73080300	chr2:73080301-73080450	chr2:73080451-73080600	chr2:73080601-73080750	chr2:73080751-73080900	chr2:73080901-73081050	chr2:73081051-73081200	chr2:73081201-73081350	chr2:73081351-73081500	chr2:73081501-73081650	chr2:73081651-73081800	chr2:73081801-73081950	chr2:73081951-73082100	chr2:73082101-73082250	chr2:73082251-73082400	chr2:73082401-73082550	chr2:73082551-73082700	chr2:73082701-73082850	chr2:73082851-73083000	chr2:73083001-73083150	chr2:73083151-73083300	chr2:73083301-73083450	chr2:73083451-73083600	chr2:73083601-73083750	chr2:73083751-73083900	chr2:73083901-73084050	chr2:73084051-73084163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	0.402312	0.356503	0.499028	0.482461	0.120509	0.674514	0.381547	0.386063	0.379051	0.702041	1.05614	0.295782	0.268636	0.238587	0.744749	1.36469	1.03478	0.258044	0.30834	0.194923	0.398176	0.323314	0.301577	0.572059	0.39994	0.128376	0.301134	0.41543	0.45273	1.0358	0.714762	1.07057	1.05878	0.267938	0.283142	0.842782	0.231512	0.490021	0.836167	0.398783	0.0127568	0	0	0.545541	0.743388	0.888792	0.910383	0.228448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	1.35661	1.13912	0.732682	0.770256	0.655297	0.635005	1.33178	1.23203	0.370891	0.621768	1.22003	1.20483	1.15386	0.874908	0.347823	0.672962	1.50302	1.22596	0.844216	0.882359	0.675088	0.962821	1.84698	1.97777	1.18094	1.53386	1.54169	1.23053	0.945059	0.527359	0.994028	1.10371	0.762645	0.75246	0.383663	0.440783	0.627704	1.20091	1.09662	1.1258	0.995826	0.836574	0.74037	0.580901	0.954943	1.5756	1.33331	0.261625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.393147	0	0.362816	0.408934	0.854127	0.989221	0.441832	1.7422	0.547411	0.440233	1.66962	1.08359	0.408771	0.10336	0.713128	1.26841	1.67791	1.50792	0.212832	0	0.171944	0.663524	0.226917	0.481002	0.544685	0.393811	0.11876	0.271687	0.397878	0.353713	0.27694	0.477342	0.144447	0.925741	0.494407	2.59044	1.74328	0.726476	0.934073	1.11648	2.45416	1.33907	1.31769	1.56947	1.57392	1.97222	3.10922	0.83004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.311111	0.518026	0.519671	0.665779	0.408843	0.246396	0.424459	0.469953	0.472427	0.432919	0.55294	0.624731	0.869161	0.621132	0.30318	0.30844	0.425846	0.616977	0.47807	0.589491	0.88079	0.812996	0.871839	1.34758	1.25542	0.322567	0.291606	0.345955	0.745695	0.61055	0.465467	0.888479	0.294325	0.157732	0.507088	0.446451	0.140024	0.523401	0.312014	0.386378	0.717052	0.857181	0.47895	0.532863	0.388116	0.40652	0.428457	0.335968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.744038	0.175968	0	0.15232	0.305097	0.344725	0.31899	0.401196	0.60725	0.404714	0.608658	0.315159	0.011404	0.0870881	0.192471	0.0659284	0.25959	0.579569	0.456473	0.102052	0	0.0951963	0.100536	0.0062624	0.205471	0.224641	0.108709	0	0	0.08264	0.20571	0.0467168	0	0.0363617	0.470978	0.368274	0.0801957	0.180724	0.279585	0.0548019	0.0882758	0.211756	0.0317493	0.017991	0.303668	0.268969	0.0979369	0.286174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.907358	0.476551	0.684756	0.324335	0.845564	0.433011	0.336941	0.206644	0.651658	0.65733	1.37063	1.91354	0.808006	1.61785	1.66394	1.66318	1.59627	1.29089	0.995826	0.312299	0.924937	2.18104	0.650773	2.1833	3.10471	1.50388	1.85369	1.29737	0.46072	1.25219	2.34118	1.15995	1.53042	0.497143	0.165658	0	0.638941	0.864137	0.276949	0.205353	0.284675	0.641739	0.028168	0.0531167	0.736334	0.72376	0.19769	0.338967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.27124	0.746493	1.22763	1.75305	0.428775	0.535936	0.286614	0.34359	0.221726	1.37642	1.59734	1.71929	0.432427	0.530485	2.0013	2.07042	2.61192	1.85765	1.21002	1.97801	3.62255	4.43229	4.26075	4.2156	2.03081	0.423834	0.844501	1.4313	2.32949	1.21118	0.612355	0.723995	0.732109	1.60551	1.91598	1.27516	1.1586	0.311625	0.596847	0.698945	1.27775	0	0	0.395014	2.13117	0.433782	0	0.252602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.962923	1.02282	0.426849	0.206737	0.443541	0.644932	0.535442	0.351821	0.324489	0.620567	0.642368	0.277866	0.0748421	0.134897	0.57956	0.605226	0.22525	0.126664	0.324669	0.517979	0.237873	0.204544	0.557791	0.627112	0.470011	0.482682	0.491894	0.303941	0.149693	0.110318	0.325929	0.263022	0.100919	0.544615	0.574392	0.268948	0.313718	0.353526	0.199187	0.198511	0.34489	0.435132	0.497597	0.381963	0.173071	0.485715	0.778473	0.36
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0.106772	0.147516	0.0322854	0.0170688	0.128142	0.499519	0.489353	0.243421	0.215184	0.255378	0.0346041	0	0.0114157	0.119384	0.289297	0.671739	0.636819	0.494498	0.587581	0.187516	0.0669758	0.147911	0.284165	0.214204	0.387018	0.481389	0.307876	0.356816	0.191047	0.333115	0.554325	0.124464	0	0	0.121431	0.23467	0.250049	0.18912	0.307967	0.14252	0.0158237	0	0.0770411	0.189093	0.2406	0.373768	0.50887	0.144928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.203024	0.241961	0.222774	0.581692	0.449692	1.07219	0.24011	0.352341	0.0382008	0	0.104451	0.122493	0.494024	0.245848	0	0.149797	0.100003	0.133447	0	0.0450554	0.127785	0	0	0.273236	0.0929759	0.164199	0.23255	0.310872	0.100337	0.0863722	0.0670923	0.207262	0.195744	0.0848647	0.219973	0.561572	0.20658	0.0857899	0.176171	0.161804	0.0031062	0.290464	0.235222	0.102004	0	0	0.371598	0.266896
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0	0	0	0	0	0	0	0	0.2991	0.34411	0	0	0	0	0.107858	0.54766	1.29417	0.564578	0.446166	0	0	0	0.524393	0.917715	0.591197	0.982461	3.18037	4.21232	3.24805	1.41468	0.991736	0.818725	0.624846	0.0063446	0	0.465212	0.744321	0.265055	0	0.80175	0.902319	0.424558	0.621634	0.264311	0.475751	0.803539	0.836481	0.82684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0.340895	0.339045	1.15035	0.76542	0.297593	0.484785	1.16797	0.509617	0.105542	0.898004	0.422901	0.333518	0	0.241594	0.302393	0.00319987	0.46079	0.0799979	0.223994	0.44479	0.811176	0.489588	1.03459	2.21113	0.697581	1.02237	0.567986	0.999973	0.892775	0.478387	0.791978	0.702382	0	0	0.0505783	0.309376	0.259369	0.176139	0.287471	0.699308	0.817576	0.227194	0.238392	1.05757	0.335991	0.414649	0.755325	0.69906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.377722	1.27942	0.560828	0.762808	1.01704	1.52467	0.908417	0.570066	1.02687	0.82549	1.11058	1.79426	0.67761	0	0	0.281603	0.215152	0.151074	0.274274	0.695115	1.80606	0.380402	0.0510848	0.703042	0.774242	0.639437	1.61218	0.866665	0.584457	0.179625	0.419353	1.33178	0.888677	0.140544	0	0.155678	0.644343	0.829223	1.02979	0.24358	0.155107	0.300567	0.878265	0.976629	1.39413	0.835349	0.547933	0.388659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.cc1ccc19-c2bd-4f77-8714-4fe6bab0d403.fc.signal	0	0	0.278728	0.437458	0.142517	0	0.183023	0.524143	1.86863	0.697464	0	0	0	0	0	0.292292	0.185757	0	0	0	0	0	0	0	0	0	0	0	0	0.0990552	0.359435	0.17986	0	0	0	0	0	0	0	0	0	0	0.208285	0.248231	0.574988	0.0808225	0	0.435897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	1.16903	0.682058	0.615893	1.05376	1.58579	1.02173	0.879535	0.440175	0.293656	0.294131	0.35191	0.85079	0.535998	0.192542	0.608717	0.714192	0.374928	0.271601	0.282248	0.238042	0.317898	0.417718	0.189569	0.360651	0.546003	0.527473	0.6415	0.307913	0.233764	0.29223	0.615844	0.889524	0.476126	0.059864	0.158453	0.322697	0.433401	0.547428	0.339307	0	0	0	0	0	0.152511	0.2138	0.198664	0.695312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	2.05853	1.56117	0.902042	0.882218	0.839239	1.24573	0.93872	0.221381	0.923172	0.749027	2.27806	1.79369	0.420118	1.06116	1.61019	1.3143	0.714873	0.977465	0.419853	0.614904	0.514514	1.36078	0.646985	0.853875	1.7597	0.796203	1.19322	1.88563	0.90632	0.735347	1.68102	0.876716	0.024804	0.0289432	0.643582	1.54955	0.891811	0.876333	1.4905	0.891583	1.19251	0.432025	0.775638	2.29213	1.8965	1.33115	1.15761	0.698602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.0d70dbb5-6bd0-48ac-bde1-b73edc6398bb.fc.signal	0.579746	0.127324	0.03993	0.663077	0.978353	0.093694	0.641158	1.21594	0.645549	0.223239	0	0	0	0.85737	0.233315	0.228522	0.845331	0.231111	0.545509	0.058256	0	0.0137361	0.300163	0.43932	0.343543	0.816179	0	0	0	0	0	0	0.417098	0.221262	0.283905	0.288805	0	0	0	0.17704	0.294532	0.880327	0.50803	0.926533	0.29774	0.955808	0.409736	0.254386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.4385ecaa-47ed-48e3-8af5-20303d73a7da.fc.signal	0.0576851	0.334767	0.306912	0.0100434	0	0.155989	0.34966	0.418723	0.534901	0.0166731	0	0	0	0.408276	0.499152	0.160118	0.272115	0.3834	0.105667	0.187612	0.159108	0.255195	0.0995297	0	0	0.221127	0.21996	0	0	0	0.00439013	0.262748	0.188571	0.166062	0.176641	0.388961	0.10923	0.337164	0.759512	0.178234	0.00445813	0.304369	0.74531	0.577125	0.122779	0.155956	0.321173	0.215736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0.120994	1.53293	1.05383	0.478071	1.38871	0.804119	0	0.24635	0.953988	0.725962	0.940027	1.97784	1.2831	1.08808	1.49109	1.35129	2.41529	1.97314	1.89403	2.21052	3.70908	4.78406	5.56121	5.07258	3.37333	5.62718	4.12325	2.63406	0.246641	2.10817	1.18418	0.385193	1.16015	0.702694	0.505501	0	0	0	0	0	0	0	0.491312	0.310677	0	0	0.333577	0.365055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fc96c71-e7b0-4c32-a9b8-85db9118188b.fc.signal	0.775036	1.72734	1.68732	1.00708	0.470126	0.511412	0.475404	0.205709	0.473954	0.666366	1.51323	0	1.45699	1.28349	0.335728	0.49067	0.165542	0	0.320988	0.475141	0.766578	0.717188	0.59031	0.347357	0.534692	0	0.132909	0.76678	1.3394	0.981538	0.500963	0.572529	0	0.204475	0.536189	0.0695293	0.940655	1.70258	0.462024	0	0	0.338036	0.287442	0.154695	0.739338	1.95772	0.366426	0.331579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0	0	0	0	0.0503458	0.152824	0.176074	0.015195	0	0	0.177303	0.223711	0.301114	0.140534	0.716329	0.22056	0	0	0	0	0	0	0.14639	0.478207	0	0.073027	0.225348	0.228442	0.489024	0.268608	0.300436	0.454718	0.16277	0	0.275209	0.566221	0.290085	0	0	0	0	0	0.0214539	0.571753	0.108482	0.464057	0.354393	0.256563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	0	0.698369	0.850053	0.53029	0.863325	1.01947	1.28492	1.07111	1.10498	1.36655	0.530583	2.04411	1.52701	2.44225	1.59429	2.20818	2.66263	0.864709	1.00299	1.60901	1.55843	2.2529	1.10751	1.83333	1.05448	0.153869	0.46617	0.88154	0.403533	0.494332	0.506341	0.543741	0.382381	0.122431	0.668112	0.474384	0.370513	0.451236	0.533286	0.214483	0.560499	0.549442	0.343191	0.260341	0.372005	0.499277	0.408536	0.407407
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	0.0535859	0.191298	0.244031	0.102275	0	0.034128	0.26464	0.468614	0.44386	0.578884	0.357277	0.0184653	0.0275977	0.135716	0.203266	0.0936413	0.166006	0.616437	0.460363	0.247596	0.42279	0.289038	0.350986	0.562612	0.52231	0.43909	0.138575	0.0903703	0.556137	0.454248	0.0307571	0	0.0878272	0.276468	0.196179	0.284418	0.638182	0.556597	0.597267	0.641274	0.283864	0.268529	0.408706	0.292181	0.0669759	0.131868	0.501798	0.390141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0.216904	0.267651	0.263874	0.0727399	0.0379577	0.221256	0.161281	0.232779	0.258747	0.121725	0.216856	0.115624	0.16136	0.305992	0.170083	0.0833471	0.100844	0.177806	0.193342	0.182859	0.114828	0.126696	0.268197	0.201569	0.125439	0.119825	0.126216	0.208309	0.193023	0.130093	0.138319	0.0684367	0.0233317	0.0730507	0.134795	0.110325	0.0494209	0.0424375	0.144248	0.144813	0.277952	0.126757	0.191003	0.318433	0.20325	0.133073	0.197193	0.376682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0.276762	0.337757	0.235896	1.47106	0.153334	0.220307	0.0178507	0.349972	0.267303	0.492373	0	0.321632	0.495676	0.373268	0.770796	0	0	0	0.0632661	0.729015	0.438527	0	0.10439	0.291215	0.400337	0.475767	0.486546	1.07102	1.71996	1.41733	1.31191	1.70275	0.408133	0.327214	0.363951	0.364363	1.09848	0.193435	0	0	1.03286	0.798922	0.510591	0.661371	0.0345767	0.15918	0.300011	0.859848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.29b88f8a-5864-41d5-9d2e-8cf436621ef7.fc.signal	0.0350727	0	0	0	0.0384481	0.165762	0.114245	0	0.0658699	0.129654	0.26397	0.327016	0.16914	0.198529	0.177292	0.140222	0.171079	0.13177	0.109172	0.101679	0.113653	0.149468	0.173873	0.113238	0.149412	0.230169	0.0919063	0.104359	0.105298	0.152506	0.187956	0.103528	0.015628	0	0	0.172826	0.220677	0.0959365	0.147204	0.250901	0.203437	0.149618	0.176406	0.204238	0.151532	0.180438	0.263462	0.446295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.6289626c-b595-49fa-9fe0-13e3753945d1.fc.signal	0.619969	0.891439	0.901589	1.05892	0.953841	0.654166	0.301634	0.330652	0.37684	0.540646	1.03262	0.428392	0.00952767	0	0.104644	0.925928	0.750347	0.480981	0.38648	0.839825	0.565402	0.883221	0.475465	0.499993	0.557178	0.0586717	0.183789	0.327359	0.95944	0.819642	0.510418	0.282697	0.0993057	0.13299	0.273721	0.27592	0.345104	0.72385	0.0988236	0.273258	0.706536	0.580264	0.192733	0.539234	0.112397	0.0410151	0.397464	0.303704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.072627d2-ab52-4b94-ab51-9e9d905bc824.fc.signal	0.454187	0.354026	0.532477	0.560167	0.955136	1.80997	2.11656	1.15357	0.457871	0.63477	0.31441	0.137558	0.745809	0.640348	0.822443	1.13827	0.245635	0.0707328	0.577786	0.137549	0	0	0.174867	0.218093	0.4854	0.507011	0.186656	0.469684	0.532189	0.947201	0.406757	0.510957	0.275125	0.260012	0.655553	0.442387	0.229882	0.162509	0.587602	0.475567	1.51319	2.22853	0.137547	0.37731	0.937516	1.26027	0.622794	0.318449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.c621361d-dad0-4fef-8483-b87bec22a86a.fc.signal	0.0984559	0.0887681	0.0187958	0.0346721	0.135922	0.221403	0.171932	0.0418718	0.136222	0.198681	0.163739	0.184551	0.230289	0.263124	0.223271	0.12475	0.20503	0.194371	0.134389	0.114923	0.170655	0.218119	0.0921372	0.0843723	0.122641	0.157572	0.121868	0.167732	0.226535	0.321519	0.400525	0.286461	0.196474	0.121208	0.0836227	0.0996812	0.180693	0.198917	0.240679	0.34145	0.214313	0.167871	0.202627	0.182229	0.199297	0.279981	0.276382	0.461538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3324a0e7-9091-4952-b04e-d0a7fa0902ef.fc.signal	0.210611	0.241197	0.298329	0.124027	0.107178	0.182669	0.210226	0.246054	0.487253	0.589278	0.30806	0.150132	0.186386	0.286161	0.26156	0.169366	0.146255	0.130383	0.00760053	0	0	0	0.0207095	0.403668	0.717501	0.433355	0.123422	0	0.107913	0.288535	0.246807	0.0732223	0.155759	0.240153	0.213299	0.108383	0.201246	0.270384	0.134056	0.138378	0.129805	0.0510046	0	0	0	0.0095258	0.265357	0.397612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.7b47d1c2-54cf-477b-9e3d-3dc271ede832.fc.signal	0.860266	0.973105	0.660396	0.471543	0.58379	0.746464	0.865705	0.297741	0.777719	1.75421	1.36889	0.211561	0.590224	0.941515	0.0174168	1.29478	0.780318	0.732513	0.496302	0.828389	1.1527	1.33653	1.97218	0.731362	1.17842	1.82688	0.385408	0.755528	0.252997	0.751826	1.41639	0.367894	0	0.80619	0.303609	1.02389	0.699381	0.467208	0.28884	0.388473	0.681451	0.792003	1.23513	0.383808	0.706874	0.212841	0.377839	0.880952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	0.958387	0.573121	0.774193	0.635634	0.487133	1.88582	1.24312	0.354234	1.01749	0.721989	0.685672	1.6492	1.18676	0.643045	0.478333	0.650632	0.34728	0.615952	0.448879	0.365441	0.345249	0.216602	0.346922	0.256528	0.597916	0.773896	0.372254	0.20532	0.148914	0.275497	0.223572	0	0.299401	0.628511	0.846258	0.946154	0.546977	0.579882	0.66735	0.970077	1.53544	1.00979	0.236978	0	0.431393	1.27695	1.5363	0.406461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	1.13231	1.40094	0.966481	0.41138	0.568575	0.768343	0.797124	0.531467	0.621213	0.182327	0	0	0.0996979	0.618227	0.630167	0.326451	0.30998	0.580429	0.276699	0.465699	1.13438	0.810356	1.39372	0.315653	0.330636	0.669417	0.206616	0.291373	1.11399	1.07002	0.767591	0.472026	0.313844	0.406555	0.236483	1.8065	2.45118	0.715949	0.296109	0.342112	1.57284	0.569119	0.786419	0.524713	0.191857	0.165393	0	0.318182
