	chr7:76510584-76510733	chr7:76510734-76510883	chr7:76510884-76510943	chr7:76510944-76511033	chr7:76511034-76511183	chr7:76511184-76511273	chr7:76511274-76511333	chr7:76511334-76511483	chr7:76511484-76511633	chr7:76511634-76511783	chr7:76511784-76511893	chr7:76511894-76511933	chr7:76511934-76511983	chr7:76511984-76512083	chr7:76512084-76512153	chr7:76512154-76512233	chr7:76512234-76512293	chr7:76512294-76512383	chr7:76512384-76512463	chr7:76512464-76512533	chr7:76512534-76512643	chr7:76512644-76512683	chr7:76512684-76512833	chr7:76512834-76512983	chr7:76512984-76513133	chr7:76513134-76513283	chr7:76513284-76513433	chr7:76513434-76513583	chr7:76513584-76513733	chr7:76513734-76513883	chr7:76513884-76514033	chr7:76514034-76514183	chr7:76514184-76514333	chr7:76514334-76514483	chr7:76514484-76514633	chr7:76514634-76514783	chr7:76514784-76514933	chr7:76514934-76515083	chr7:76515084-76515233	chr7:76515234-76515383	chr7:76515384-76515413	chr7:76515414-76515493	chr7:76515494-76515533	chr7:76515534-76515663	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.a11d1f85-8da4-41e8-ae9d-f92acd6fb7a1.fc.signal	1.11089	1.25476	1.21084	0	0	0	0.416822	1.41116	1.22105	0.663092	0.185582	0	0	0.564642	0.719763	0.021717	0	0	0	0	0	0	0.298247	0.425653	1.08828	1.36171	0.728698	0.314308	0.324714	0.561638	0.426215	0.453184	0.75034	0.609783	0.543318	0.697686	0.647016	1.74334	2.63613	1.72523	1.60707	0.271463	0	0	0.253807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.03d3daca-2020-41d6-9d70-66acec6b65de.fc.signal	1.02953	0.521748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069877	0.642326	0.301947	0.223573	0	0.586099	1.41019	0.856434	0.442556	1.39755	0.493798	0.435388	0	0	0.18168	1.07611	0.465847	0.276588	0.34573	0.61598	0.69877	0.496112	0.70339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.c4a2d88f-1de5-4172-8460-f71aa0a40d72.fc.signal	0.499751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216575	0.725623	0	0	0.641455	0.606471	0.424663	0.752561	0	0	0	0	0	2.33156	3.4723	1.60634	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	1.33722	0.0719983	0	0	0	0	0	0	0	0.200567	0.77141	0.597843	0	0	0	0	0	0	0	0	0	0	0	0	0.0340051	0.471256	0.860889	0.429632	0	0.605381	0.242914	0	0	0	0.0977119	0.77141	0.582314	0.456909	1.46613	0.282862	0	0	0	0	0.365806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.933a7d27-4354-4302-9c64-4b388ac0b67b.fc.signal	0.443875	0.704956	0.632277	0.0802951	0	0	0	0	0.464509	0.0688249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269662	0.540202	0.196261	0.133673	0.357327	0	0	0	0.115597	0.24128	0	0	0	0	0	0	0	0	0.161512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.5f1e2b9f-7ef0-4e6e-89e2-0b9c11816f3d.fc.signal	2.99389	1.8262	0.466229	0.0110218	0	0.110189	0.19834	0.239357	0.15735	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0859473	0.271099	0.694642	1.05199	1.71809	1.59642	0.929581	0.720826	0.648613	0.156698	0.678365	1.07001	0.638821	0.506558	0.207599	0.122971	0.347372	0.501269	0.59515	0.342223	0.19834	0.0579763	0.189189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.e809e596-752e-4188-9554-1c259b625898.fc.signal	1.19557	1.20623	1.56119	0.572319	0.14213	0.0225507	0.846507	1.55668	0.655303	0.691181	0.00979855	0	0	0	0	0	0	0	0	0	0	0	0.762165	1.29784	0.707046	0.542704	1.25106	0.999599	0.593074	0.310343	1.09652	0.771192	0.540317	1.84873	0.907081	0.384469	0.0722589	1.10668	0.636578	0.534984	0.155676	0	0.22403	0.523971	0.512397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.15a1e343-163b-4fb6-858c-0dee043f87d0.fc.signal	1.91086	2.98164	1.57645	0.909153	0.00502387	0.37783	0.37787	0.513903	0.778416	1.10591	0.243898	0	0	0	0	0	0	0	0	0	0	0.273956	0.491231	0.530798	0.316847	0.511627	0.654498	0.197038	0.215773	0.0812389	0.460636	0.787725	0.797372	0.642604	0.349157	0.396255	0.894835	0.62098	0.439435	0	0	0	0	0	0.309123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.904617c9-5677-4e7c-8f0d-04de984b486a.fc.signal	1.74367	0.621908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15522	2.40626	1.11013	1.23503	2.21446	1.50725	0.613168	0.602875	0	0.593794	0.357858	0.433235	0.574294	0.298986	0	0	0	0.0455409	0.760684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.cc6b5e72-cd6c-41ee-bba0-2f1bd3353f6f.fc.signal	3.49979	1.25218	0	0	0	0	1.70848	1.16826	0	0.272205	0.930411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699042	1.36743	1.53093	0.640773	0.337473	0.724274	0.395422	0.605262	1.4662	0.784122	0.553474	0.0800897	1.47506	3.23902	1.49068	2.4488	2.48003	0.440407	0	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.0dede2f1-96bf-4b8c-be31-6e377ad3e4f5.fc.signal	0	0	0	0	0	0	0	0.304398	0.509465	0.14739	0	0	0.168217	0.362873	0.463464	0.36047	0.24031	0.24031	0.0270349	0	0	0	0	0.227493	0.0929199	0.277161	0.515874	0.75781	0.330029	0.157003	0.382303	0.453394	0.110799	0.469435	0.230964	0.374889	0.132972	0.48063	0.124963	0	0	0	0	0	0.505618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.9e5db108-fb6f-41e3-a18b-d6050acde8c3.fc.signal	0.342117	0.170312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220047	0.292386	0	0	0.164278	0.34814	0.163555	0.714157	0.307866	0.476382	0.220828	0.0331672	0	0	0	0.0407052	0.22149	0.39335	0.395465	0.0986736	0.674157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.62d7109e-8999-4534-ab39-8054c39c7871.fc.signal	0	0.474805	0.462605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0605592	0.965583	0.319618	0.309176	0.553181	0.397896	0.385648	0	0	0	0.463206	1.42288	0.0471016	0	0	0	0	0	0	0	0	0.137255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.0f14d363-13f3-4ef6-ae7d-bc5a09aea3db.fc.signal	1.56259	2.53457	0.87707	0.591344	0	0.424908	0.99325	1.09587	1.15877	0.523113	1.24153	0.987043	0.0943698	0	0	0	0	0	0	0.0212811	0.796867	1.66371	2.07257	1.30868	1.51326	0.921719	0.880056	0.73875	0.677052	0.264314	0.205527	0.670368	0.442121	0.367424	0.366368	0.234067	0.0375708	0.455254	0.637608	1.16537	0.794626	0.583588	0.627037	0.527248	0.26175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.82753642-3854-4352-953d-733f91022d45.fc.signal	0.147189	0.892679	0.432613	0	0	0	0	0.355196	0.251977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537398	1.74581	1.57029	0.600898	1.80775	1.09601	0.634437	1.0336	2.16175	2.09195	0.82584	0.22769	0	0.376273	0.558631	0.45538	0.352919	0	0.360801	0.92389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.5050d4b5-87ba-43fc-a1ee-5886ad0c0413.fc.signal	0.751887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570377	0.70496	0.239686	0.385378	0.512266	1.40978	0.845929	0.230287	0	1.22651	1.29231	1.30904	0.531835	0.465274	0	0	0	0.338351	1.47088	0.70496	0.258485	0.70496	0.70496	0.29283	0.224551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.13578db3-4212-4341-9822-49765f351d24.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273879	0.80093	0.853909	0.427015	0	0	0	0	0	0.36863	0.212035	0	0.42407	0.164916	0	0	0	0	0	0	0	0.113281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.947636d1-63cf-466c-85ac-2bb2502bcda7.fc.signal	0.295201	0.138798	0	0	0	0.187048	0.305974	0.443775	0.180278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177001	0.15552	0.107332	0.0927149	0.23662	0.143776	0.0619027	0.0078578	0	0.0121208	0.100237	0.135494	0.11416	0.330226	0.396594	0.343403	0.00679567	0	0	0	0.117647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.cde4ad8a-05bb-4102-b4aa-50d06b7c6301.fc.signal	0.523887	0.178087	0	0.03458	0.477204	0.322747	0	0	0	0	0	0	0	0.093366	0.25935	0.424686	0.319865	0.256468	0	0.2223	0.5187	0.758599	0.549822	0.349258	1.22067	0.945763	0.202293	0.195377	0	0	0.188461	0.416689	0.306033	0.786361	1.00095	0.024206	0	0	0.340613	0.930202	0.510055	0.0194513	0	0	0.142857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.8e681a4e-cecf-493b-b8f7-5ee138ef396e.fc.signal	0.147307	0.621727	0.558175	0.408325	0.25895	0	0	0.365942	0.0837324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0821818	0.367492	0	0.169015	0.541138	0.638731	0.479124	0.662048	0.20778	0.663573	0.968318	0.067382	0.447649	1.13751	0.0806312	0.596949	1.76593	0.3349	0	0.180257	0.372144	0.459813	0.525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.5678b466-ce35-4b58-8997-0fc1c8726cbc.fc.signal	0.281529	0.289069	0.298992	0.109223	0.052528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641493	0.346663	0.292344	0.344773	0.286255	0.176004	0.265093	0.305085	0.368745	0.330406	0.278569	0.446605	0.375619	0.0572847	0.0976408	0.12318	0.00854107	0.0172997	0.133293	0.135568	0.129629	0.15672	0.645669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.819459d2-9d3b-4d27-8783-172661f9c0c5.fc.signal	1.80193	0.528906	0.203659	0.0101367	0.18246	0.0202733	0	0.132588	0.194613	0.2493	0.0348333	0	0	0.167863	0.18246	0.00684225	0	0	0	0	0	0	0	0	0	0	0	0	0.093656	0.296695	0.0142649	0.244354	0.129624	0.168529	0.0018264	0.0385385	0.17063	0.306458	0.29833	0.664017	0.310086	0.0570187	0	0	0.169014
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.59d957d1-1698-4164-ba42-8458fa8d6784.fc.signal	1.0351	0.869201	0.270687	0	0	0	0	0.175946	0.378961	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346479	0.738914	0.0243497	0.192513	0.774806	0.759697	0.877061	2.24935	0.788011	0.0985697	0	0.217523	0.286648	0.404626	0.736244	1.54008	2.32237	1.22404	0.447859	0.348975	0.070896	0.406016	0.833068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.a83deafa-f81d-438b-9dcb-0637f2454600.fc.signal	0.00207587	0.475273	0.31138	0.0345978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442061	0.180581	0	0	0	0.0394415	0.543735	0.0394415	0	0.26566	0.348878	0	0	0	0	0	0.124514	0.62257	0.450166	0.381443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.02c77ad4-7e66-47c9-9293-090262716389.fc.signal	0.49081	0	0	0	0	0.287731	0.50776	0.629591	0.348662	0	0	0	0	0.50776	0.50776	0.19041	0	0	0	0	0	0	0	0.269876	0.246432	0.239401	0.267527	0.609803	0.230185	0	0	0.199719	0.940938	0.213259	0	0	0	0.233107	0.433289	0	0	0.006347	0.50776	0.50776	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.f271a62d-3491-479a-a751-15089b16148d.fc.signal	0.912445	1.06192	0.857794	0.694796	0.135144	0	0	0	0.0983923	0.296076	0.148944	0	0	0	0	0	0	0	0	0	0	0	0	0.0206417	0.337192	0.494768	0.54736	0.600506	0.510291	0.491515	1.06124	0.952134	0.391682	0.476518	0.419295	0.536675	0.830731	0.408725	0.482634	0.410887	0.495448	0.298895	0.27275	0.420207	0.565217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.799a69c3-33fa-4f43-987e-b92c694fb182.fc.signal	0	0	0	0	0.00598867	0.143821	0.14824	0.0953271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393361	0.183092	0.119381	0.0110287	0	0	0	0.00646707	0.118302	0.0963012	0	0.0389655	0.126364	0.14514	0.351227	0.26176	0.117729	0.222333	0.210839	0.154059	0.178364	0.157228	0.689655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.5eba096f-f3d5-42c7-95d0-50ae3cf0e72c.fc.signal	0.536141	0.332606	0	0	0	0	0	0.461677	0.40707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377284	0.491462	0	0	0	0	0	0	0.511319	0.357427	0.367356	0.501391	0.431891	0.436855	0	0	0	0	0	0.781513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.11fd9eb8-5b6f-4afa-840d-cc789a772b00.fc.signal	1.77936	1.7827	0.0719563	0	0.624582	0.446156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410219	0.719563	0.0633321	0.686459	1.26881	1.7768	2.62466	1.00927	1.25319	1.30542	0.807767	1.0218	1.80751	1.97328	0.986284	1.66774	1.81755	1.25461	3.55531	2.08174	0.677915	0.923738	1.55512	0.403226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.22afc339-aa57-4348-9679-f9a245c12a76.fc.signal	0.149423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363936	0.374227	0.800388	0.194005	0	0.126619	0.337684	0.0835672	0	0	0.0126936	0.333574	0.118718	0	0.485064	0.816303	0.151012	0.651106	0.673242	0.41894	0.0473356	0.334928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.a1ddaa09-18ba-4555-a461-058f1eac9ae3.fc.signal	0.29989	0.435051	0.063357	0	0	0	0.387182	0.351983	0	0.0957395	0.230389	0.22175	0.21119	0.168952	0	0	0	0	0	0	0	0	0	0	0.128122	0.42748	0.325233	0.540646	0.0915157	0.150649	0.443499	0.779995	0.482921	0.222453	0.580069	0.547686	1.08411	0.963026	0.408163	0.82454	0.232309	0.0871159	0	0	0.0262662
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.7068c481-8ff6-44d4-a083-44198d2e24ac.fc.signal	2.32557	0.920549	0.750124	0.483482	0	0	0	0	0	0.20852	0.775679	0.0957225	0	0	0	0	0	0	0	0	0	0.262428	0.880248	0.720278	0.361134	0.248933	0.66046	0.388638	0.0670005	0	0	0.344027	1.47824	0.42379	0	0.316175	1.88245	0.670279	0.976219	0.916272	0.439192	0.41361	0.200278	0	0.882593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.3299a56a-ce48-45d7-8505-1c5e17cfb4ce.fc.signal	0.631288	0.420693	0.175224	0.113235	0.00978627	0.17323	0.1863	0.155507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603239	0.29077	0.443382	0.730155	0.718594	0.441873	0.363229	0.410629	0.349774	0.0879425	0.0789557	0.157409	0.124185	0.290719	0.658594	1.23295	1.14903	0.520581	0.068648	0	0	0.115385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004703.3.559d3acb-e6a1-4cd6-a971-ff7d698266fc.fc.signal	4.66365	3.74299	1.44663	0.499732	0	0.383179	0.71847	1.02027	0.934042	0.992512	0.408902	0.28741	0.117826	0	0	0	0	0	0	0.043095	0.14365	0.17959	0.226072	0.516363	0.88807	0.6495	0.304616	0.814102	0.717184	0.438743	0.85055	1.11147	0.596119	0.659384	0.531088	0.606664	0.588668	0.537438	0.259855	0.677295	0.613127	0.510139	0.168808	0.337643	0.544413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.c79b1a85-93a6-4df3-8f79-1d831e0a6e62.fc.signal	0.243913	0.277235	0.201409	0.127717	0.0697585	0.21991	0.243391	0.22756	0.115393	0.0188628	0	0	0	0	0	0	0	0	0	0	0	0	0.0641659	0.0848163	0.0224277	0.101943	0.158473	0.174266	0.131454	0.0288365	0.0722504	0.166642	0.129374	0.06037	0.0289993	0.108062	0.16288	0.228142	0.24148	0.109939	0	0	0	0	0.170588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.2e5336b8-3cc1-48ac-ba65-a7a139158e40.fc.signal	3.29645	4.66305	0.771585	0	0	0	0	0.822994	0.364016	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14744	0.039567	0	1.64527	1.54456	1.01582	0.732505	0.771696	0.489337	0.690007	0.713482	1.10202	1.49303	0	0	1.72443	0.603172	1.34248	1.16798	0.279961	0	0.819218	0.244964
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.cc9c4e2d-38f9-4b62-8070-eeff484e7e55.fc.signal	0.227217	0.161842	0.0439348	0	0	0.0697887	0.213594	0.28351	0.193672	0.102952	0	0	0	0	0	0	0	0	0	0	0	0	0.00908393	0.38735	0.559371	0.504603	0.425738	0.328641	0.140542	0	0.0885995	0.115116	0.0385003	0.0887203	0.0960496	0.162038	0.269103	0.277023	0.233851	0.197172	0.204008	0.066625	0.12129	0.154748	0.528958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.4e0e3ebc-98db-4359-b502-e370a14b1038.fc.signal	1.09974	0.310432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0379918	0.26302	0.26302	0.0167376	0	0.078906	0.219183	0.45429	0.142072	0	0	0	0	0	0	0	0	0	0	0.026302	0.506909	0.266558	0.392863	0.245491	0.52621	0.52621	0.145703	0.339056
