	chr6:30151271-30151420	chr6:30151421-30151570	chr6:30151571-30151720	chr6:30151721-30151870	chr6:30151871-30151960	chr6:30151961-30152020	chr6:30152021-30152070	chr6:30152071-30152170	chr6:30152171-30152250	chr6:30152251-30152320	chr6:30152321-30152470	chr6:30152471-30152540	chr6:30152541-30152620	chr6:30152621-30152770	chr6:30152771-30152920	chr6:30152921-30152970	chr6:30152971-30153070	chr6:30153071-30153220	chr6:30153221-30153370	chr6:30153371-30153440	chr6:30153441-30153520	chr6:30153521-30153620	chr6:30153621-30153670	chr6:30153671-30153820	chr6:30153821-30153970	chr6:30153971-30154120	chr6:30154121-30154270	chr6:30154271-30154420	chr6:30154421-30154570	chr6:30154571-30154720	chr6:30154721-30154870	chr6:30154871-30155020	chr6:30155021-30155170	chr6:30155171-30155320	chr6:30155321-30155470	chr6:30155471-30155620	chr6:30155621-30155770	chr6:30155771-30155850	chr6:30155851-30155920	chr6:30155921-30156070	chr6:30156071-30156140	chr6:30156141-30156220	chr6:30156221-30156290	chr6:30156291-30156370	chr6:30156371-30156520	chr6:30156521-30156590	chr6:30156591-30156670	chr6:30156671-30156770	chr6:30156771-30156811	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fc96c71-e7b0-4c32-a9b8-85db9118188b.fc.signal	0.573877	1.78406	0.438354	1.08579	0.516283	0.5912	0.685806	0.958328	0.52149	0.379934	0	0.568447	0.548018	1.10155	1.59199	1.00125	1.36829	1.17781	1.6214	1.80229	1.38202	1.02728	0.034763	0	0.140224	0.641086	0.338325	1.46663	2.20821	1.48911	2.70598	1.60444	1.4868	0.614939	1.40493	2.33832	2.05577	1.5775	1.84069	2.47268	2.48201	3.0082	3.67335	2.49885	3.01719	3.36104	2.00641	1.45647	1.45867	0.571901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.54562357-3f35-441b-ad5b-59b7ae24600f.fc.signal	0.864787	0.502728	0.92287	0.788166	0	0	0	0	0	0	0.0114643	0.709389	0.838308	0.744603	0.323714	0.73925	0.686531	0.143425	0.608439	0.535656	0.796406	0.575134	0.335231	0.195804	0	0	0.794171	0.196732	0	0	0	0	0.505889	0.44119	0	0	0	0	0.582122	1.05783	0.866478	0.531031	0	0.696834	0.641622	0	0	0.143545	1.06796	0.725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.6289626c-b595-49fa-9fe0-13e3753945d1.fc.signal	0.145628	0.237447	0.825249	0.478978	0.564561	0.643	0.448629	0.633881	0.517887	0.276896	0.248315	0.527296	0.765224	0.783058	0.711219	0.725196	0.671668	1.12522	1.26201	0.798924	0.478068	0.384018	0.389081	0.529344	0.690645	0.544921	0.481839	0.493649	0.662442	0.839652	1.94114	2.96774	3.17503	2.69549	3.1183	1.79239	1.12561	0.535445	0.413199	1.13762	1.48478	2.19196	1.81754	1.59293	1.39819	1.43595	1.41466	1.52838	1.35369	0.592391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.cf41af99-54a7-4e74-bcdf-17ae51ba9812.fc.signal	0.298222	1.18226	0.352413	0.453124	0.536291	0.474783	0.416837	0.573159	0.498391	0.403205	0.294646	0.485552	0.70953	1.33264	0.868447	0.769344	0.778945	1.04124	0.700877	0.0575	0	0.498509	0.904291	1.09476	0.88286	1.1744	1.12589	0.946996	0.597129	2.43537	2.23132	1.434	2.00139	2.26753	1.97594	1.14193	1.61475	2.39074	1.53263	1.80842	1.86575	1.54887	0.703032	0.401867	1.81162	2.26792	1.4139	1.30258	1.39973	0.562963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.23508f0c-a4f9-4134-8818-79f90321c313.fc.signal	0	0	0	0.338536	0.295614	0.254219	0.591906	1.39927	1.60564	1.10828	0.402349	0.37397	0.571917	1.54966	1.18104	0.531096	0.396274	0	0	0.799285	1.45897	1.43757	0.682773	0.48054	0.860079	0.925376	0.575187	1.1179	1.70038	1.93734	3.05311	0.785181	2.37579	2.63108	1.82695	1.48756	2.0822	1.45557	1.21509	1.18133	1.33064	0.778293	0.350857	0.578245	1.62756	2.07718	1.88784	1.73536	1.37423	0.451613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	0.599179	0.856903	0.655406	0.178539	0.374119	0.36324	0.230638	0	0	0	0	0	0.246895	0.309156	0.326046	1.02416	1.08483	1.17245	1.52803	0.550832	0.286542	0.162263	0.451155	0.584827	0.494496	0.184368	0	0.315181	0.0958361	1.22876	1.36999	1.47302	3.73333	2.5356	0.603495	0.188416	0.60385	0.966073	0.804592	0.873056	1.19314	0.838957	0.564627	0.290571	0.566857	1.07366	1.46992	1.72599	1.93204	0.808853
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000112.3.e8b08299-c713-4837-8777-697edd78e8c4.fc.signal	1.16415	2.26134	1.11232	0.541219	0.359172	0.159264	0.406115	1.05153	1.12805	1.20661	1.76606	0.938712	0.628526	0.646227	0.807177	0.471484	0.735525	0.341529	1.12523	1.618	1.77171	1.32929	1.23186	1.65082	1.54097	0.23552	0.613515	0.402044	0.250728	0.346565	1.48706	1.83674	1.00245	0.643861	0.303881	0.346012	0.433545	1.0598	1.05464	0.759108	0.555352	1.35177	1.6676	1.93979	1.50342	3.19708	4.06123	2.29505	1.91185	0.676471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003830.4.0fee77cc-ad56-4f5b-bfb6-451051158efc.fc.signal	7.02268	5.11244	8.39971	6.99739	5.95155	1.95665	0.979179	0.655196	0	0	1.0373	2.13052	1.65174	0.530195	2.16202	2.07961	0.775024	1.49546	1.99326	1.5997	2.04288	3.39788	1.48256	0.920353	2.50891	3.24295	0.283459	0.0045428	1.26135	1.15978	1.23057	1.41945	1.33998	2.92078	1.90612	1.37277	2.4773	0.771535	1.12674	1.3456	2.54804	2.3445	3.25651	4.0586	4.02116	3.74684	4.71147	3.66156	1.74892	0.72
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.938c2b4b-daef-44d7-a2de-46b7f4271c13.fc.signal	0.166348	0.114866	0.127988	0.151749	0	0	0	0	0.0026615	0.195993	0.442277	0.393372	0.265452	0.103651	0.0356811	0	0	0	0.144458	0.213526	0.146678	0	0	0	0	0.0984115	0.196156	0.38335	0.545439	1.0428	1.30297	1.56785	2.3763	2.97931	2.05699	1.11281	0.429197	0.537569	0.651498	0.987685	1.36492	1.18708	1.14244	1.35086	2.29437	2.68205	2.26235	1.95057	1.70101	0.747573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.5811fe86-2f6b-4937-8c8f-b865bb36877a.fc.signal	1.24938	0	0	1.71329	1.87331	0.106694	0	0	0	0	0	0.509592	1.40365	0.209795	0.901522	1.46692	0.89679	0.815111	0	0	0.886842	1.50282	0.790372	1.19626	0	1.2898	1.15503	3.90653	3.26883	0.523299	0.866164	1.85214	2.43442	0	0	0	0	0	0.275188	1.55005	1.5745	0	0.544701	1.41352	0.248898	0	0	0.449617	1.43025	0.790087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.1b8093dd-892d-4d82-93cb-a5798c1caf6d.fc.signal	0.70071	0.636069	0.42939	0.594762	0.693605	0.464576	0.152836	0.310161	0.800795	0.790034	0.480553	0.530949	0.585121	0.641916	1.28836	1.56581	1.54742	1.23218	0.336864	0.0502206	0.00170575	0.212328	0.218435	0.272176	0.304725	0.602834	0.590627	0.890745	1.43053	1.83808	2.67074	1.74042	1.84736	1.63532	1.12389	1.00264	0.407985	0.507449	0.544242	0.295199	0.438993	0.509476	0.505287	0.662976	1.9936	2.13289	1.24222	0.290506	0	0.712644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.fdfc855b-3069-4eaf-80ec-59fca0202ead.fc.signal	0.378921	0.0361397	0.42606	0.136784	0	0	0	0	0	0.0684906	1.23226	1.07433	0.415122	0.753137	0.692582	0.318685	0.0390923	0.213122	1.07172	0.57719	1.42209	0.897334	0.578336	0.452008	0.251811	1.63627	0.776353	0.469511	0.659669	2.38918	1.2277	1.4094	1.74941	0.80799	0	0.290878	0.324801	0.758195	1.45312	1.21885	1.54624	1.3322	0.461578	0.257573	0.74931	0.564924	0.269449	0.324784	0.306402	0.810811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.f091f16b-76c5-4d9c-852c-b5cc2fced8c8.fc.signal	0.694817	0.325043	1.14374	1.61189	0.98708	0.427554	0.251405	0.302052	0.41601	0.200305	0.187149	0.634124	0.571011	1.0427	0.761757	0.319633	1.02223	1.56487	0.987575	1.24335	1.38186	0.989955	0.51576	0.681315	1.35886	0.393214	0.76631	0.260841	1.0013	2.2272	2.72012	1.71179	2.84264	2.83485	0.813128	0.813883	0.448572	0.99649	1.33365	1.60282	1.1771	0.74636	0.297194	0.22412	0.859851	0.905772	0.706851	0.768779	1.08514	0.780392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.ca2c9686-19d9-4bbf-8dc9-072da982979c.fc.signal	0.549917	1.11499	0.664606	1.08962	1.16385	1.69695	2.31852	1.77569	1.75946	2.01125	0.761382	0.963522	1.06814	0.877557	0.311902	0.635539	0.449324	0	0	0	0.704014	1.6349	1.39218	0.37202	1.17678	2.11767	1.30922	0.379956	0.526135	0.340243	0.543616	2.04449	4.38439	3.71763	1.33216	0.60678	1.28458	0.198928	0	0.324494	0.600308	0.502019	1.00566	1.7048	0.594289	0	0.0270544	1.15693	1.49363	0.871528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.4a8b4799-6afb-49ea-a6ae-19a731abd44c.fc.signal	0.454223	1.03357	0.816324	0.973575	0.419533	0.220908	0.30829	0.30829	0.213869	0	0.113018	0.554829	0.847655	0.665183	0.255846	0.15409	0.192444	0.226349	0.206716	0.386479	0.808656	0.667819	0.57002	0.211087	0.00410907	0	0	0.258056	0.453177	0.161829	0.355736	0.667258	1.09301	0.9062	0.535949	0.46393	0.771617	1.09422	0.746656	0.262424	0.175984	0.397249	0.35116	0.578854	1.05255	1.88494	1.92586	1.19642	0.489421	0.803279
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.d30507d4-6b66-4bed-946f-9975da413e99.fc.signal	0.938844	0.36833	0.546486	1.53478	2.19293	1.02418	0.865517	0.858244	1.38426	1.12129	0.358269	0.350291	0.40945	0.096508	0.94561	1.32531	0.738753	0.197847	0.831829	1.66736	1.89572	1.81447	1.74977	1.33818	1.28292	0.246224	0.426793	0.102469	0	0	0	0.868946	3.27537	4.04144	2.85748	0.687349	0.394167	1.02958	1.27363	0.870845	0.714538	0.670728	0.273079	0.341095	1.02863	1.64218	1.63316	0.558254	0.0485988	0.799302
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.53290f93-d602-40f3-94de-10c56c625511.fc.signal	0.186544	0.196803	0	0	0	0	0	0.248554	0.408363	0.405389	0.0545081	0.180764	0.390131	0.340228	0.382493	0.584091	0.582933	0.298099	0.0920155	0.003684	0.239571	0.249069	0.349728	0.254699	0.523195	0.852879	0.700512	0.239109	0.347046	0.275461	0.64811	0.95345	1.11931	0.741871	0.478595	0.148069	0	0	0	0.0628172	0.27705	0.521648	0.522058	0.69939	0.66032	0.492364	0.30746	0.300119	0.188152	0.915254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.fc448a7c-29ec-4102-8bb2-a2d46c051ee6.fc.signal	0	0.272357	1.00848	1.00719	1.017	1.2237	1.03203	0.871647	1.07303	1.04794	1.04281	0.741697	0.537165	0.128943	0.459547	0.551398	0.466934	0	0.0486374	0.28431	0.27002	0.660388	0.95439	1.07169	0.337766	0.127384	0.368169	0.124482	0.113184	0.327553	0.50857	0.763577	0.685782	0.761495	2.09753	1.61515	0.475513	0.167201	0.453014	0.554761	0.796409	0.99079	0.947991	0.738056	0.670829	1.65669	2.52404	2.24685	2.0883	0.380645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.f58764bd-8340-4d36-994e-04c84f5ba1e4.fc.signal	0.831708	0.35998	0	0.460475	1.39861	1.38763	1.35402	1.40238	0.654063	1.24277	1.53196	1.43118	0.798292	0.484755	0.744679	0.694084	0.26313	0.298332	0.374675	0.477711	0.599709	0.958253	1.11771	0.843042	0.224307	0.371014	1.19407	2.10988	1.78105	1.33858	1.05178	1.56541	4.27317	4.25149	2.07707	1.78578	1.85017	2.12773	2.56993	2.42818	2.17989	1.54064	0.816997	0.701531	1.38489	2.10155	1.97421	1.47568	1.44914	0.619186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.093281fa-11ea-4b40-987a-06f1806e196f.fc.signal	1.20626	0.883235	1.70689	1.34586	1.35201	0.303317	0	0.250562	0.555468	0.90722	0.431241	0	0.618412	1.23388	0.453137	0.324982	0.350971	0.167525	0.782459	1.09178	1.04119	0.651116	0.537205	0.0674371	0.0209691	0.649684	1.14877	2.05935	0.816976	1.70985	0.633599	1.69669	2.43649	1.13432	0.651832	0.589213	0.649921	0.945496	1.12021	1.30757	1.64433	1.69242	0.865895	0.212323	0.890574	2.47836	3.2554	2.11544	2.03704	0.67603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.10fbd709-68ea-4fa4-8613-57809a3d7bd1.fc.signal	0.651566	1.00189	0.891307	0.746873	0.795877	1.26604	1.00788	1.37803	1.94083	1.89331	1.07589	0.796964	1.2679	1.05769	0.570115	0.844944	1.48663	2.55672	3.68649	2.57627	1.23119	0.71359	1.2679	1.30318	1.09805	0.546181	0.804221	1.57485	2.8463	3.28735	2.51145	2.57258	5.41358	4.98723	2.54088	1.97583	1.66793	2.0927	1.75207	1.25876	1.42263	1.8786	1.80737	1.87907	1.36033	2.11429	2.09399	2.53097	2.26035	0.893031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.cbbfbda4-4a4e-451f-a5c3-2c1007efa9f8.fc.signal	1.16671	1.39124	2.98871	2.63282	0.955776	0.449583	0.783787	0.910083	0.867101	0.54094	0.0934181	0.313387	0.324715	0.230921	0.197206	0.341274	0.18141	0.819706	1.97772	1.30208	0.469091	0.330223	0.491287	0.529988	0.489627	0.594367	0.621869	0.838723	0.793543	0.854002	1.2865	1.08654	0.484632	0.379533	0.169186	0	0	0.430027	0.625597	0.963669	0.595163	0.822228	1.06258	2.26523	2.89301	1.69039	0.479475	0.530299	0.838384	0.478947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.106ce4ce-0899-4923-ab52-2539c6d5842d.fc.signal	0	0	0.323549	0.575779	0.00379744	0	0	0.297303	1.58057	2.39218	1.76793	0.34177	0.0620359	0.328924	0.652556	1.23945	1.53873	1.31376	0.61526	0.158436	0	0.283637	1.0252	1.20064	0.514878	0.651542	0.531787	1.23923	1.21636	3.25562	3.34984	2.11062	1.82391	3.12101	2.0314	0.293461	0.914366	1.58799	1.9524	1.2052	1.04473	1.58907	1.62382	2.17861	2.55583	3.69564	4.04338	3.35293	3.20042	0.668919
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.f5651615-e1a0-4ca6-b62c-507789eb8f29.fc.signal	0.446269	0.409939	0.56475	0.0474581	0.102356	0.237317	0.233438	0.277535	0.210882	0	0.0654477	0.21778	0.319702	0.485461	0.766875	0.647718	0.394744	0.543867	0.370287	0.365719	1.17425	1.38308	0.437011	0.149653	0.538722	0.29865	0.632294	1.20266	1.41728	2.34112	1.66039	0.780865	2.71394	1.4864	0.355491	0.814918	0.531516	0.424212	1.77432	2.46053	0.97884	0.139862	0.389197	0.782557	0.729407	0.480716	0.338986	0.755278	1.36446	0.75813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.64c19388-ff65-4d1c-b67d-140f7fdcc5ec.fc.signal	0.73674	1.81972	0.654369	0.572155	0.638491	0.750243	0.627971	0.372773	0.0404539	0	0	0	0.274291	1.10989	0.636279	0.586544	0.346624	0.103148	0.380469	0.540733	0.503795	0.0939577	0	0.625023	0.54362	0.0187215	0.244174	0.448324	0.497286	0.764058	0.682686	0.722544	0.852313	1.71601	2.87061	1.09471	1.29517	0.793142	0.0694597	0.531189	0.827375	1.05158	1.15673	0.802673	1.17055	1.64407	1.03926	0.794571	0.479222	0.479675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.5aaa0d62-33bb-410a-9eae-90a4ffe4ab11.fc.signal	0.145491	0.512399	0.594558	0.621417	0.527919	0.140636	0.164647	0.786977	0.991301	0.48025	0.538921	1.13424	0.875892	0.214309	0.2383	0.237766	0.212534	0.25437	0.0592765	0	0	0.0272264	0.230176	0.550058	0.590629	0.569122	0.422857	0.306547	0.953612	1.79946	3.04583	2.93784	4.16571	4.67602	1.53484	0.922225	0.512536	0.684539	0.728082	1.89752	2.48181	1.65319	0.774668	0.546651	0.663762	1.49608	1.45395	0.839381	1.0667	0.488889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.64e6ed5d-e93d-4f5b-a6cb-412fd7bcec5f.fc.signal	0.449076	0.685244	1.19243	0.445087	0.546675	0.451412	0.399464	0.343279	0.330559	0.459104	0.641553	0.58235	0.940936	1.01646	0.863976	1.10554	0.94231	0.635983	0.71828	0.893883	0.99103	0.744111	0.706171	0.950474	0.855033	0.288942	0.145662	0.758485	1.56735	3.16126	3.56523	5.47021	5.21844	3.4764	2.30852	2.65402	3.06424	2.34335	1.99124	2.87829	3.29646	2.64027	2.30013	1.97408	1.90289	1.41183	0.663836	0.493565	0.951692	0.528736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.20a0ab22-42b4-471a-baa5-513298773085.fc.signal	0	0.0318285	0.653182	1.00829	0.0348466	0	0	0.317093	0.671623	0.0565416	0.16403	0.734505	0.502523	1.50528	0.148809	0.568854	1.04579	0.540824	0.634728	0.727428	0.156451	0.645059	0.707306	0.46708	0.516389	0.720476	1.78989	1.60289	1.0092	1.33981	2.16859	0.869053	0.465096	0.359819	0	0	0	0	0	0.217498	0.508404	0.20015	0.410983	0.694224	0.65146	0	0	0.41272	0.661157	0.748744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.8b1ede7b-34f1-454d-b018-7c53e1e7ccf2.fc.signal	0	0.713577	0.534946	0	0.295234	0.710672	0.885051	0.316129	0	0	0	0	0	0	0.679456	3.25956	3.2379	1.15825	0.773661	0	1.08629	1.64508	0.61824	0	0	0	0	0	0	0	0.275407	1.60025	0.229633	0	0	0	0.0659357	3.92935	4.45565	3.10656	0.734712	0	0	0	0	0	0	0	1.10788	0.42623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.af475475-ff11-4442-b436-95ec47e48a1c.fc.signal	0.873508	1.4748	0.962977	0.974779	0.423193	0.244193	0	0.227191	0.791031	0.436458	0.428564	0.987863	0.118566	0.0530068	0.314258	0.107919	0.478401	0.782226	0.130915	0.489001	0	0.431574	1.53325	1.43665	0.676098	0.45295	1.29262	1.76278	1.15545	0.737581	0.733256	1.03148	0.743294	0.502594	1.49924	0.597209	0.460679	0.942859	0.307524	0.605231	0.680338	0.72374	0.16634	0.333638	0.307939	0.063466	1.50823	1.05251	0.884931	0.653595
