	chr7:6821955-6822104	chr7:6822105-6822254	chr7:6822255-6822404	chr7:6822405-6822474	chr7:6822475-6822554	chr7:6822555-6822604	chr7:6822605-6822704	chr7:6822705-6822854	chr7:6822855-6823004	chr7:6823005-6823154	chr7:6823155-6823304	chr7:6823305-6823454	chr7:6823455-6823604	chr7:6823605-6823754	chr7:6823755-6823904	chr7:6823905-6823954	chr7:6823955-6824054	chr7:6824055-6824124	chr7:6824125-6824204	chr7:6824205-6824354	chr7:6824355-6824504	chr7:6824505-6824654	chr7:6824655-6824804	chr7:6824805-6824954	chr7:6824955-6825104	chr7:6825105-6825254	chr7:6825255-6825404	chr7:6825405-6825554	chr7:6825555-6825704	chr7:6825705-6825804	chr7:6825805-6825854	chr7:6825855-6825904	chr7:6825905-6826004	chr7:6826005-6826094	chr7:6826095-6826154	chr7:6826155-6826234	chr7:6826235-6826304	chr7:6826305-6826454	chr7:6826455-6826534	chr7:6826535-6826604	chr7:6826605-6826644	chr7:6826645-6826754	chr7:6826755-6826904	chr7:6826905-6827048	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390287	0.598797	0.711024	4.00949	3.49636	0.684305	0	0	0	0	0	0	0.731734	1.60377	1.43809	0.731788	0	0	0	0	0	0.166172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0	0	0	0	0.181175	1.00878	1.15951	0.301474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115952	0.6416	0.668655	1.29472	1.59619	1.15951	0.556565	0	0	0	0	2.21023	3.4784	6.69	5.97835	0.281588	0	0	0	0	0.711246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.64538	0.0559329	0	0	0	0	0	0	0	0	0.283967	0.64538	0.189311	0	0	0	0	0	0	0	0	0	0	0	0	0.240942	1.29076	0.705615	0	0	0	0	0	0	0.290421	0.64538	0.64538	0.787364	0.64538	0.64538	0.161345	0	0	0	0.0431655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0	0	0	0	0	0	0	0.569865	1.51072	0.796095	0.302323	0.0577829	0	0	0	0	0	0.178704	0.924211	0.696291	1.77806	1.43817	1.36773	4.53011	3.58515	3.26602	4.60472	2.85981	0.205162	0	0.248661	0.833047	0.863434	0.217553	0.287494	6.61666	28.2774	26.263	12.3985	7.50703	3.11981	1.29932	1.05558	0.525515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.0964747	0.0988865	0.154359	0.0646036	0.18089	0.18089	0.0994895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518551	0.332955	0.316043	1.22792	2.06619	0.788868	0.437878	0.517485	0.61517	0.390862	0.224337	0.0964809	0.615172	3.93069	14.2521	31.8062	24.3463	9.11624	2.8813	1.08719	0.144736	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.172019	0.422487	0.344036	0.0487877	0	0.144195	0.309254	0.414903	0.266881	0.0670379	0.618608	0.657838	0.523714	0.985452	0.40225	0.0645082	0	0.0786006	0.412677	0.549028	0.136604	0.308621	0.153047	1.48386	5.53444	5.50913	6.2593	2.37446	0.632477	0.248543	0.117633	0	0	0	0.0158108	2.53793	24.3859	59.2938	35.4196	11.0002	3.7239	1.11781	0.562973	0.525766	0.158774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386009	0.196332	0	0	0.173039	0.409303	0.242892	1.39415	0.605603	0.0865193	0	0	0	0	0	0	0.224618	0.49915	0.964905	0.804772	0	0	0	0	0	0.654822
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.096906	0.684594	0	0	0	0	0.014067	2.24727	0.0615756	0.631452	0.150048	0	0.155922	0.733958	1.47217	1.03751	0	0	0	0	0	0	0	0	0	0.26571	1.48165	0.834639	2.3631	1.95052	0.018756	0	0	0	0.29697	0.627154	4.91644	12.3443	10.3679	8.01767	2.29745	0.0127882	0	0	0.564067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	0.613686	0.0585935	0	0	0.445233	0.92515	0.730871	0.0770967	0	0	0	0	0.323827	1.53591	1.13801	0.832636	0.0832644	0	0	0	0	0	0	0	1.20585	2.09406	0.808	1.94606	1.94603	0.902021	0.508837	0.333058	0	0	0	0.150338	6.57557	23.9042	21.0495	9.61147	4.37161	1.17753	0.403986	0	0.127103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392143	0.85724	2.0291	1.01683	0.939315	0.68397	0.164153	0	0	0	0	0.521525	1.36793	1.31322	0.436031	0	0	0	0	0	0.2181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.3053275a-04d9-4877-878d-0e1bc4a6f2cf.fc.signal	0	0	0	0	0.0475667	0.54362	0.54362	0.246441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402279	0.927806	1.08724	1.08724	0.0869792	0	0	0.49834	9.51372	10.3292	10.5974	7.51581	4.04623	0.54362	0.242158	0	0.0981536	0.335938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0	0	0	0	0	0	0	0	0.117729	0.728067	0.0836496	0	0	0	0	0	0	0	0.377585	0.628925	0.0991403	0	0	0.90151	3.20105	1.60954	4.71186	2.57121	4.22237	2.61149	0.278832	0	0	0	0	0.435657	7.20253	16.7594	9.75245	4.0228	1.23141	0.164764	0.176594	0.300132	0.281441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	0	0	0	0	0	0	0	0	0	0	0.455178	0.275854	0	0	0.148814	0.435558	0.470948	0.27222	0.0170137	0	0.235928	0.508153	0.141694	1.41776	2.23935	3.22244	3.65716	5.70082	9.17649	6.39776	3.06004	1.26325	0.762226	0.598899	0.803059	2.14392	9.63359	25.228	22.6984	10.5475	4.47843	0.935496	0.384742	0.472612	0.406504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	0	0.117418	0.35225	0.176127	0.088065	0.17613	0.193742	0.261842	0.440315	0.166732	0.0258324	0.17613	0.0739746	0.108026	0.259493	0.17613	0.17613	0.017613	0.0088065	0.342857	0.204305	0	0.290021	1.02975	1.61801	2.18866	2.14874	1.43014	1.72016	1.42134	1.25402	0.221918	0	0	0.375735	4.22262	5.4599	6.75971	4.0509	2.20157	0.0088065	0	0	0.108858	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0	0	0	0	0.059645	0.610728	1.12421	0.665663	0.284116	0.374901	0.140746	0.9318	0.763725	0.311923	0.490707	0	0	0	0	0	0	0	0	0.110302	1.14103	0.174973	2.73488	0.498282	0.25106	0.57059	0.102706	0	0	0	0	0.263898	0.521317	0.691279	0.855778	0	0	0	0	0	0.442094
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.239237	0.0536224	0	0	0	0.20624	0.20624	0.411099	0.235109	0	0	0.284606	0.511424	0.241174	0.19768	0	0	0	0	0.29423	0.131992	0	0.118243	0.938825	0.873188	2.09809	1.73903	0.609	1.53422	0.729966	0	0	0	0.155826	0.405596	1.0028	6.67746	21.9424	21.9413	12.7059	5.64501	0.763009	0.138868	0.0816356	0.576891
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.7aca552f-d7f4-4773-8438-94768d4b35a1.fc.signal	0.465896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547157	0.536323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914113	1.62508	4.57746	4.87539	0.522359	0	0	0	0	0.478632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.504465	0.0885138	0.174974	0.15261	0.165952	0.186156	0.276119	0.339682	0.233933	0.303106	0.493254	0.189197	0.555273	0.206456	0	0	0	0	0	0	0	0	0.030522	0.236982	0.159706	0.413944	2.09406	2.73581	1.9893	1.99842	1.71162	0.576653	0.485104	0.632257	0.882278	3.72424	13.1568	30.3319	24.4355	10.0534	4.5576	1.82512	0.506481	0.0233154	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0	0	0	0	0.246588	0.41098	0.337004	0	0.354687	0.204228	0.600013	0.287686	0	0	0	0	0	0.0293557	0.41098	0.260287	0	0	0.0328784	1.06307	1.30278	2.61603	1.6741	1.7892	3.92363	2.64273	0.238368	0	0	0	0	1.70049	8.09073	13.719	6.18033	0.00587114	0	0	0	0.236884	0.305882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.fb1fbd8e-766e-4e8e-92ba-d9148c15ec81.fc.signal	0	0	0	0	0	0	0	0	0.430829	0.376975	0	0.623804	0.184	0	0	0	0	0	0	0	0	0	0.0628292	1.63207	0.620686	0.65075	5.31816	3.10116	2.71072	2.69282	0.471229	0	0	0	0	2.63383	6.05865	6.05869	3.42486	0	0	0	0	0.0654471	0.597723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0	0	0.544989	0.72671	0.272464	0	0	0	0	0	0	0	0	0	0	0	0.103216	2.96566	0.255482	0	0	0.800356	2.08444	4.1947	3.63872	3.08275	2.88457	1.23032	0	0	0	0	0	0.0619237	8.38698	25.682	3.87943	0	0	0	0	0.0516031	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.217042	0.0864754	0	0	0.231623	0.537584	0.920575	1.13516	0.71078	0.235515	0.393912	0.758536	0.459667	0.592587	0.750504	0.389756	0.0666692	0	0	0	0	0	0	0	0.117007	1.44539	3.90249	6.84811	8.94569	7.80671	5.89797	4.15821	1.4654	1.95618	3.55561	4.38381	6.55248	8.92802	8.4208	6.79529	4.08645	0.8249	0.504983	0.595994	0.37931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0223375	0.414153	0.293374	0	0	0	0	0	0	0	0	0	0	0	0.744656	2.08936	1.09083	1.12377	1.31746	1.34819	0.803927	0.49032	0.903873	2.52621	4.72555	8.18147	12.443	11.31	5.6146	1.9255	0.471258	0.243337	0	0.444712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0.0147043	0.20586	0.20586	0.061758	0.179784	0.0466616	0	0	0	0	0	0	0	0	0.061758	0.347393	1.87759	0.990925	0.752092	0.550348	3.95004	6.3039	5.63275	4.67063	5.52019	0.60248	0.654625	0.46524	0.144102	0	0	0.126947	0.357679	10.682	60.2185	48.4605	20.3117	13.6855	3.48489	2.44028	1.68706	0.256125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.73d1e6ec-7a5c-4a36-af2c-6b95660100b5.fc.signal	0	0	0	0	0.0614613	0.49169	0.592722	0.12528	0	0.48024	0.3132	0	0	0	0	0	0	0	0	0.496944	0.296496	0	0	0.08352	0.6264	0.08352	0	0.275616	0.517824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.aa73485b-a7d2-4bb9-8721-ffbe86f89aca.fc.signal	0	0	0	0	0	0	0	0.594941	0.205941	0	0	0.341331	0.216953	0	0	0	0	0.264781	0.68647	0.3112	0	0	0	0.0411882	0.68647	0.251706	1.22661	0.425611	0.572058	0	0	0	0	0	0	0.609297	1.37309	1.1625	0.514852	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0.133237	0	0	0	0	0	0	0	0	0	0	0	0.507476	0.232604	0	0	0	0	0	0	0	0	0	0.458879	2.27532	4.9482	7.76485	4.93975	5.53393	3.49864	0.602661	0.120547	0.0444122	0.341893	0.644894	4.02832	22.5297	51.1102	37.0797	16.6526	6.64516	1.51385	0.573024	0.969177	0.248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.cce25949-4874-486b-8e10-e945d4818d87.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0124152	0.488787	0.352549	0.364179	0	0	0	0	0	0	0	0	0	0	0	0.082768	0.633178	2.40873	3.55933	1.86243	1.05537	0	0	0	0	4.18274	6.20818	9.91646	8.97071	1.28593	0.62076	0.135439	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.0d3caa4b-28a0-4453-8e54-753c7ab24211.fc.signal	0.180992	1.27316	0.165774	0.352211	0.298438	0.347167	0.487552	0.99463	0.421759	0.17933	0.0597768	0.469977	0.439606	0.0630977	0.727292	0.707367	0.074721	0	0.143215	0.601094	0.365303	0.0199256	0.126195	1.68543	2.50228	2.73522	2.2823	0.320474	0.190954	0.453307	0.114572	0	0	0	0	0.0965146	1.72294	12.5973	15.0197	5.5083	1.3575	0	0	0.0916717	0.993333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0	0	0	0	0.199589	0.470474	0.329858	0.0191992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678381	2.52322	4.12618	2.76487	1.14078	0.231995	0.47999	0.143997	0	0	0.229324	0.523988	3.81003	28.3684	66.6761	42.6275	14.6676	4.03804	0.331626	0.564785	1.00497	0.0571992
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.ac8d699d-9ae8-4731-8d5c-e996a9937a09.fc.signal	0.231739	0	0.0522667	0.671836	0.626206	0.265834	0.68157	0.677069	0.840672	0.533967	0.77252	0.890652	1.3632	0.406735	1.23593	0.102251	0	0	0.988334	1.56538	0.240868	0.692945	0.293113	2.84676	4.85972	5.84576	4.97786	2.8695	1.21551	1.79599	0.395382	0	0	0	0	0.259861	3.97754	20.9452	20.4689	9.33775	5.74236	1.42826	1.00648	0.447347	0.0418899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0	0	0	0.435535	2.28655	2.32872	1.06382	0.335146	0	0	0.378389	0.270277	0.207574	0.704888	1.42923	0.726508	0.0162165	0	0.385145	1.08111	0.010811	0.495151	0.497312	3.83795	4.96236	2.1259	1.02057	0.404335	0.886512	0.0259465	0	0	0	0	0	0.0689209	1.64947	6.54506	4.98664	4.42021	3.05685	1.29144	0.434607	0	0.644687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.9bfe73dc-10ea-4d00-8b81-764ba209e4a8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.527822	0.289046	0	0	0	0	0	0	0	0	0	0	0.372827	0.444041	0.284873	1.90197	2.17422	2.17423	0	0	0	0	0	0	6.26817	11.311	11.4366	7.03797	0.960521	0.62836	0.108535	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.088d52ff-571b-447d-8cd1-62f5248229a2.fc.signal	0	0	0.154912	0.79452	0.976445	1.01352	0.647605	0.789343	0.598862	0.102162	0.693758	0.28015	1.63139	0.509588	1.16506	0.449877	0	0.0706429	0.323395	0.541164	0.0214283	0.398769	0.0626367	0.112087	1.69076	4.189	2.54273	1.21121	1.08432	0.346085	0.03956	0	0	0	0	0.166877	2.31298	11.9193	10.1531	4.93315	1.78594	0.298899	0.186262	0.0291892	0.810976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.cc1ccc19-c2bd-4f77-8714-4fe6bab0d403.fc.signal	0.220234	0.66551	0	0.390146	0.88103	0.784098	0.0396387	0	0	0.108639	0.361153	0.281875	0.187917	0	0	0	0.0660645	0.44043	0.798418	0.6431	1.30972	1.18933	1.06305	3.69355	5.62334	7.54348	5.18881	2.63113	5.2916	2.02623	0	0.273067	0.44043	0.141916	0.234896	0.68823	5.15986	29.9787	29.3632	12.8745	5.32979	1.60975	2.8719	2.53582	0.198745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.0313573	0	0	0	0	0.205248	0.250163	0.387772	0.146809	0.152511	0.283674	0.232338	0.101199	0	0	0	0	0	0	0.151085	0.2138	0.0199547	0.0213807	0.456207	2.0015	2.88821	1.92599	1.22458	0.430532	0.2138	0.2138	0.2138	0.006414	0	0.14966	0.2138	0.2138	0.578762	0.6415	0.6415	0.171055	0	0	0.403894	0.15873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.463743	0.022083	0	0	0	0	0	0	0	0	0	0	0	0	0.388661	0.582993	0	0	0	0	0	0	0	0	0.567852	2.04487	0.223592	0	0	0	0	0	0.0475207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000298.2.f9a46d3c-b34c-48f5-9ac6-a7782203129c.fc.signal	0	0	0	0	0.075086	1.23141	1.50172	0.350401	0	0	0	0	0.625717	0.275315	0	0	0	0	0	0	0	0	0.0650745	0.721244	0.656805	1.38659	2.1725	2.15244	1.5668	1.50172	0.405464	0	0	0	0	0.591302	1.50172	7.50839	7.621	0.0536329	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.0d70dbb5-6bd0-48ac-bde1-b73edc6398bb.fc.signal	0	0	0	0.0223079	0.31231	0.31231	0.0687082	0.437236	0.526771	0	0	0	0	0	0	0	0	0	0	2.29031	0.772456	0.741226	0.401844	2.95033	7.22927	6.31292	3.66241	1.71357	2.68591	1.28049	0.168647	0	0	0	0	0	0.883403	10.6063	12.442	5.07288	2.46729	0.50538	0.441402	0.394727	0.103199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.efaf5424-48a2-426f-8f4e-0fdd590e949e.fc.signal	0.222274	0.383779	0.295343	0.233722	0.228829	0.139726	0.0486145	0.0766263	0.320681	0.221661	0.106682	0.0878007	0	0.0324097	0.168639	0.132645	0.0388916	0	0	0.0524447	0.127924	0.08839	0.086651	0.432743	1.33124	3.81277	4.06718	3.60203	5.11892	4.34897	3.11803	1.29284	1.66601	3.02627	5.80395	16.7795	34.2754	53.0666	39.0384	18.2367	9.67863	3.9488	1.67073	1.13056	0.122881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.4385ecaa-47ed-48e3-8af5-20303d73a7da.fc.signal	1.40556	0.465912	0.256252	0	0.305755	0.38826	0.318373	0.0465912	0.40379	0.572035	1.59975	0.939611	0.476266	0	0.24331	0.38826	0.306725	0.38826	0.76196	1.26317	0.600506	0.137185	0.367553	0.328749	3.28226	5.38337	3.98247	2.20284	2.07081	2.55876	1.16481	0.652277	0.100948	0.245898	0.38826	0.427086	3.96598	15.6874	16.6547	10.1298	5.35476	0.825938	0.377906	0.118635	0.290859
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107033	2.0546	2.96908	2.12671	1.74513	5.05397	3.80447	0.18149	0	0	0	0	1.84986	10.8499	24.6184	11.2126	0	0	0	0	0.198748	0.351682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fc96c71-e7b0-4c32-a9b8-85db9118188b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587909	1.86086	1.55924	0.286281	0	0	0	0	0	0	0	0	0	1.08891	1.53368	0.514872	0	0	0	0	0.0125196
