	chr1:171265043-171265192	chr1:171265193-171265342	chr1:171265343-171265392	chr1:171265393-171265492	chr1:171265493-171265552	chr1:171265553-171265642	chr1:171265643-171265792	chr1:171265793-171265942	chr1:171265943-171266092	chr1:171266093-171266242	chr1:171266243-171266342	chr1:171266343-171266392	chr1:171266393-171266542	chr1:171266543-171266692	chr1:171266693-171266842	chr1:171266843-171266892	chr1:171266893-171266992	chr1:171266993-171267142	chr1:171267143-171267212	chr1:171267213-171267292	chr1:171267293-171267442	chr1:171267443-171267592	chr1:171267593-171267742	chr1:171267743-171267812	chr1:171267813-171267892	chr1:171267893-171267932	chr1:171267933-171268042	chr1:171268043-171268192	chr1:171268193-171268342	chr1:171268343-171268432	chr1:171268433-171268492	chr1:171268493-171268642	chr1:171268643-171268752	chr1:171268753-171268792	chr1:171268793-171268842	chr1:171268843-171268942	chr1:171268943-171269092	chr1:171269093-171269242	chr1:171269243-171269392	chr1:171269393-171269542	chr1:171269543-171269692	chr1:171269693-171269772	chr1:171269773-171269842	chr1:171269843-171269992	chr1:171269993-171270142	chr1:171270143-171270231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.4a4a3e76-3b28-4e5b-88f0-29c203f107d8.fc.signal	0.662259	0.955466	0.428679	0.0786472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0745385	0.501277	0.417757	0.233338	0.192431	0.215003	0.0082144	0.131822	0.3266	0.55515	0.969902	0.9797	0.35489	0	0	0	0	0	0	0	0	0.71875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.5678b466-ce35-4b58-8997-0fc1c8726cbc.fc.signal	0.321412	0.248224	0.264436	0.186246	0.278479	0.223473	0.0830361	0	0	0	0	0	0	0	0	0.158959	0.66105	1.40643	0.944353	0.307046	0	0	0	0	0	0	0.0353067	0.794282	1.00452	0.882197	0.70577	0.260101	0.174066	0.695343	0.72243	1.50277	1.55575	0.635802	0.00963387	0	0	0	0	0	0	0	0.140351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.58df05be-1225-4fa7-a2b4-32d2d5f1b802.fc.signal	0	0	0.238633	0.470635	0.404729	0.403975	0.433425	0.169427	0.250407	0.222147	0	0	0.241536	0.214824	0.0441843	0.540555	0.43995	0.408896	0.827468	0.986978	0.303156	0.0808271	0.308752	0.113322	0.215108	0.234362	0.271433	0.795449	0.517552	1.35197	0.816885	0.207188	0.206321	0.371094	0.550973	0.644137	0.743923	1.00043	1.66951	1.48773	2.04482	0.876982	0.629126	0.530788	0.176103	0.318089	0.127119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.f5651615-e1a0-4ca6-b62c-507789eb8f29.fc.signal	1.05762	1.32422	1.12539	0.227337	0	0.602382	1.63161	1.62404	0.354926	0	0.18463	0.682564	0.570277	0.124937	0.0234417	0.2942	0.59193	1.12419	0.620995	0.140311	0.106907	0.432894	0.0529217	0.049179	0.499468	0.504451	0.253623	0	0.955466	1.09998	2.2979	1.19495	0.231567	0	0	0.278667	0.41282	0.304574	0.23869	0	0	0	0	0	0	0	0.98638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.fa965d5e-3212-42b6-831c-bef0d8c34b17.fc.signal	0.529664	0.873497	0.75855	0.686923	0.240006	0	0	0	0	0	0	0	0	0	0	0.0160936	0.718144	2.03973	2.3018	1.48858	0.354048	0.00134113	0	0	0.0414775	0.180854	0.388271	0.403746	0.41293	0.361573	0.302331	0.168324	0.216019	1.05501	1.48217	2.9384	2.81892	0.792579	0.0616921	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.f271a62d-3491-479a-a751-15089b16148d.fc.signal	0.66816	1.43083	1.40715	0.618203	0.479355	0.24831	0.137398	0	0	0	0	0	0	0	0	0.0084104	0.272869	0.732099	0.582921	0.192152	0.0099324	0.706913	0.887376	0.180911	0	0	0.276417	0.980776	1.38759	1.51882	1.4546	0.614635	0.076065	0.543608	0.62885	0.465385	0.482067	0.993534	0.435408	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.799a69c3-33fa-4f43-987e-b92c694fb182.fc.signal	0.629104	0.716518	0.322449	0.0768349	0	0	0	0	0	0	0	0	0	0	0.0382016	0.35814	0.522884	0.558698	0.276279	0	0	0	0	0	0	0	0.458291	1.37938	2.80267	2.277	1.23001	0.213268	0	0.322326	0.95258	1.31052	1.03376	0.632714	0.592125	0.0429768	0	0	0	0	0	0	0.330189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.a1ddaa09-18ba-4555-a461-058f1eac9ae3.fc.signal	0.665432	0.158416	0.487174	0.752487	1.44271	1.75198	1.58276	0.570718	0.48408	0.75438	1.54637	1.95675	1.65635	1.85847	0.839352	0.575	0.710151	1.06964	0.832137	0.641916	0.664345	0.394375	0.240301	0.57455	0.872144	0.886532	0.670328	0.220327	0.22943	0.41018	0.51585	1.07974	1.40131	1.26435	1.36112	1.2311	0.406263	0.580181	0.491212	0.448359	1.06763	1.01556	1.35319	0.494569	0.196783	0.62635	0.970005
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.82ef0c36-7b61-4b64-b8e1-14bf6bf0194e.fc.signal	0	0	0	0	0	0	0.139688	1.32799	1.52939	1.31125	0.915719	0	0	0	0.101591	0.53311	1.2279	0.743246	0.034015	0	0.387315	1.04147	0.415352	1.1807	0.720263	0.47621	0.0216459	0.261957	0.590166	0.0687859	0	0	0	0.095242	0.819074	1.06194	0.555577	0.444122	0	0	0.59367	0.791692	0	0	0.0317473	0.47621	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.7658b8a6-5812-4677-9cbe-f1a8ce6799e6.fc.signal	0.659455	0.507884	0.43372	0.40917	0.398941	0.0272773	0	0	0	0	0	0	0	0	0	0	0.838841	2.43205	2.48438	1.51146	0.53193	1.47721	0.8484	0	0	0	0	0.0946155	0.689443	1.18174	0.724772	0.200472	0	0	0	0	0.381891	0.335838	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.f1034742-d5fc-4185-a843-3344866e7886.fc.signal	0.355454	0.0844615	1.23197	1.10444	0.109218	0.43687	0.364058	0.608706	0	0	0.0262122	0.882477	1.48245	0.498032	0.996064	0.629093	0.707729	0.874602	0.592895	0.81367	0.656902	1.43336	1.35395	0.364377	0	0	0	0.0259848	0.636503	0.247012	0.247067	0.212633	0.299122	0.73255	0.582304	0.388852	0.428909	0.419191	0.260833	0.312389	0.637337	0.292716	0.43687	0.0728117	0	0	0.546634
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.3299a56a-ce48-45d7-8505-1c5e17cfb4ce.fc.signal	0.747933	1.55504	1.02114	0.436858	0.016704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226454	0.474869	0.447803	0.323706	0.184979	0	0.25056	0.686546	1.40316	1.3447	0.180406	0	0	0	0	0	0	0	0	0.570093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.29330996-b9ba-495b-857e-df6423706eaa.fc.signal	0.845911	1.83424	2.06968	0.234063	0.191618	0.798424	1.54845	2.22971	1.08408	1.85647	0.972271	1.02138	1.91533	1.58604	0.739489	0	0.797932	2.87101	3.144	3.00391	3.45415	3.22507	2.10491	3.15654	2.8268	2.53186	1.19427	0.334572	0.828994	0.399767	0.29491	0.975346	2.26439	2.73917	3.7583	2.09242	2.08454	4.5403	2.8166	1.93826	3.48785	2.28425	1.96527	0.799373	0.539271	0.387543	0.536913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.cc9c4e2d-38f9-4b62-8070-eeff484e7e55.fc.signal	0.178647	0.396199	0.527541	0.371348	0.367228	0.104959	0	0	0	0	0	0	0.229892	0.492003	0.269791	0.28499	0.398942	0.40464	0.223921	0	0	0	0	0	0	0	0.44859	0.673607	0.553424	0.313615	0.0779423	0	0	0	0	0	0	0.0398986	0.562273	0.328634	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.2aedb9bc-66c6-408d-85aa-086eabe9a2a7.fc.signal	0.363872	0.893475	0.629006	0.410813	0.181553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19038	0.790151	0.423903	0.0412818	0	0	0	0	0.410777	0.83832	0.701394	0	0	0	0	0	0	0	0	0	0.131034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.da6c437f-abda-49d1-85e6-0f9a1e21a949.fc.signal	0.604745	0.184293	0	0.0398448	0.305466	0.242152	0.0419459	0.498014	0.719856	0.382704	0	0.0509246	0.312016	0.285011	1.2285	0.705787	0.0206447	0.255294	0.715631	0.62535	0.443011	0.924682	0.973425	0.559423	0	0	0	0	0	0	0	0.676786	0.715503	0.163207	0	0.03391	0.419095	0.476741	0.520651	0.650186	0.719229	0.491392	0.136764	0.2553	1.32012	1.47608	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.4e0e3ebc-98db-4359-b502-e370a14b1038.fc.signal	0	0	0	0.235717	0.497662	0.347232	0	0.0196835	0.172985	0.0429655	0.294182	0.290542	0.293013	0.506546	0.440794	0.91468	0.650918	0.386819	0.242372	0.106164	0.404606	0.608973	0.245855	0	0.083739	0.214307	0.343371	0.547625	0.417688	0	0	0.26498	0.992436	0.791044	1.47231	1.30337	0.614239	0.739889	0.741486	0.529861	0.143969	0.279307	0.850947	0.594602	0.238945	0.244495	0.691667
